patent_id	inventor_id
4203240	3988137-1
4203258	3868235-1
4203287	4203287-1
4203288	4194604-1
4203388	4094234-2
4203388	4203388-2
4203393	3932069-1
4203397	4203397-1
4203422	3872687-2
4203424	4131109-1
4203424	4201192-1
4203465	4203465-1
4203482	4203482-1
4203541	4203541-1
4203541	4203541-2
4203600	4203600-1
4203609	4203609-1
4203609	4043626-2
4203615	4042258-1
4203615	4203615-2
4203618	4203618-1
4203618	4159848-1
4203639	4203639-1
4203639	3883196-3
4203639	4193233-2
4203710	3875483-1
4203762	4203762-1
4203805	3915384-1
4203807	4203807-1
4203875	4070509-2
4203875	4070509-1
4203900	4024184-2
4203903	4043870-1
4203924	3864387-1
4203936	4203936-1
4203936	4203936-2
4203938	4203938-1
4203938	4203938-2
4203958	4203958-1
4204003	3862956-2
4204048	4204048-1
4204048	4151219-2
4204057	3873570-1
4204079	3864387-1
4204102	3889535-1
4204257	4134106-1
4204261	4096436-1
4204261	4204261-2
4204307	4204307-1
4204349	4204349-1
4204353	4204353-1
4204356	4204356-1
4204357	4204357-1
4204369	3903647-2
4204371	4041994-1
4204373	4204373-1
4204375	3923280-1
4204412	4204412-1
4204454	4204454-1
4204481	3867298-1
4204500	4204500-1
4204507	4204507-1
4204507	3986352-1
4204555	3892444-1
4204561	4005821-2
4204598	4204598-1
4204602	3924750-1
4204611	4204611-1
4204666	4003424-1
4204679	4204679-1
4204688	4204688-1
4204708	4085782-1
4204746	4204746-1
4204783	3860354-1
4204812	3868991-1
4204833	4204833-1
4204833	4204833-2
4204886	4204886-1
4204918	4187350-1
4204918	4204918-2
4204918	4187350-2
4205009	4205009-1
4205009	4205009-2
4205011	3890372-1
4205014	3993700-1
4205015	4205015-1
4205015	3947457-2
4205015	4199330-2
4205016	4169115-2
4205016	4200718-3
4205016	4169115-3
4205016	4172100-1
4205022	4015037-1
4205022	4174328-2
4205022	4160795-1
4205178	3879437-1
4205179	3904679-1
4205188	4190605-2
4205188	4190605-3
4205188	4205188-3
4205188	3988116-1
4205211	4205211-1
4205211	3998564-1
4205237	3889535-2
4205246	4205246-1
4205246	4205246-2
4205325	4205325-1
4205325	4205325-2
4205386	4204261-2
4205386	4096436-1
4205387	3868651-1
4205387	4205387-2
4205387	3961314-2
4205401	4100246-1
4205441	4018460-1
4205454	4205454-1
4205478	4205478-1
4205499	3885364-1
4205603	4205603-1
4205614	4205614-1
4205644	4128044-2
4205644	4205644-2
4205648	4066721-1
4205705	4161238-2
4205735	4205735-1
4205740	4044876-1
4205744	4205744-1
4205744	3885899-1
4205784	4189095-1
4205849	4205849-1
4205859	3909021-2
4205866	4194767-1
4205883	3879947-1
4205956	4205956-1
4206055	4206055-1
4206055	4206055-2
4206055	4206055-3
4206105	4206105-1
4206123	3910928-2
4206131	4206131-1
4206146	3904679-1
4206158	4206158-1
4206198	3867533-1
4206303	3873570-1
4206304	3873570-1
4206311	4018803-1
4206338	4023554-1
4206437	4206437-1
4206455	4206455-1
4206518	4206518-1
4206518	4206518-2
4206535	4206535-1
4206576	4206576-1
4206596	3860360-1
4206596	4206596-2
4206596	4206596-3
4206598	3873249-1
4206598	4167207-1
4206635	4206635-1
4206647	3911386-1
4206647	4151503-2
4206662	4159848-1
4206728	3982509-1
4206732	4005821-2
4206735	4206735-1
4206735	4206735-2
4206743	4074448-1
4206764	3908356-1
4206781	4206781-1
4206800	3977461-2
4206813	3869001-1
4206813	3888315-2
4206834	4206834-1
4206838	3861215-1
4206872	4117469-1
4206888	3999723-1
4206927	4206927-1
4206932	4206932-1
4206939	4206939-1
4206943	4206943-1
4206945	4070027-2
4206946	4206946-1
4206953	4206953-1
4206953	4206953-2
4206953	4206953-3
4207002	4097750-3
4207002	4140397-1
4207033	4207033-1
4207033	3873165-2
4207033	4207033-3
4207038	4199304-1
4207049	4207049-1
4207049	4207049-2
4207066	4207066-1
4207071	4070526-2
4207071	4207071-2
4207239	3910928-2
4207242	4172206-1
4207257	3890372-1
4207273	4207273-1
4207280	4194663-3
4207280	3867088-1
4207280	4207280-3
4207280	4207280-4
4207320	4207320-1
4207320	4207320-2
4207320	4207320-3
4207420	3879437-1
4207422	4018803-1
4207468	4121102-1
4207501	3981065-2
4207511	4207511-1
4207536	4207536-1
4207563	4072085-1
4207564	4206455-1
4207564	4114378-1
4207565	4114378-1
4207565	4207565-2
4207565	4206455-1
4207567	4096436-1
4207567	4181958-1
4207610	4180302-1
4207611	4180302-1
4207630	4207630-1
4207660	3873249-1
4207660	4167207-1
4207660	3885294-6
4207678	4207678-1
4207717	3903647-2
4207718	4207718-1
4207718	4207718-2
4207718	4207718-3
4207719	4002116-1
4207747	4144720-2
4207747	3898864-1
4207780	4167881-2
4207799	4207799-1
4207877	4207877-1
4207972	4207972-1
4207975	4207975-1
4208061	3909021-2
4208075	4015701-1
4208190	3867298-1
4208197	4208197-1
4208197	4208197-2
4208226	4208226-1
4208226	4208226-2
4208226	4208226-3
4208229	3932069-1
4208258	3960699-3
4208258	3909382-4
4208266	3936071-2
4208266	4181205-1
4208266	3925753-2
4208293	3865906-1
4208374	3957445-1
4208388	4208388-1
4208409	4081536-1
4208427	3903297-1
4208454	4191126-1
4208454	4191126-3
4208454	4191126-2
4208463	3927970-2
4208463	4007305-2
4208465	4138381-3
4208473	4053978-2
4208503	4066680-2
4208512	3873570-1
4208538	3864387-1
4208568	4208568-1
4208568	4208568-2
4208568	4208568-3
4208759	3863398-2
4208759	4208759-2
4208773	3982415-1
4208776	3900937-1
4208778	3891274-1
4208786	3911386-1
4208786	4151503-2
4208797	4208797-1
4208798	4208798-1
4208805	4208805-1
4208832	4208832-1
4208861	4030244-2
4208861	3867041-2
4208896	3864745-1
4208900	4095450-1
4208900	4100781-1
4208907	4108113-1
4208907	4108113-2
4208907	4208907-3
4208907	4208907-4
4208941	4208941-1
4208960	4208960-1
4208972	3960352-1
4208972	3960352-2
4208981	4208981-1
4208981	4208981-2
4208981	4208981-3
4208982	4208982-1
4208991	3873855-1
4208995	4197058-1
4208995	4208995-2
4208995	4208995-3
4209027	4108184-1
4209031	4209031-1
4209037	4209037-1
4209062	4141409-2
4209080	4209080-1
4209084	4209084-1
4209088	4130920-1
4209101	4209101-1
4209106	4209106-1
4209139	4209139-1
4209142	3858824-1
4209142	3880379-1
4209158	3874722-1
4209177	4088241-3
4209179	3939879-1
4209181	3909021-2
4209182	4209182-1
4209209	4209209-1
4209230	4205849-1
4209281	4209281-1
4209284	4209284-1
4209284	3951046-2
4209473	4143106-1
4209522	3875203-1
4209522	3869466-1
4209595	4178319-1
4209611	4077844-4
4209611	4077844-3
4209611	3988441-2
4209615	3873570-1
4209637	3879437-1
4209643	4209643-1
4209645	3864387-1
4209675	4209675-1
4209723	3871350-1
4209832	4209832-1
4209832	4136467-2
4209865	4209865-1
4209869	4209869-1
4209869	4209869-2
4210060	3983405-1
4210062	4210062-1
4210085	4210085-1
4210085	4210085-2
4210093	4210093-1
4210170	4209031-1
4210194	4074744-1
4210194	4074744-2
4210195	4210195-1
4210217	4210217-1
4210220	4210220-1
4210238	3971601-1
4210238	4210238-2
4210238	3890773-1
4210244	4210244-1
4210305	3869530-1
4210363	4210363-1
4210367	3860296-1
4210382	4210382-1
4210405	3876023-1
4210406	4189265-2
4210452	4015037-1
4210452	4160795-1
4210452	4174328-2
4210463	4136673-1
4210515	3909382-4
4210515	4036729-2
4210552	3969414-2
4210552	3969414-1
4210574	3865923-1
4210597	4116996-1
4210614	3865688-1
4210621	4048087-2
4210621	4210621-2
4210645	4075204-1
4210645	3869466-1
4210685	4024112-1
4210685	3931029-1
4210723	3860633-1
4210723	3882003-1
4210728	3875258-4
4210728	4210728-2
4210748	3957861-2
4210758	3920699-2
4211075	4054417-1
4211075	4167852-1
4211082	4211082-1
4211104	4211104-1
4211104	4211104-2
4211119	3996552-1
4211125	4148226-1
4211143	4211143-1
4211152	4211152-1
4211152	4211152-2
4211166	4211166-1
4211247	4108184-1
4211256	3866705-2
4211285	4211285-1
4211344	4159789-1
4211357	3905280-2
4211400	4211400-1
4211417	4211417-1
4211427	4049288-1
4211427	4211427-2
4211430	4129320-1
4211449	4211449-1
4211449	4211449-2
4211510	4194860-1
4211549	3912717-1
4211549	3862952-1
4211701	4211701-1
4211706	3904679-1
4211713	4018803-1
4211714	4018803-1
4211770	4007268-1
4211775	4211775-1
4211800	4211800-1
4211800	4211800-2
4211822	4115619-2
4211822	4115619-1
4211838	4138262-2
4211838	4211838-2
4211841	4029549-1
4211841	4062729-3
4211841	4062729-2
4211853	3960770-1
4211873	4211873-1
4211873	3875203-2
4211879	4109082-1
4211884	4018803-1
4211930	3884483-1
4211966	4211966-1
4212061	3988585-1
4212061	4212061-2
4212061	4212061-3
4212085	4212085-1
4212085	4212085-2
4212138	4212138-1
4212195	4020683-1
4212210	4086826-1
4212210	4103566-2
4212269	4212269-1
4212269	4212269-2
4212271	4212271-1
4212277	4212277-1
4212281	3913198-2
4212318	4212318-1
4212372	4212372-1
4212372	3934600-1
4212381	4212381-1
4212485	4212485-1
4212533	3897149-3
4212564	3929534-1
4212620	4083568-1
4212669	4104782-3
4212669	4104782-1
4212669	4021910-2
4212811	3892795-1
4212833	4212833-1
4212884	3903297-1
4212888	3862956-2
4212900	3998564-1
4212941	4117229-2
4212968	3957861-2
4212980	4061756-3
4212985	3892795-1
4212986	3879437-1
4212987	3879437-1
4213021	4213021-1
4213039	3997044-1
4213066	3925753-1
4213082	3946285-2
4213082	4001665-1
4213108	4213108-1
4213169	4213169-1
4213180	4213180-1
4213180	4114570-1
4213202	4213202-1
4213210	3991530-1
4213226	4130933-1
4213272	4213272-1
4213309	4213309-1
4213326	4213326-1
4213336	3960699-1
4213336	4213336-2
4213355	4151763-1
4213376	4158986-2
4213415	4213415-1
4213415	4208981-3
4213426	3937192-1
4213427	4213427-1
4213428	4213428-1
4213435	4197058-1
4213441	3996913-1
4213442	4018101-1
4213477	4020521-1
4213481	3965222-1
4213493	3990204-1
4213523	3894383-1
4213523	3890773-1
4213564	3982693-1
4213595	3868991-1
4213620	4213620-1
4213620	4213620-2
4213645	3938842-1
4213652	4159848-1
4213652	3954356-4
4213652	3925753-2
4213734	4213734-1
4213742	4213742-1
4213744	4213744-1
4213744	4213744-2
4213779	4003737-2
4213831	3919335-1
4213831	3919335-3
4213831	4061833-3
4213833	4189510-3
4213886	4213886-1
4213894	3900492-3
4213964	3900492-3
4214051	3915802-1
4214051	4029549-1
4214051	4124607-1
4214051	4029549-3
4214051	4175006-2
4214052	3915802-1
4214052	4175006-2
4214052	4029549-1
4214052	4029549-3
4214052	4124607-1
4214096	3873488-3
4214096	3862184-2
4214096	3873488-2
4214121	4214121-1
4214121	4214121-2
4214121	4214121-3
4214298	3883972-2
4214298	4214298-2
4214298	4214298-3
4214307	4114570-1
4214307	3960130-1
4214329	4214329-1
4214447	3939657-2
4214513	4214513-1
4214513	4214513-2
4214531	4088482-1
4214531	4067829-1
4214660	4214660-1
4214700	4214700-1
4214700	4202496-2
4214726	3862789-1
4214726	4183581-2
4214726	4214726-3
4214726	4005841-2
4214737	3866485-1
4214781	4129503-1
4214792	4135765-1
4214792	4214792-2
4214801	4214801-1
4214801	4059564-3
4214801	3937545-2
4214971	3876520-1
4214971	3941610-3
4214972	3945903-1
4215026	4024112-1
4215029	3901976-2
4215029	3909477-2
4215114	3862956-2
4215117	4215117-1
4215117	4215117-2
4215204	4178319-1
4215214	3873570-1
4215222	3879437-1
4215240	4130730-1
4215274	4215274-1
4215299	3990046-2
4215299	3990046-1
4215330	4215330-1
4215394	4215394-1
4215394	3902110-1
4215401	4121102-1
4215401	4215401-2
4215445	4145773-3
4215445	3908202-6
4215445	4185337-4
4215445	3883903-1
4215446	4215446-1
4215594	3960035-2
4215594	4215594-2
4215603	4215603-1
4215605	3873107-2
4215605	3873107-3
4215622	3900075-2
4215718	3858485-1
4215718	4167483-2
4215720	3911942-1
4215752	4215752-1
4215772	4043122-1
4215783	4215783-1
4215898	3926469-1
4215962	4099431-1
4215968	4188700-1
4216041	4208226-1
4216041	4208226-3
4216041	4208226-2
4216086	3880743-1
4216090	4023701-1
4216093	4216093-1
4216093	4075103-1
4216107	3879389-2
4216107	3927053-2
4216107	3931121-3
4216107	3875258-4
4216154	4216154-1
4216159	3978042-1
4216159	4189596-1
4216245	4046513-1
4216272	3866289-2
4216316	4200749-1
4216336	3957861-2
4216424	4216424-1
4216425	4216425-1
4216425	4216425-2
4216471	4216471-1
4216512	4216512-1
4216600	4216600-1
4216600	4216600-2
4216606	4216606-1
4216606	4216606-2
4216634	4169304-1
4216666	4216666-1
4216707	4216707-1
4216752	4216752-1
4216806	3913373-1
4216806	3872705-1
4216809	4216809-1
4216849	4216849-1
4216868	3920284-2
4216951	4216951-1
4216962	4216962-1
4216983	4154474-2
4216983	4154474-1
4217003	3909065-1
4217065	4217065-1
4217073	3883972-2
4217121	4217121-1
4217208	4217208-1
4217289	3890238-1
4217314	4217314-1
4217315	3875392-1
4217320	3885294-4
4217320	4067943-1
4217324	4076347-1
4217362	3862956-2
4217364	3934029-1
4217374	3868651-1
4217374	4138262-2
4217379	4217379-1
4217390	4094797-1
4217390	4024112-1
4217391	3964784-2
4217392	4217392-1
4217394	4024112-1
4217394	4094797-1
4217394	4026941-2
4217501	3860259-2
4217526	3875483-1
4217626	4217626-1
4217626	4217626-2
4217626	4217626-3
4217668	3882799-1
4217668	3883903-1
4217668	3908202-6
4217668	3882799-2
4217706	4217706-1
4217719	3909038-1
4217723	4217723-1
4217771	4166373-1
4217792	4217792-1
4217811	4217811-1
4217811	3942321-3
4217812	4217812-1
4217813	3881366-1
4217831	4200046-1
4217831	4200046-2
4217831	4217831-3
4217867	4217867-1
4217867	3998191-2
4217867	4217867-3
4217877	3884484-1
4217892	4193786-1
4217908	4217908-1
4217920	4133340-1
4217926	3937104-1
4217964	4067403-1
4217969	3890478-1
4217970	3885810-1
4217978	3968869-1
4217992	3885899-1
4217992	4205744-1
4217996	4205614-1
4218019	4218019-1
4218019	4200234-1
4218021	4149496-1
4218033	4142737-1
4218033	4218033-2
4218033	4218033-3
4218051	4218051-1
4218073	4096717-1
4218074	4218074-1
4218075	3973786-1
4218076	4218076-1
4218088	4218088-1
4218088	4218088-2
4218092	4218092-1
4218092	4218092-2
4218093	4218093-1
4218166	4044861-2
4218166	4218166-2
4218166	4044861-1
4218176	4218176-1
4218193	4218193-1
4218220	3969282-1
4218220	4007305-2
4218220	3927970-2
4218224	4141924-1
4218250	4218250-1
4218329	4218329-1
4218330	3960962-1
4218354	4014703-2
4218354	4218354-2
4218378	3904679-1
4218401	4218401-1
4218406	4189454-1
4218422	4218422-1
4218422	4218422-2
4218436	4192799-1
4218516	4218516-1
4218516	3909477-2
4218544	4218544-1
4218599	4218599-1
4218647	4088982-1
4218694	4218694-1
4218785	3904169-1
4218785	3904169-2
4218798	3872540-1
4218800	4021970-1
4218811	4103762-1
4218815	4218815-1
4218840	4218840-1
4218899	3886802-1
4218926	4218926-1
4218942	4218942-1
4219046	4219046-1
4219046	4219046-2
4219104	4219104-1
4219111	3995561-1
4219136	4219136-1
4219136	4219136-2
4219149	3870086-1
4219155	4219155-1
4219184	3904169-1
4219184	3904169-2
4219187	4219187-1
4219194	4219194-1
4219229	4219229-1
4219234	4219234-1
4219246	3858288-1
4219291	4219291-1
4219293	4219293-1
4219387	4219387-1
4219401	4113584-1
4219410	4219410-1
4219502	4066562-1
4219502	4219502-2
4219503	4219503-1
4219503	3916019-1
4219519	3895088-1
4219569	4088766-1
4219630	4219630-1
4219630	4161502-1
4219641	3978042-1
4219641	4219641-2
4219662	3864387-1
4219662	3904679-1
4219706	4219706-1
4219706	4219706-2
4219706	4219706-3
4219709	4219709-1
4219725	4163371-1
4219737	3908085-1
4219737	4219737-2
4219902	4219902-1
4219903	3894776-1
4220053	4220053-1
4220053	3954045-1
4220136	4220136-1
4220138	3872687-2
4220143	4220143-1
4220143	4220143-2
4220187	3895501-1
4220192	4220192-1
4220218	3890478-1
4220223	3934684-1
4220223	4200173-3
4220243	3894383-1
4220243	3890773-1
4220294	4220294-1
4220332	4220332-1
4220354	4159848-2
4220354	3954356-1
4220367	4139231-1
4220367	4220367-2
4220367	4220367-3
4220373	3860296-1
4220435	4220435-1
4220533	4220533-1
4220533	3903765-1
4220618	4040597-1
4220618	3863907-1
4220618	3863907-2
4220648	3882240-1
4220664	4069346-1
4220664	3862974-3
4220676	4220676-1
4220692	4220692-1
4220730	4143106-1
4220732	4210728-2
4220739	3916048-1
4220758	4109082-1
4220786	4107295-3
4220796	3904679-1
4220797	3904679-1
4220840	4220840-1
4220846	3918878-1
4220846	3927186-1
4220846	3927186-2
4220846	4220846-4
4221040	4205614-1
4221046	4114061-1
4221055	4221055-1
4221093	4221093-1
4221162	3982872-2
4221162	3860523-2
4221199	4221199-1
4221199	4018101-1
4221199	4221199-3
4221200	4203397-1
4221201	4203397-1
4221213	4033329-1
4221213	4033329-2
4221246	4221246-1
4221289	4221289-1
4221311	4125214-1
4221326	4221326-1
4221331	4221331-1
4221354	4213169-1
4221422	3960401-1
4221436	4168016-1
4221437	3937523-2
4221455	3937545-2
4221455	4214801-1
4221455	4059564-3
4221456	3937545-2
4221456	4059564-3
4221456	4214801-1
4221459	4221459-1
4221508	4221508-1
4221596	3974650-3
4221663	4221663-1
4221688	3957714-1
4221688	3865897-3
4221688	4221688-3
4221691	4221691-1
4221691	4221691-2
4221693	4221693-1
4221693	4221693-2
4221751	4221751-1
4221751	3877976-2
4221854	4165452-2
4221854	3933524-2
4221861	4007148-2
4221861	4221861-2
4221868	4175006-2
4221868	4029549-1
4221868	3915802-1
4221868	4124607-1
4221868	4029549-3
4221883	4221883-1
4221883	4221883-2
4221895	4221895-1
4221913	3875203-2
4221913	4211873-1
4221953	4221953-1
4221974	4221974-1
4221974	4149089-3
4221974	4149089-2
4221974	4221974-4
4221976	4221976-1
4221985	3965669-1
4221985	3965669-2
4222002	3897848-4
4222026	3911386-1
4222026	4222026-2
4222026	4001758-3
4222132	4222132-1
4222132	3905662-1
4222132	3882737-1
4222145	3940826-3
4222202	4222202-1
4222260	4222260-1
4222281	4222281-1
4222283	3858460-2
4222310	3966228-1
4222310	4088206-3
4222319	4222319-1
4222348	4222348-1
4222354	4072206-2
4222473	3937603-1
4222481	4175657-2
4222481	4175657-1
4222491	3920284-2
4222496	4222496-1
4222496	4222496-2
4222496	4222496-3
4222508	3940041-1
4222509	4222509-1
4222519	4105161-1
4222519	3979061-1
4222542	3870404-1
4222542	4198913-2
4222554	4222554-1
4222600	4157844-2
4222600	4222600-2
4222601	4222601-1
4222601	4222601-2
4222601	4222601-3
4222696	4089273-1
4222751	4222751-1
4222793	4222793-1
4222796	4196025-1
4222838	4222838-1
4222838	4222838-2
4222840	3924587-1
4222840	4222840-2
4222883	4222883-1
4222884	3867298-1
4222886	3969255-1
4222953	4108882-1
4222981	4003737-2
4222997	4222997-1
4223025	4148902-1
4223072	4035355-2
4223072	4177175-1
4223092	4175006-2
4223092	4029549-1
4223092	4124607-1
4223092	4029549-3
4223092	3915802-1
4223157	3879437-1
4223195	4042901-1
4223210	4223210-1
4223227	4041994-1
4223249	3964456-1
4223260	4223260-1
4223260	4223260-2
4223293	3915255-1
4223293	4223293-2
4223293	4001758-1
4223309	4223309-1
4223421	4223421-1
4223483	4223483-1
4223511	3894776-1
4223541	4223541-1
4223568	3859862-1
4223569	4223569-1
4223569	3888228-1
4223590	3983405-1
4223630	4223630-1
4223648	4054109-2
4223648	3901203-1
4223651	3937768-1
4223651	3964456-1
4223745	3960035-2
4223774	3946840-1
4223780	4223780-1
4223783	4223783-1
4223827	4010888-1
4223880	3859862-1
4223885	4015701-1
4223911	4223911-1
4223911	4096717-1
4223943	4223943-1
4223943	4223943-2
4223943	4223943-3
4223975	3894787-1
4223983	4223983-1
4224044	3872848-1
4224068	4165452-2
4224069	4224069-1
4224069	3957958-2
4224123	4168137-1
4224129	4187350-1
4224129	4187350-2
4224161	4224161-1
4224161	4129503-1
4224318	3927004-1
4224468	4224468-1
4224628	4096436-2
4224738	4224738-1
4224738	4224738-2
4224753	4224753-1
4224808	4224808-1
4224830	4224830-1
4224837	4173270-2
4224838	4224838-1
4224838	4224838-2
4224839	4086826-1
4224860	4224860-1
4224860	4224860-2
4224908	4034026-1
4224908	3880962-2
4224910	4224910-1
4224913	4224913-1
4224933	4224933-1
4225068	4132335-1
4225108	4225108-1
4225121	4113009-1
4225121	4225121-2
4225142	4225142-1
4225156	4169613-1
4225163	3888046-1
4225163	3903647-2
4225171	4225171-1
4225171	3874983-1
4225200	4225200-1
4225260	3909084-3
4225282	4225282-1
4225282	4225282-2
4225282	4225282-3
4225354	3887201-1
4225383	4225383-1
4225397	4225397-1
4225406	3873488-1
4225406	3873488-3
4225406	3873488-2
4225424	4038807-1
4225507	4109082-1
4225508	4109082-1
4225536	4225536-1
4225536	4225536-2
4225546	4225546-1
4225559	4225559-1
4225559	4222026-2
4225681	4024112-1
4225720	3878047-1
4225759	4225759-1
4225759	4225759-2
4225799	4225799-1
4226016	4226016-1
4226026	4226026-1
4226026	4226026-2
4226026	4226026-3
4226037	4226037-1
4226090	4086644-2
4226123	4173270-2
4226159	4226159-1
4226269	3894308-1
4226269	4226269-2
4226292	4159744-1
4226292	4116477-1
4226319	4226319-1
4226319	4128145-1
4226321	3858288-1
4226331	4226331-1
4226348	4226348-1
4226348	4226348-2
4226399	4226399-1
4226430	4099730-1
4226433	4226433-1
4226462	4226462-1
4226477	4226477-1
4226493	4059564-3
4226493	3937545-2
4226493	4214801-1
4226522	4226522-1
4226523	4226522-1
4226523	4037679-1
4226566	4226566-1
4226608	3892223-1
4226772	3862956-1
4226790	4107439-2
4226814	4226814-1
4226898	4226898-1
4226898	3868651-1
4226914	3878592-1
4226914	4044110-1
4226914	4226914-3
