patent_id	inventor_id
4420466	4397826-1
4420466	4291920-2
4420487	4205173-1
4420487	4420487-2
4420496	4420496-1
4420496	4193373-1
4420497	4377857-1
4420503	4420503-1
4420503	4256052-2
4420503	4126836-1
4420503	4373254-1
4420504	4121241-2
4420504	4420504-2
4420505	4299678-1
4420509	4420509-1
4420509	4420509-2
4420509	4420509-3
4420509	4420509-4
4420510	4188730-1
4420510	4419141-1
4420544	3919172-2
4420544	4083765-1
4420545	4401734-1
4420545	4420545-2
4420549	4420549-1
4420578	4420578-1
4420578	4420578-2
4420584	4223100-1
4420584	4018738-1
4420602	4379904-1
4420602	4129715-2
4420602	3899467-1
4420603	4379904-1
4420603	4129715-2
4420657	4420657-1
4420665	3924915-1
4420668	4420668-1
4420668	4228330-1
4420668	4420668-3
4420679	4420679-1
4420687	4420687-1
4420687	4420687-2
4420689	4420689-1
4420689	4420689-2
4420689	4420689-3
4420691	3872583-1
4420692	3924960-3
4420692	4160170-1
4420692	4160170-2
4420707	4420707-1
4420731	4420731-1
4420731	4420731-2
4420736	4420736-1
4420741	4420741-1
4420756	4420756-1
4420756	4420756-2
4420767	4420767-1
4420767	4420767-2
4420770	4420770-1
4420772	4316196-1
4420776	4420776-1
4420776	4420776-2
4420780	4420780-1
4420790	4089103-2
4420790	4420790-2
4420790	4420790-3
4420794	4035752-1
4420798	4390930-2
4420798	4420798-2
4420799	3992596-1
4420803	4170260-2
4420803	3976328-1
4420808	4032083-1
4420808	4420808-2
4420808	4420808-3
4420811	4188676-2
4420811	4420811-2
4420818	4420818-1
4420818	4420818-2
4420819	4420819-1
4420819	4386860-2
4420824	4322827-1
4420839	4420839-1
4420844	4420844-1
4420844	4420844-2
4420844	4420844-3
4420845	4365365-1
4420846	4420846-1
4420848	4008642-1
4420857	4420857-1
4420866	4418457-1
4420876	4128000-2
4420877	4373655-1
4420884	4420884-1
4420890	4420890-1
4420891	4420891-1
4420914	4420914-1
4420916	4160632-2
4420917	4121459-1
4420924	4420924-1
4420924	4420924-2
4420931	3991239-1
4420938	4183682-1
4420939	4420939-1
4420949	4075868-1
4420949	4420949-2
4420949	4420949-3
4420958	4220276-2
4420958	4306436-1
4420963	3880243-2
4420965	4257552-1
4420965	4257552-2
4420965	4420965-3
4420973	4420973-1
4420974	4102582-1
4420976	4420976-1
4420976	4420976-2
4420976	4080562-3
4420977	4420977-1
4420977	3875435-4
4420977	3875435-1
4420987	3884558-4
4420989	4409589-1
4421002	3884108-1
4421005	4421005-1
4421009	4222240-1
4421009	4421009-2
4421021	3952647-2
4421023	3926110-2
4421030	4421030-1
4421038	4196676-5
4421038	4196676-2
4421039	4421039-1
4421053	3895415-1
4421066	4421066-1
4421067	4414923-1
4421068	4421068-1
4421077	4370955-1
4421078	3929187-1
4421097	3996759-1
4421100	3943911-1
4421105	4421105-1
4421105	4421105-2
4421107	4421107-1
4421107	3976848-1
4421112	4421112-1
4421112	4421112-2
4421114	4230120-1
4421114	4421114-2
4421116	4343311-1
4421117	4421117-1
4421117	4421117-2
4421118	4241611-1
4421118	4421118-2
4421121	4421121-1
4421121	4421121-2
4421124	4286603-1
4421131	4421131-1
4421138	4412559-3
4421139	4412559-3
4421155	4421155-1
4421163	4421163-1
4421165	4270608-3
4421172	4295361-1
4421175	3921473-1
4421175	3861464-1
4421179	3861464-1
4421183	4226288-1
4421186	3879998-1
4421190	4421190-1
4421190	4421190-2
4421201	4421201-1
4421201	4421201-2
4421201	4421201-3
4421201	4421201-4
4421229	4421229-1
4421229	4421229-2
4421233	4421233-1
4421252	3946518-1
4421268	3902151-2
4421268	4373662-1
4421270	4361274-2
4421270	4361274-1
4421276	3999712-1
4421287	3908399-1
4421297	4322018-1
4421297	4355737-1
4421305	4421305-1
4421306	4421306-1
4421310	4283709-3
4421313	4363489-1
4421313	4075771-1
4421315	4421315-1
4421317	4084194-1
4421317	4299446-1
4421329	3930656-1
4421334	4161328-1
4421348	4421348-1
4421353	4421353-1
4421354	4421354-1
4421380	4204881-1
4421386	4152071-1
4421387	4204230-1
4421400	4253007-1
4421407	4330203-1
4421412	3866890-1
4421412	4213709-1
4421412	3870445-3
4421415	3866350-2
4421438	3921500-1
4421438	4421438-2
4421442	4421442-1
4421447	4421447-1
4421447	4134061-1
4421459	4421459-1
4421473	4421473-1
4421506	4237881-1
4421506	4421506-2
4421529	4219613-2
4421529	4421529-2
4421543	4370159-1
4421547	4421547-1
4421572	4421572-1
4421572	4421572-2
4421572	4171972-1
4421577	3961182-1
4421582	4177376-3
4421582	3957382-2
4421592	3862858-2
4421592	4388344-2
4421600	4309246-3
4421631	3898096-1
4421631	4421631-2
4421631	4083930-3
4421638	3879282-1
4421638	3900526-1
4421638	4368141-1
4421662	4367213-1
4421662	4421662-2
4421663	4421663-1
4421663	4421663-2
4421664	4421664-1
4421664	4407790-1
4421667	3878117-1
4421667	4256903-1
4421667	4400312-1
4421682	3859451-3
4421682	3859451-2
4421695	3941771-1
4421695	4421695-2
4421698	4182642-1
4421700	4421700-1
4421701	4010779-1
4421716	4421716-1
4421716	4421716-2
4421719	4421719-1
4421721	3922561-2
4421721	4421721-2
4421723	4002555-1
4421727	3873676-1
4421727	4339423-1
4421734	4089939-3
4421751	4410354-1
4421770	4421770-1
4421770	4115592-3
4421777	4407835-1
4421788	4107075-1
4421806	4421806-1
4421806	4421806-2
4421806	4421806-3
4421811	4294329-2
4421811	4242176-1
4421820	3928708-3
4421820	4276344-1
4421820	3916060-2
4421825	4421825-1
4421825	3899079-1
4421857	4421857-1
4421857	4421857-2
4421860	4404645-1
4421860	4015593-2
4421874	3870446-1
4421890	3908068-1
4421890	4132858-3
4421894	4233205-2
4421894	4233205-1
4421894	4135042-2
4421910	3912686-1
4421936	4421936-1
4421936	4421936-2
4421939	3884981-1
4421939	4357440-1
4421942	4421942-1
4421943	4421943-1
4421947	4220813-1
4421967	4421967-1
4421967	4421967-2
4421973	4065650-1
4421975	4245593-1
4421977	3926110-2
4421979	4421979-1
4421979	4085387-2
4421991	4421991-1
4421995	4421995-1
4421996	4421996-1
4421996	4421996-2
4421997	4421997-1
4421999	4421999-1
4421999	4406462-1
4422046	4170401-3
4422046	4422046-2
4422046	4422046-3
4422046	3957364-1
4422054	3859665-1
4422055	4016514-2
4422055	4100811-2
4422055	4191933-3
4422055	4169009-2
4422063	4127772-1
4422066	4258422-3
4422066	4422066-2
4422067	4298334-3
4422067	4422067-2
4422067	3947218-1
4422067	4422067-4
4422070	4387424-2
4422070	4387424-1
4422070	4392197-1
4422072	4422072-1
4422074	3860924-1
4422074	4422074-2
4422074	4422074-3
4422075	4053897-1
4422076	3909827-1
4422076	3909827-2
4422080	4087825-1
4422081	4228506-1
4422083	4354196-1
4422083	4322837-2
4422083	4240119-1
4422087	4288801-1
4422091	3936855-1
4422093	4422093-1
4422105	4422105-1
4422105	4375101-1
4422111	3861619-1
4422111	4221348-1
4422113	4422113-1
4422126	4422126-1
4422128	4422128-1
4422128	4422128-2
4422134	4053766-1
4422145	4422145-1
4422145	4422145-2
4422147	4422147-1
4422148	4280180-1
4422148	4266222-1
4422148	3938095-1
4422150	4422150-1
4422150	4278352-1
4422150	4422150-3
4422150	4422150-4
4422152	4293211-1
4422155	4422155-1
4422155	4179665-1
4422155	4404525-3
4422158	4290115-3
4422163	4300042-2
4422167	3903483-1
4422169	4241698-1
4422169	4118735-1
4422171	4422171-1
4422171	4418382-1
4422175	3937882-1
4422175	4422175-2
4422181	3946150-1
4422181	4422181-2
4422181	4422181-3
4422183	4422183-1
4422183	4422183-2
4422186	4422186-1
4422188	3940804-1
4422188	4225127-1
4422191	4349434-1
4422192	4422192-1
4422194	3943645-1
4422194	4193543-2
4422209	4422209-1
4422224	4422224-1
4422224	4422224-2
4422224	4422224-3
4422224	3971245-1
4422228	4422228-1
4422228	4422228-2
4422235	4422235-1
4422235	4422235-2
4422235	4148138-1
4422241	4419837-1
4422251	4422251-1
4422253	4215840-1
4422265	4422265-1
4422267	4422267-1
4422272	4422272-1
4422279	4034950-1
4422284	4023648-1
4422284	4422284-2
4422287	3896675-2
4422287	4411133-1
4422289	4422289-1
4422300	4380906-1
4422300	4422300-2
4422300	4218066-1
4422306	4422306-1
4422317	4418457-1
4422328	4292843-1
4422328	4292843-2
4422339	4158880-1
4422339	4422339-2
4422342	4422342-1
4422342	4422342-2
4422342	4422342-3
4422344	4408830-1
4422356	4207786-1
4422360	4324164-1
4422364	4422364-1
4422366	4003447-1
4422377	4269118-1
4422383	4225368-1
4422383	4365557-2
4422390	4368676-2
4422390	4368676-1
4422390	4422390-3
4422399	3952684-1
4422401	4295237-1
4422403	3914481-1
4422409	4257039-2
4422409	4422409-2
4422413	4422413-1
4422432	4011850-1
4422437	4422437-1
4422438	4355782-1
4422438	4355782-2
4422440	3875722-1
4422445	4372423-1
4422452	4008721-1
4422456	4063550-1
4422485	3950205-1
4422485	4422485-2
4422485	4422485-3
4422485	4422485-4
4422489	4422489-1
4422501	4088926-1
4422501	3913665-2
4422501	4174987-3
4422506	4346770-1
4422511	4031963-1
4422511	4031963-2
4422517	3859946-1
4422524	4422524-1
4422548	4422548-1
4422548	4279363-1
4422552	4120376-1
4422552	4422552-2
4422554	4015696-1
4422556	4422556-1
4422565	3859205-1
4422574	4422574-1
4422581	4422581-1
4422598	4422598-1
4422598	4422598-2
4422619	4240304-1
4422625	4422625-1
4422639	4314336-1
4422639	4322074-3
4422643	4422643-1
4422648	4386112-1
4422648	3914500-1
4422660	4422660-1
4422660	4422660-2
4422660	4422660-3
4422663	4010397-1
4422675	4050844-1
4422675	4280721-1
4422677	4372594-1
4422702	3867591-1
4422703	4312555-1
4422703	4312555-2
4422706	4422706-1
4422713	4402573-1
4422713	4422713-2
4422713	4139276-3
4422713	4093358-1
4422720	4235515-1
4422720	4235515-2
4422721	4422721-1
4422721	4422721-2
4422721	4422721-3
4422725	4110505-1
4422732	4422732-1
4422745	4422745-1
4422748	4422748-1
4422748	4422748-2
4422755	3864607-1
4422757	4422757-1
4422758	4422758-1
4422758	4422758-2
4422759	4239492-2
4422759	4239492-3
4422759	4239492-1
4422762	4115004-2
4422762	4383763-3
4422768	4173984-1
4422780	4422780-1
4422784	4422784-1
4422784	4114532-1
4422784	4422784-3
4422784	4422784-4
4422792	3946532-1
4422794	4422794-1
4422796	4422796-1
4422801	4422801-1
4422801	3966171-1
4422803	4176722-1
4422804	4422804-1
4422804	4422804-2
4422804	4045968-1
4422805	4275788-1
4422806	3921500-1
4422806	4421438-2
4422809	4362441-3
4422809	4362441-2
4422809	4265580-1
4422812	4422812-1
4422815	4422815-1
4422819	3864793-1
4422822	4422822-1
4422832	4050851-1
4422844	4285662-2
4422844	3860170-1
4422850	4422850-1
4422851	4422851-1
4422851	4422851-2
4422860	4422860-1
4422869	4378239-2
4422869	3862229-1
4422869	4148926-1
4422870	4209532-1
4422888	4297653-2
4422904	4118735-1
4422907	4070418-1
4422907	3999946-2
4422907	4422907-3
4422907	4422907-4
4422907	3904733-2
4422907	4422907-6
4422907	3860595-2
4422922	4255248-2
4422922	3901664-1
4422931	4366058-1
4422937	4193503-1
4422961	4076611-1
4422968	4038222-1
4422970	3920824-1
4422970	4422970-2
4422970	3984501-3
4422982	4422982-1
4422990	4422990-1
4422990	4422990-2
4422990	4422990-3
4422990	4422990-4
4422998	4214449-1
4423011	4181630-2
4423011	3902973-2
4423024	4423024-1
4423027	4423027-1
4423027	3907799-1
4423028	4182625-2
4423028	4423028-2
4423040	3920824-1
4423048	3886163-1
4423050	4355032-2
4423050	3910885-1
4423057	4036970-2
4423064	4209532-1
4423068	4065452-2
4423068	3871979-2
4423079	3891773-2
4423084	4423084-1
4423084	4423084-2
4423088	4036661-1
4423088	4207231-1
4423109	4423109-1
4423109	4387178-4
4423109	4423109-3
4423109	4113554-1
4423109	4387178-2
4423109	4423109-6
4423121	4257867-2
4423121	4423121-2
4423137	4423137-1
4423139	4128685-1
4423139	4423139-2
4423143	3867366-2
4423143	3859333-2
4423145	4423145-1
4423145	4423145-2
4423145	4423145-3
4423149	4246347-3
4423149	4246347-1
4423149	4246347-2
4423152	4423152-1
4423152	4423152-2
4423153	4423153-1
4423153	4423153-2
4423162	3859234-1
4423162	3937687-1
4423177	4371635-1
4423186	3923925-1
4423186	3931108-2
4423186	4210579-3
4423191	4019652-1
4423191	4423191-2
4423195	4169119-1
4423197	4329478-1
4423204	4349663-2
4423204	4376834-1
4423216	3879475-2
4423216	4423216-2
4423233	3905981-1
4423237	3859332-1
4423238	4356071-1
4423246	4021261-2
4423254	3993587-1
4423256	4173586-1
4423256	4423256-2
4423256	3860497-2
4423256	4020121-2
4423260	3873677-1
4423260	3873676-1
4423267	4423267-1
4423267	4287089-1
4423268	4113607-1
4423269	4113607-1
4423278	4423278-1
4423278	3965178-1
4423278	3909432-3
4423278	3897506-3
4423283	3879908-1
4423287	4423287-1
4423299	4423299-1
4423299	4257061-1
4423300	4196959-1
4423300	4400597-2
4423304	4423304-1
4423304	4423304-2
4423304	4423304-3
4423304	4423304-4
4423304	4423304-5
4423305	3894271-1
4423317	4423317-1
4423317	4423317-2
4423323	4384205-1
4423323	4048495-1
4423324	4388531-1
4423325	4423325-1
4423327	4423327-1
4423334	3965824-2
4423334	4033508-2
4423336	4423336-1
4423336	4423336-2
4423336	4423336-3
4423341	4236197-1
4423354	4264912-1
4423364	4006393-1
4423364	3904880-1
4423368	4423368-1
4423383	4268785-1
4423388	4048588-1
4423388	4423388-2
4423388	4423388-3
4423388	4423388-4
4423392	4044360-1
4423407	4423407-1
4423414	4410889-1
4423414	4332027-4
4423414	4410889-4
4423414	4410889-2
4423416	4423416-1
4423416	4423416-2
4423416	4419668-1
4423416	4110704-1
4423418	4423418-1
4423425	4423425-1
4423425	4146879-1
4423425	4423425-3
4423425	3919527-7
4423425	4169032-4
4423448	4314295-1
4423450	4423450-1
4423456	4423456-1
4423466	4423466-1
4423467	3955068-1
4423479	4394732-1
4423479	4423479-2
4423479	4199811-3
4423482	4307333-1
4423482	4423482-2
4423484	4142262-1
4423489	4423489-1
4423490	4101349-1
4423491	4377857-1
4423503	4121836-1
4423511	3914648-1
4423523	4423523-1
4423523	4423523-2
4423527	3861568-1
4423527	4423527-2
4423531	3928871-1
4423533	4423533-1
4423534	4165140-1
4423534	4423534-2
4423536	4423536-1
4423552	4423552-1
4423552	4423552-2
4423560	4423560-1
4423560	3961670-1
4423569	4176498-2
4423569	4423569-2
4423571	4423571-1
4423571	4423571-2
4423572	4423572-1
4423574	4423574-1
4423593	4302931-1
4423593	4423593-2
4423596	4423596-1
4423596	4423596-2
4423599	3924659-1
4423600	4423600-1
4423605	4423605-1
4423605	4423605-2
4423610	4423610-1
4423610	4423610-2
4423619	3892121-3
4423620	4128000-1
4423620	4128000-2
4423620	4423620-3
4423623	4102950-3
4423623	4423623-2
4423623	4049383-3
4423623	4042879-2
4423625	4423625-1
4423625	4423625-2
4423625	4423625-3
4423625	4423625-4
4423627	4423627-1
4423627	4277046-1
4423632	4423632-1
4423632	4155255-2
4423637	4423637-1
4423638	4366680-1
4423639	4423639-1
4423639	4236408-1
4423645	4320915-3
4423645	4320915-1
4423645	4423645-3
4423650	4423650-1
4423650	4322967-3
4423650	4185497-2
4423662	4423662-1
4423664	4423664-1
4423670	4423670-1
4423687	4423687-1
4423696	4423696-1
4423699	4314523-3
4423699	3877634-1
4423699	4255267-2
4423703	4423703-1
4423703	4423703-2
4423712	4214652-1
4423712	4423712-2
4423717	3930486-1
4423718	4228220-1
4423736	4029085-1
4423736	4423736-2
4423736	4029085-2
4423736	4423736-4
4423738	4423738-1
4423739	4013260-3
4423739	4346296-2
4423740	4423740-1
4423740	4423740-2
4423743	4423743-1
4423754	4191383-1
4423765	4423765-1
4423776	4423776-1
4423776	4423776-2
4423777	4290484-2
4423777	3889750-1
4423778	4423778-1
4423781	4423781-1
4423787	4102402-1
4423792	4423792-1
4423794	3958172-1
4423796	4407391-2
4423796	4423796-2
4423809	4423809-1
4423814	4067502-2
4423815	4234418-1
4423820	3913417-1
4423834	4423834-1
4423848	3858863-1
4423857	4423857-1
4423857	4423857-2
4423861	4423861-1
4423865	3971555-1
4423870	4016362-2
4423873	4212467-1
4423880	4421305-1
4423882	4423882-1
4423882	4423882-2
4423882	4116456-2
4423897	4423897-1
4423898	4423898-1
4423901	4278285-1
4423901	4423901-2
4423901	4423901-3
4423907	3941421-1
4423916	4262985-1
4423918	3945705-1
4423918	3879249-1
4423922	4198118-1
4423924	4423924-1
4423925	4219274-1
4423925	4219274-2
4423977	3946532-1
4423981	4423981-1
4423984	4367055-2
4423984	4182584-3
4423984	4367055-3
4423985	4245929-3
4423987	4423987-1
4423988	4098541-1
4423994	4423994-1
4423994	4423994-2
4424004	4424004-1
4424008	3859966-1
4424012	3892456-1
4424018	4424018-1
4424042	4004308-1
4424056	3916899-1
4424056	3991759-1
4424076	3953192-3
4424090	4220813-1
4424094	4186673-1
4424094	4424094-2
4424094	4424094-3
4424094	4406723-4
4424101	4424101-1
4424103	4424103-1
4424108	4424108-1
4424108	4424108-2
4424108	4424108-3
4424108	4424108-4
4424108	4424108-5
4424108	4189374-1
4424108	4424108-7
4424112	4160718-1
4424115	4002565-2
4424121	3933688-1
4424121	4424121-2
4424122	3864157-2
4424122	4264336-1
4424123	4264336-1
4424123	3864157-2
4424123	4294587-1
4424125	4424125-1
4424128	4424128-1
4424139	3884873-1
4424139	4105844-1
4424150	4288553-1
4424151	4391750-1
4424151	4208323-3
4424151	4169090-3
4424190	4211597-2
4424190	4424190-2
4424190	4424190-3
4424194	3990710-1
4424208	4424208-1
4424208	4341764-1
4424210	3920824-1
4424213	4424213-1
4424213	4424213-2
4424213	4238424-1
4424213	4424213-4
4424213	4424213-5
4424213	4389400-1
4424213	4424213-7
4424213	3875232-1
4424213	4234514-1
4424213	4424213-10
4424217	4237168-1
4424220	3864480-1
4424246	4424246-1
4424246	4197380-1
4424252	4380613-1
4424259	4126662-1
4424271	4424271-1
4424271	4424271-2
4424271	4424271-3
4424271	4424271-4
4424271	4005479-2
4424275	3917890-1
4424279	4424279-1
4424279	4424279-2
4424279	4424279-3
4424295	4424295-1
4424295	3935893-1
4424300	4424300-1
4424300	4424300-2
4424300	4424300-3
4424302	3865745-2
4424302	4385155-1
4424308	4397764-1
4424316	4386191-1
4424316	3919137-2
4424320	4105844-1
4424333	4424333-1
4424333	4135042-2
4424333	4233205-2
4424338	3907753-2
4424341	3873609-1
4424341	4071433-1
4424352	4410569-1
4424371	4082428-1
4424372	4082428-1
4424379	4354043-3
4424379	4284824-6
4424379	4021488-4
4424382	3993587-1
4424392	4217294-1
4424407	4424407-1
4424408	4424408-1
4424411	3898369-1
4424414	4424414-1
4424414	4200770-1
4424419	3859476-2
4424419	4360710-2
4424419	4360710-1
4424421	4424421-1
4424421	3983340-1
4424422	3889232-1
4424422	4424422-2
4424425	4000478-2
4424426	4412709-1
4424437	3928849-1
4424437	3858588-1
4424438	4424438-1
4424438	4424438-2
4424486	4424486-1
4424486	4424486-2
4424487	4291271-1
4424492	4317092-1
4424516	4034374-1
4424516	4253101-1
4424519	4354196-1
4424519	4322837-2
4424519	4240119-1
4424521	4424521-1
4424521	4364068-1
4424522	3859960-1
4424522	4042939-1
4424522	4424522-3
4424529	3903358-1
4424529	4214267-1
4424535	4424535-1
4424535	4249821-1
4424535	4087166-1
4424535	4424535-4
4424535	4424535-5
4424538	4424538-1
4424539	4110804-1
4424539	3859572-2
4424543	4424543-1
4424543	4376294-1
4424543	4371818-1
4424551	4148003-2
4424551	4424551-2
4424573	3916158-1
4424573	4266222-2
4424577	4423489-1
4424577	4075611-1
4424579	4101349-1
4424580	4424580-1
4424580	4424580-2
4424585	4424585-1
4424585	4424585-2
4424586	3934147-2
4424586	4416021-2
4424601	4424601-1
4424604	4424604-1
4424609	3861003-1
4424619	3859865-1
4424624	4424624-1
4424625	4424625-1
4424627	3930524-1
4424638	3988849-1
4424644	4279099-3
4424644	3874112-3
4424644	3874112-1
4424644	4424644-4
4424679	4031698-2
4424684	4402191-1
4424684	4424684-2
4424708	4424708-1
4424716	3916933-2
4424716	3889789-1
4424720	4398542-3
4424721	4397478-2
4424723	4424723-1
4424735	4344350-1
4424735	4424735-2
4424738	4424738-1
4424741	4211439-1
4424745	4338603-1
4424745	4424745-2
4424753	4424753-1
4424755	4395958-2
4424755	4395958-1
4424763	4058112-1
4424764	4184451-1
4424775	4356833-2
4424775	4424775-2
4424775	4424775-3
4424776	3965923-1
4424778	3912675-1
4424781	4424781-1
4424781	4399665-1
4424787	4424787-1
4424788	4424788-1
4424792	4112913-2
4424792	4112913-1
4424795	4224969-1
4424796	4424796-1
4424803	4424803-1
4424806	4066086-1
4424806	4424806-2
4424813	4424813-1
4424813	4407293-4
4424813	4231373-2
4424813	4051406-1
4424815	4040791-1
4424817	4326540-1
4424818	4424818-1
4424818	4424818-2
4424820	4301820-2
4424820	4301820-1
4424825	4358249-1
4424833	4424833-1
4424833	4424833-2
4424833	4424833-3
4424837	4002565-2
4424842	4424842-1
4424852	4039019-1
4424854	4013864-2
4424861	4191383-1
4424861	3948322-1
4424882	3960036-1
4424884	3931868-1
4424890	4424890-1
4424892	4424892-1
4424894	4351578-1
4424894	4351578-2
4424896	4424896-1
4424900	4424900-1
4424905	4424905-1
4424913	4424913-1
4424919	3945062-1
4424919	4162746-2
4424919	4424919-3
4424924	3866276-1
4424929	4424929-1
4424932	3878724-1
4424943	4424943-1
4424943	4124865-1
4424944	4424944-1
4424944	4424944-2
4424970	4176844-2
4424970	4176844-4
4424970	4424970-3
4424977	4424977-1
4424977	4249459-1
4424981	4424981-1
4424987	4424987-1
4424988	4424988-1
4424990	4424990-1
4424990	4344214-1
4425013	4031848-1
4425019	3899721-1
4425028	4425028-1
4425028	4425028-2
4425037	4105289-1
4425037	4425037-2
4425038	4378989-1
4425038	4378989-2
4425045	3901151-1
4425049	4425049-1
4425055	4425055-1
4425061	4208796-1
4425061	3924338-1
4425067	4125029-1
4425075	3980553-1
4425078	4425078-1
4425083	4425083-1
4425083	3926534-1
4425086	3926534-1
4425086	4425083-1
4425089	4253560-2
4425089	3994420-1
4425089	4032177-1
4425096	4425096-1
4425097	4425097-1
4425118	4425118-1
4425119	4416657-1
4425120	4425120-1
4425120	4425120-2
4425136	3928821-1
4425136	4425136-2
4425144	4360497-1
4425149	4425149-1
4425150	4277462-1
4425150	4425150-2
4425150	4425150-3
4425160	4425160-1
4425160	4410361-1
4425175	4157271-1
4425178	4425178-1
4425181	4425181-1
4425181	4350466-1
4425181	4350466-2
4425194	4425194-1
4425194	4425194-2
4425194	4400244-2
4425194	4217402-2
4425203	4076611-1
4425208	4425208-1
4425213	4036725-1
4425213	4425213-2
4425213	4425213-3
4425221	4392985-1
4425226	4425226-1
4425226	3862900-1
4425226	3865751-1
4425232	4425232-1
4425232	4425232-2
4425232	4425232-3
4425239	4425239-1
4425239	4425239-2
4425239	4425239-3
4425241	4055502-1
4425242	4202795-3
4425242	4377710-3
4425259	4412914-3
4425259	3975283-1
4425259	3943053-2
4425268	4022862-3
4425271	3862999-1
4425273	4425273-1
4425273	4425273-2
4425283	4054667-1
4425284	4054667-1
4425288	4405745-1
4425288	4153409-1
4425288	3928675-1
4425313	4069117-1
4425334	4263428-3
4425368	4416906-1
4425370	4425370-1
4425376	4402221-2
4425379	3988619-3
4425379	4084174-2
4425385	4425385-1
4425385	4249475-1
4425393	4425393-1
4425393	4118530-1
4425393	4425393-3
4425407	3861953-3
4425407	3867191-1
4425417	4411529-1
4425417	4411529-2
4425437	4366246-1
4425438	4425438-1
4425438	4425438-2
4425441	3916054-1
4425441	3966652-2
4425446	4401769-1
4425446	4425446-2
4425454	4207231-1
4425456	4299928-1
4425456	4425456-2
4425456	4306055-2
4425456	4017457-2
4425471	4425471-1
4425476	4220813-1
4425477	4425477-1
4425483	4390898-2
4425483	4400718-1
4425488	4425488-1
4425488	4425488-2
4425497	4425497-1
4425497	4425497-2
4425498	3906206-1
4425506	4425506-1
4425506	3867635-2
4425506	3867635-1
4425515	4425515-1
4425516	3881175-1
4425525	4425525-1
4425525	4211948-1
4425525	4211948-2
4425526	3965339-1
4425534	4301416-1
4425537	3858978-1
4425537	3864607-1
4425540	4425540-1
4425544	4425544-1
4425545	4219774-1
4425559	4388620-1
4425582	4327379-1
4425582	4029373-2
4425590	4425590-1
4425590	4425590-2
4425592	4086640-2
4425592	3984868-3
4425598	4425598-1
4425602	4425602-1
4425613	4236197-1
4425615	4394732-1
4425615	4425615-2
4425615	4415970-2
4425616	4288658-2
4425620	4421190-1
4425620	4425620-2
4425621	4135403-1
4425642	4425642-1
4425642	4390986-1
4425642	4425642-3
4425645	4396906-1
4425645	3881094-1
4425648	3930732-1
4425649	4283687-1
4425649	4283687-2
4425649	4283687-3
4425653	3901468-2
4425655	4021897-1
4425661	4390986-1
4425661	4425642-1
4425661	4425642-3
4425663	4317205-1
4425665	4412339-2
4425669	4425669-1
4425669	4425669-2
4425677	3989498-1
4425693	4339857-1
4425705	3906263-1
4425707	4038716-1
4425715	4425715-1
4425715	4425715-2
4425720	4425720-1
4425732	4425732-1
4425738	4425738-1
4425739	4328650-1
4425746	4272936-1
4425768	4249388-1
4425771	4425771-1
4425771	4240030-3
4425771	4240030-2
4425772	3884403-1
4425780	3892121-3
4425799	4227419-1
4425804	4425804-1
4425804	3965339-1
4425810	4425810-1
4425810	4425810-2
4425827	4425827-1
4425833	4425833-1
4425834	4218928-1
4425847	4425847-1
4425851	4202254-1
4425855	4304196-1
4425863	4425863-1
4425866	4104845-1
4425871	4372248-1
4425873	4425873-1
4425881	4382427-1
4425892	3938483-1
4425893	4425893-1
4425893	4425893-2
4425893	4425893-3
4425903	4126016-1
4425911	4425911-1
4425911	4198970-1
4425913	4425913-1
4425916	4425916-1
4425917	4341219-1
4425919	4425919-1
4425919	4425919-2
4425919	4128098-2
4425926	4425926-1
4425935	4425935-1
4425945	4201431-1
4425954	4365401-1
4425964	4425964-1
4425972	4102402-1
4425980	4425980-1
4425982	4425982-1
4425983	4189028-1
4425987	3860098-2
4425991	3971350-1
4425993	4355710-1
4425999	4425999-1
4425999	4425999-2
4426002	4021979-1
4426009	4426009-1
4426016	4426016-1
4426016	4426016-2
4426021	4426021-1
4426023	3945569-1
4426023	4426023-2
4426032	4288021-1
4426033	4325754-2
4426034	3981123-1
4426039	4386739-1
4426045	4193562-1
4426051	4349168-2
4426051	4426051-2
4426051	4034939-2
4426054	4189120-1
4426055	4426055-1
4426055	4426055-2
4426088	4383720-1
4426092	3858890-1
4426096	4426096-1
4426096	4194573-1
4426096	4426096-3
4426101	4426101-1
4426108	4037515-1
4426120	4426120-1
4426120	4426120-2
4426124	4426124-1
4426141	3865468-1
4426166	4426166-1
4426173	4426173-1
4426173	4426173-2
4426173	4426173-3
4426183	3908833-3
4426214	4426214-1
4426274	4283249-1
4426275	4299678-1
4426275	4322276-2
4426280	4426280-1
4426280	4426280-2
4426281	3917465-1
4426281	4426281-2
4426296	3891566-1
4426303	4426303-1
4426303	4018689-1
4426316	4163831-1
4426329	4426329-1
4426329	4060569-2
4426329	4426329-3
4426339	4426339-1
4426339	4426339-2
4426340	4267137-1
4426340	3972735-1
4426340	4175055-2
4426347	4426347-1
4426347	4426347-2
4426355	4409179-1
4426359	3910347-1
4426359	4318800-3
4426359	3910768-2
4426362	4426362-1
4426362	4426362-2
4426362	4426362-3
4426362	3899436-1
4426362	4426362-5
4426364	4069117-1
4426367	4271137-1
4426369	3860697-1
4426372	4426372-1
4426379	3888879-1
4426385	4338326-2
4426396	3891743-1
4426413	4426413-1
4426437	3887375-2
4426437	3871881-1
4426440	4426440-1
4426449	4246347-1
