control	grant_year
4304676	1981
4304687	1981
4304694	1981
4304705	1981
4304714	1981
4304732	1981
4304735	1981
4304738	1981
4304754	1981
4304765	1981
4304766	1981
4304767	1981
4304806	1981
4304819	1981
4304821	1981
4304828	1981
4304848	1981
4304877	1981
4304893	1981
4304906	1981
4304916	1981
4304923	1981
4304924	1981
4304928	1981
4304943	1981
4304945	1981
4304947	1981
4304949	1981
4304978	1981
4304982	1981
4304987	1981
4304988	1981
4304990	1981
4305010	1981
4305027	1981
4305032	1981
4305034	1981
4305039	1981
4305043	1981
4305080	1981
4305087	1981
4305091	1981
4305092	1981
4305101	1981
4305105	1981
4305117	1981
4305118	1981
4305124	1981
4305131	1981
4305143	1981
4305160	1981
4305167	1981
4305177	1981
4305180	1981
4305181	1981
4305193	1981
4305200	1981
4305203	1981
4305204	1981
4305211	1981
4305212	1981
4305214	1981
4305218	1981
4305228	1981
4305231	1981
4305234	1981
4305247	1981
4305250	1981
4305256	1981
4305266	1981
4305268	1981
4305274	1981
4305275	1981
4305277	1981
4305284	1981
4305293	1981
4305295	1981
4305296	1981
4305299	1981
4305300	1981
4305307	1981
4305314	1981
4305315	1981
4305319	1981
4305326	1981
4305327	1981
4305344	1981
4305348	1981
4305349	1981
4305354	1981
4305361	1981
4305375	1981
4305380	1981
4305389	1981
4305392	1981
4305397	1981
4305401	1981
4305412	1981
4305421	1981
4305436	1981
4305439	1981
4305453	1981
4305460	1981
4305467	1981
4305476	1981
4305478	1981
4305479	1981
4305486	1981
4305511	1981
4305524	1981
4305532	1981
4305536	1981
4305540	1981
4305546	1981
4305559	1981
4305560	1981
4305570	1981
4305579	1981
4305595	1981
4305601	1981
4305609	1981
4305610	1981
4305611	1981
4305617	1981
4305619	1981
4305620	1981
4305627	1981
4305631	1981
4305635	1981
4305636	1981
4305638	1981
4305661	1981
4305668	1981
4305685	1981
4305690	1981
4305691	1981
4305702	1981
4305724	1981
4305727	1981
4305734	1981
4305744	1981
4305756	1981
4305758	1981
4305762	1981
4305763	1981
4305770	1981
4305771	1981
4305773	1981
4305782	1981
4305783	1981
4305784	1981
4305793	1981
4305796	1981
4305801	1981
4305814	1981
4305825	1981
4305845	1981
4305868	1981
4305871	1981
4305877	1981
4305909	1981
4305918	1981
4305927	1981
4305949	1981
4305973	1981
4305976	1981
4305992	1981
4306001	1981
4306007	1981
4306023	1981
4306052	1981
4306055	1981
4306093	1981
4306097	1981
4306108	1981
4306110	1981
4306114	1981
4306117	1981
4306140	1981
4306141	1981
4306151	1981
4306152	1981
4306157	1981
4306158	1981
4306160	1981
4306163	1981
4306181	1981
4306187	1981
4306194	1981
4306195	1981
4306197	1981
4306204	1981
4306215	1981
4306217	1981
4306219	1981
4306221	1981
4306223	1981
4306230	1981
4306234	1981
4306243	1981
4306248	1981
4306257	1981
4306263	1981
4306279	1981
4306284	1981
4306299	1981
4306301	1981
4306314	1981
4306319	1981
4306328	1981
4306332	1981
4306339	1981
4306344	1981
4306346	1981
4306349	1981
4306363	1981
4306368	1981
4306375	1981
4306395	1981
4306398	1981
4306408	1981
4306412	1981
4306424	1981
4306433	1981
4306434	1981
4306436	1981
4306438	1981
4306459	1981
4306480	1981
4306490	1981
4306495	1981
4306500	1981
4306508	1981
4306512	1981
4306514	1981
4306542	1981
4306549	1981
4306551	1981
4306553	1981
4306557	1981
4306561	1981
4306569	1981
4306579	1981
4306585	1981
4306590	1981
4306601	1981
4306611	1981
4306625	1981
4306627	1981
4306629	1981
4306633	1981
4306649	1981
4306655	1981
4306658	1981
4306661	1981
4306664	1981
4306675	1981
4306676	1981
4306681	1981
4306697	1981
4306716	1981
4306725	1981
4306731	1981
4306732	1981
4306743	1981
4306750	1981
4306760	1981
4306769	1981
4306771	1981
4306774	1981
4306777	1981
4306781	1981
4306830	1981
4306835	1981
4306836	1981
4306845	1981
4306862	1981
4306868	1981
4306873	1981
4306880	1981
4306886	1981
4306888	1981
4306897	1981
4306905	1981
4306916	1981
4306925	1981
4306933	1981
4306934	1981
4306951	1981
4306954	1981
4306960	1981
4306981	1981
4306984	1981
4306986	1981
4306988	1981
4306989	1981
4306993	1981
4307003	1981
4307043	1981
4307044	1981
4307071	1981
4307083	1981
4307106	1981
4307135	1981
4307150	1981
4307160	1981
4307162	1981
4307201	1981
4307203	1981
4307214	1981
4307217	1981
4307219	1981
4307224	1981
4307225	1981
4307245	1981
4307266	1981
4307283	1981
4307286	1981
4307294	1981
4307299	1981
4307307	1981
4307316	1981
4307317	1981
4307322	1981
4307324	1981
4307332	1981
4307333	1981
4307338	1981
4307379	1981
4307381	1981
4307396	1981
4307398	1981
4307399	1981
4307400	1981
4307415	1981
4307416	1981
4307441	1981
4307451	1981
4307460	1981
4307466	1981
4307470	1981
4307474	1981
4307480	1981
4307481	1981
4307482	1981
4307487	1981
4307505	1981
4307510	1981
4307517	1981
4307520	1981
4307530	1981
4307533	1981
4307535	1981
4307537	1981
4307538	1981
4307540	1981
4307548	1981
4307550	1981
4307571	1981
4307575	1981
4307581	1981
4307607	1981
4307608	1981
4307612	1981
4307613	1981
4307618	1981
4307629	1981
4307634	1981
4307639	1981
4307648	1981
4307664	1981
4307665	1981
4307668	1981
4307669	1981
4307682	1981
4307690	1981
4307702	1981
4307705	1981
4307707	1981
4307716	1981
4307717	1981
4307719	1981
4307720	1981
4307726	1981
4307727	1981
4307728	1981
4307737	1981
4307738	1981
4307740	1981
4307743	1981
4307750	1981
4307753	1981
4307773	1981
4307781	1981
4307786	1981
4307803	1981
4307822	1981
4307839	1981
4307842	1981
4307846	1981
4307847	1981
4307855	1981
4307856	1981
4307861	1981
4307868	1981
4307885	1981
4307905	1981
4307910	1981
4307928	1981
4307933	1981
4307934	1981
4307956	1981
4307969	1981
4307975	1981
4307982	1981
4307984	1981
4307988	1981
4307993	1981
4307995	1981
4308012	1981
4308013	1981
4308020	1981
4308028	1981
4308032	1981
4308034	1981
4308043	1981
4308044	1981
4308050	1981
4308060	1981
4308072	1981
4308073	1981
4308076	1981
4308123	1981
4308138	1981
4308141	1981
4308144	1981
4308145	1981
4308146	1981
4308152	1981
4308172	1981
4308193	1981
4308197	1981
4308214	1981
4308215	1981
4308221	1981
4308225	1981
4308230	1981
4308242	1981
4308247	1981
4308255	1981
4308260	1981
4308261	1981
4308274	1981
4308298	1981
4308304	1981
4308309	1981
4308313	1981
4308318	1981
4308325	1981
4308379	1981
4308389	1981
4308397	1981
4308411	1981
4308427	1981
4308440	1981
4308454	1981
4308456	1981
4308467	1981
4308468	1981
4308470	1981
4308505	1981
4308507	1981
4308511	1981
4308513	1981
4308517	1981
4308520	1981
4308537	1981
4308541	1981
4308544	1981
4308548	1981
4308549	1981
4308560	1981
4308564	1981
4308572	1981
4308576	1981
4308579	1981
4308586	1981
4308587	1981
4308593	1981
4308597	1981
4308601	1981
4308613	1981
4308616	1981
4308621	1981
4308623	1982
4308626	1982
4308628	1982
4308632	1982
4308642	1982
4308643	1982
4308647	1982
4308663	1982
4308682	1982
4308688	1982
4308693	1982
4308698	1982
4308699	1982
4308700	1982
4308714	1982
4308730	1982
4308736	1982
4308743	1982
4308753	1982
4308762	1982
4308766	1982
4308771	1982
4308782	1982
4308783	1982
4308788	1982
4308798	1982
4308809	1982
4308819	1982
4308849	1982
4308859	1982
4308863	1982
4308866	1982
4308869	1982
4308878	1982
4308888	1982
4308892	1982
4308900	1982
4308902	1982
4308911	1982
4308914	1982
4308915	1982
4308916	1982
4308932	1982
4308947	1982
4308952	1982
4308954	1982
4308974	1982
4308982	1982
4308983	1982
4308992	1982
4308993	1982
4309001	1982
4309003	1982
4309004	1982
4309005	1982
4309007	1982
4309008	1982
4309017	1982
4309022	1982
4309030	1982
4309035	1982
4309046	1982
4309057	1982
4309065	1982
4309068	1982
4309069	1982
4309072	1982
4309075	1982
4309105	1982
4309107	1982
4309108	1982
4309113	1982
4309117	1982
4309123	1982
4309126	1982
4309127	1982
4309141	1982
4309177	1982
4309185	1982
4309209	1982
4309222	1982
4309224	1982
4309229	1982
4309238	1982
4309240	1982
4309243	1982
4309246	1982
4309247	1982
4309250	1982
4309251	1982
4309255	1982
4309273	1982
4309275	1982
4309276	1982
4309295	1982
4309300	1982
4309303	1982
4309305	1982
4309306	1982
4309309	1982
4309311	1982
4309334	1982
4309380	1982
4309384	1982
4309387	1982
4309391	1982
4309395	1982
4309397	1982
4309400	1982
4309427	1982
4309440	1982
4309462	1982
4309466	1982
4309502	1982
4309526	1982
4309529	1982
4309545	1982
4309548	1982
4309557	1982
4309569	1982
4309570	1982
4309571	1982
4309575	1982
4309609	1982
4309617	1982
4309619	1982
4309631	1982
4309645	1982
4309670	1982
4309673	1982
4309686	1982
4309691	1982
4309692	1982
4309700	1982
4309706	1982
4309708	1982
4309723	1982
4309732	1982
4309737	1982
4309741	1982
4309771	1982
4309773	1982
4309774	1982
4309777	1982
4309788	1982
4309795	1982
4309798	1982
4309805	1982
4309811	1982
4309831	1982
4309837	1982
4309848	1982
4309850	1982
4309872	1982
4309879	1982
4309898	1982
4309903	1982
4309910	1982
4309913	1982
4309922	1982
4309933	1982
4309946	1982
4309948	1982
4309949	1982
4309953	1982
4309955	1982
4309963	1982
4309967	1982
4309977	1982
4309980	1982
4309991	1982
4309992	1982
4309994	1982
4309996	1982
4310001	1982
4310009	1982
4310013	1982
4310021	1982
4310042	1982
4310044	1982
4310049	1982
4310065	1982
4310094	1982
4310110	1982
4310111	1982
4310114	1982
4310121	1982
4310132	1982
4310133	1982
4310134	1982
4310140	1982
4310143	1982
4310144	1982
4310160	1982
4310161	1982
4310173	1982
4310181	1982
4310182	1982
4310183	1982
4310192	1982
4310194	1982
4310198	1982
4310205	1982
4310215	1982
4310223	1982
4310224	1982
4310225	1982
4310243	1982
4310251	1982
4310264	1982
4310265	1982
4310267	1982
4310269	1982
4310279	1982
4310282	1982
4310284	1982
4310286	1982
4310288	1982
4310299	1982
4310300	1982
4310307	1982
4310315	1982
4310323	1982
4310336	1982
4310343	1982
4310349	1982
4310351	1982
4310383	1982
4310387	1982
4310406	1982
4310410	1982
4310414	1982
4310435	1982
4310441	1982
4310446	1982
4310450	1982
4310463	1982
4310466	1982
4310485	1982
4310502	1982
4310510	1982
4310525	1982
4310529	1982
4310539	1982
4310560	1982
4310569	1982
4310575	1982
4310582	1982
4310603	1982
4310604	1982
4310608	1982
4310614	1982
4310615	1982
4310624	1982
4310625	1982
4310650	1982
4310662	1982
4310668	1982
4310669	1982
4310672	1982
4310691	1982
4310717	1982
4310720	1982
4310723	1982
4310730	1982
4310731	1982
4310743	1982
4310752	1982
4310754	1982
4310755	1982
4310757	1982
4310760	1982
4310769	1982
4310783	1982
4310784	1982
4310797	1982
4310807	1982
4310808	1982
4310811	1982
4310812	1982
4310847	1982
4310848	1982
4310852	1982
4310855	1982
4310878	1982
4310882	1982
4310884	1982
4310885	1982
4310894	1982
4310901	1982
4310905	1982
4310919	1982
4310928	1982
4310929	1982
4310933	1982
4310937	1982
4310944	1982
4310946	1982
4310949	1982
4310955	1982
4310960	1982
4310964	1982
4310970	1982
4310973	1982
4310980	1982
4310981	1982
4310984	1982
4310985	1982
4310990	1982
4310992	1982
4311004	1982
4311011	1982
4311012	1982
4311015	1982
4311018	1982
4311021	1982
4311022	1982
4311050	1982
4311052	1982
4311053	1982
4311054	1982
4311055	1982
4311057	1982
4311070	1982
4311077	1982
4311102	1982
4311107	1982
4311115	1982
4311116	1982
4311130	1982
4311133	1982
4311152	1982
4311178	1982
4311187	1982
4311197	1982
4311199	1982
4311206	1982
4311208	1982
4311226	1982
4311236	1982
4311242	1982
4311256	1982
4311257	1982
4311261	1982
4311262	1982
4311263	1982
4311267	1982
4311269	1982
4311283	1982
4311287	1982
4311288	1982
4311294	1982
4311295	1982
4311300	1982
4311306	1982
4311317	1982
4311324	1982
4311335	1982
4311357	1982
4311360	1982
4311380	1982
4311382	1982
4311387	1982
4311390	1982
4311395	1982
4311403	1982
4311413	1982
4311414	1982
4311419	1982
4311427	1982
4311435	1982
4311446	1982
4311455	1982
4311463	1982
4311466	1982
4311476	1982
4311481	1982
4311483	1982
4311497	1982
4311508	1982
4311544	1982
4311552	1982
4311555	1982
4311560	1982
4311571	1982
4311573	1982
4311581	1982
4311589	1982
4311590	1982
4311596	1982
4311601	1982
4311630	1982
4311661	1982
4311672	1982
4311683	1982
4311691	1982
4311692	1982
4311714	1982
4311741	1982
4311759	1982
4311790	1982
4311795	1982
4311796	1982
4311803	1982
4311826	1982
4311843	1982
4311849	1982
4311859	1982
4311866	1982
4311870	1982
4311872	1982
4311889	1982
4311903	1982
4311921	1982
4311929	1982
4311930	1982
4311933	1982
4311946	1982
4311956	1982
4311969	1982
4311990	1982
4311997	1982
4312004	1982
4312006	1982
4312008	1982
4312014	1982
4312027	1982
4312029	1982
4312033	1982
4312035	1982
4312042	1982
4312050	1982
4312051	1982
4312063	1982
4312064	1982
4312080	1982
4312107	1982
4312108	1982
4312111	1982
4312114	1982
4312121	1982
4312130	1982
4312135	1982
4312153	1982
4312163	1982
4312166	1982
4312169	1982
4312171	1982
4312199	1982
4312219	1982
4312223	1982
4312235	1982
4312244	1982
4312254	1982
4312266	1982
4312274	1982
4312276	1982
4312292	1982
4312295	1982
4312313	1982
4312321	1982
4312326	1982
4312330	1982
4312332	1982
4312346	1982
4312359	1982
4312360	1982
4312372	1982
4312373	1982
4312376	1982
4312381	1982
4312385	1982
4312390	1982
4312391	1982
4312396	1982
4312402	1982
4312405	1982
4312417	1982
4312423	1982
4312424	1982
4312436	1982
4312438	1982
4312445	1982
4312464	1982
4312466	1982
4312468	1982
4312471	1982
4312479	1982
4312480	1982
4312486	1982
4312490	1982
4312497	1982
4312505	1982
4312509	1982
4312511	1982
4312516	1982
4312517	1982
4312530	1982
4312540	1982
4312541	1982
4312555	1982
4312556	1982
4312570	1982
4312573	1982
4312590	1982
4312613	1982
4312617	1982
4312619	1982
4312630	1982
4312643	1982
4312663	1982
4312667	1982
4312675	1982
4312676	1982
4312687	1982
4312706	1982
4312757	1982
4312760	1982
4312767	1982
4312784	1982
4312829	1982
4312860	1982
4312873	1982
4312877	1982
4312878	1982
4312892	1982
4312897	1982
4312906	1982
4312913	1982
4312917	1982
4312919	1982
4312922	1982
4312926	1982
4312927	1982
4312938	1982
4312955	1982
4312963	1982
4312967	1982
4312968	1982
4312973	1982
4312988	1982
4313013	1982
4313017	1982
4313024	1982
4313030	1982
4313033	1982
4313036	1982
4313037	1982
4313038	1982
4313057	1982
4313079	1982
4313086	1982
4313113	1982
4313118	1982
4313120	1982
4313127	1982
4313135	1982
4313140	1982
4313143	1982
4313146	1982
4313153	1982
4313160	1982
4313162	1982
4313165	1982
4313174	1982
4313175	1982
4313176	1982
4313190	1982
4313191	1982
4313201	1982
4313209	1982
4313230	1982
4313233	1982
4313253	1982
4313266	1982
4313271	1982
4313272	1982
4313273	1982
4313276	1982
4313281	1982
4313287	1982
4313304	1982
4313306	1982
4313324	1982
4313342	1982
4313360	1982
4313361	1982
4313367	1982
4313374	1982
4313380	1982
4313416	1982
4313422	1982
4313428	1982
4313430	1982
4313432	1982
4313439	1982
4313442	1982
4313443	1982
4313445	1982
4313448	1982
4313452	1982
4313456	1982
4313459	1982
4313460	1982
4313461	1982
4313462	1982
4313464	1982
4313469	1982
4313475	1982
4313495	1982
4313505	1982
4313513	1982
4313520	1982
4313521	1982
4313524	1982
4313544	1982
4313548	1982
4313554	1982
4313562	1982
4313566	1982
4313567	1982
4313569	1982
4313570	1982
4313581	1982
4313585	1982
4313589	1982
4313595	1982
4313597	1982
4313602	1982
4313607	1982
4313610	1982
4313612	1982
4313620	1982
4313639	1982
4313652	1982
4313665	1982
4313669	1982
4313677	1982
4313679	1982
4313680	1982
4313691	1982
4313694	1982
4313699	1982
4313717	1982
4313720	1982
4313721	1982
4313726	1982
4313738	1982
4313742	1982
4313745	1982
4313752	1982
4313755	1982
4313765	1982
4313775	1982
4313778	1982
4313783	1982
4313784	1982
4313789	1982
4313793	1982
4313794	1982
4313795	1982
4313796	1982
4313798	1982
4313801	1982
4313815	1982
4313817	1982
4313819	1982
4313820	1982
4313828	1982
4313834	1982
4313843	1982
4313845	1982
4313848	1982
4313857	1982
4313860	1982
4313861	1982
4313878	1982
4313902	1982
4313903	1982
4313916	1982
4313920	1982
4313921	1982
4313923	1982
4313988	1982
4313995	1982
4313997	1982
4314008	1982
4314013	1982
4314022	1982
4314025	1982
4314054	1982
4314066	1982
4314079	1982
4314087	1982
4314094	1982
4314101	1982
4314102	1982
4314103	1982
4314104	1982
4314105	1982
4314112	1982
4314120	1982
4314128	1982
4314131	1982
4314145	1982
4314156	1982
4314157	1982
4314158	1982
4314174	1982
4314184	1982
4314202	1982
4314205	1982
4314209	1982
4314222	1982
4314227	1982
4314228	1982
4314230	1982
4314231	1982
4314236	1982
4314245	1982
4314253	1982
4314255	1982
4314260	1982
4314262	1982
4314265	1982
4314288	1982
4314290	1982
4314296	1982
4314298	1982
4314307	1982
4314309	1982
4314324	1982
4314336	1982
4314343	1982
4314356	1982
4314368	1982
4314371	1982
4314376	1982
4314385	1982
4314400	1982
4314406	1982
4314407	1982
4314427	1982
4314445	1982
4314449	1982
4314460	1982
4314477	1982
4314478	1982
4314495	1982
4314500	1982
4314523	1982
4314525	1982
4314552	1982
4314556	1982
4314557	1982
4314561	1982
4314562	1982
4314565	1982
4314567	1982
4314569	1982
4314576	1982
4314579	1982
4314580	1982
4314583	1982
4314586	1982
4314615	1982
4314628	1982
4314636	1982
4314645	1982
4314652	1982
4314654	1982
4314664	1982
4314667	1982
4314676	1982
4314682	1982
4314687	1982
4314689	1982
4314693	1982
4314703	1982
4314706	1982
4314718	1982
4314719	1982
4314720	1982
4314727	1982
4314732	1982
4314736	1982
4314741	1982
4314743	1982
4314750	1982
4314753	1982
4314757	1982
4314762	1982
4314775	1982
4314784	1982
4314788	1982
4314792	1982
4314793	1982
4314821	1982
4314823	1982
4314825	1982
4314827	1982
4314832	1982
4314838	1982
4314841	1982
4314852	1982
4314858	1982
4314863	1982
4314869	1982
4314879	1982
4314880	1982
4314884	1982
4314897	1982
4314901	1982
4314902	1982
4314916	1982
4314926	1982
4314967	1982
4314982	1982
4314983	1982
4314984	1982
4314987	1982
4314997	1982
4315027	1982
4315030	1982
4315045	1982
4315047	1982
4315050	1982
4315051	1982
4315059	1982
4315076	1982
4315077	1982
4315078	1982
4315080	1982
4315097	1982
4315101	1982
4315104	1982
4315105	1982
4315106	1982
4315109	1982
4315150	1982
4315151	1982
4315153	1982
4315162	1982
4315163	1982
4315167	1982
4315169	1982
4315171	1982
4315183	1982
4315198	1982
4315207	1982
4315209	1982
4315218	1982
4315223	1982
4315237	1982
4315238	1982
4315244	1982
4315246	1982
4315258	1982
4315264	1982
4315265	1982
4315266	1982
4315270	1982
4315278	1982
4315282	1982
4315289	1982
4315290	1982
4315292	1982
4315293	1982
4315296	1982
4315303	1982
4315312	1982
4315313	1982
4315319	1982
4315326	1982
4315331	1982
4315334	1982
4315350	1982
4315372	1982
4315373	1982
4315377	1982
4315379	1982
4315381	1982
4315390	1982
4315391	1982
4315393	1982
4315402	1982
4315408	1982
4315415	1982
4315435	1982
4315436	1982
4315438	1982
4315455	1982
4315462	1982
4315477	1982
4315479	1982
4315487	1982
4315490	1982
4315492	1982
4315499	1982
4315505	1982
4315511	1982
4315512	1982
4315516	1982
4315517	1982
4315523	1982
4315539	1982
4315542	1982
4315543	1982
4315545	1982
4315546	1982
4315552	1982
4315553	1982
4315554	1982
4315555	1982
4315559	1982
4315561	1982
4315565	1982
4315570	1982
4315579	1982
4315585	1982
4315596	1982
4315601	1982
4315608	1982
4315609	1982
4315610	1982
4315611	1982
4315612	1982
4315621	1982
4315627	1982
4315633	1982
4315641	1982
4315647	1982
4315651	1982
4315652	1982
4315653	1982
4315665	1982
4315680	1982
4315683	1982
4315703	1982
4315705	1982
4315711	1982
4315714	1982
4315732	1982
4315749	1982
4315751	1982
4315752	1982
4315765	1982
4315781	1982
4315786	1982
4315815	1982
4315832	1982
4315878	1982
4315886	1982
4315894	1982
4315901	1982
4315902	1982
4315903	1982
4315905	1982
4315919	1982
4315927	1982
4315928	1982
4315955	1982
4315974	1982
4315995	1982
4316000	1982
4316010	1982
4316035	1982
4316038	1982
4316062	1982
