id,grant_date,inventor_id,state,treatment
4313376,1982,4229244-1,MI,1
4313376,1982,4313376-2,MI,1
4422592,1983,4229244-1,MI,1
4422592,1983,4313376-2,MI,1
4229256,1980,4229256-1,MI,1
4460628,1984,4229296-2,MI,1
4243424,1981,4229396-2,MI,1
4330525,1982,4229396-2,MI,1
4229672,1980,4229672-1,MI,1
4229728,1980,4229728-1,MI,1
4229863,1980,4229863-1,MI,1
4735301,1988,4229916-1,IA,0
5335912,1994,4229916-1,FL,0
6318352,2001,4229916-1,CT,0
4229916,1980,4229916-1,MI,1
4229924,1980,4229924-1,MI,1
4229976,1980,4229976-1,MI,1
4467681,1984,4230003-1,MI,1
4653158,1987,4230003-1,MI,0
4230003,1980,4230003-1,MI,1
4230055,1980,4230055-1,MI,1
4230062,1980,4230062-1,MI,1
5040650,1991,4230149-1,???,0
5095856,1992,4230149-1,47,0
4351292,1982,4230149-1,MI,1
4362134,1982,4230149-1,MI,1
4230227,1980,4230227-1,MI,1
4230273,1980,4230273-1,MI,0
4384681,1983,4230273-1,MI,1
4417694,1983,4230273-1,MI,0
D456059,2002,4230427-1,KS,0
4230427,1980,4230427-1,MI,1
4230506,1980,4230506-1,MI,1
4230599,1980,4230599-1,MI,1
4709066,1987,4230632-1,MI,0
4824922,1989,4230632-1,MI,0
4230632,1980,4230632-1,MI,1
4230645,1980,4230645-1,MI,1
4306441,1981,4230645-1,MI,1
4318214,1982,4230645-1,MI,1
5104536,1992,4230983-1,MI,0
5200073,1993,4230983-1,MI,0
5403481,1995,4230983-1,Baden-Würt,0
5472606,1995,4230983-1,MI,0
4230983,1980,4230983-1,MI,1
5111188,1992,4231163-1,MI,0
5164707,1992,4231163-1,Hovedstade,0
4231163,1980,4231163-1,MI,1
4231193,1980,4231193-1,MI,1
4866357,1989,4231222-1,MI,0
5023539,1991,4231222-1,MI,0
4231222,1980,4231222-1,MI,1
4231225,1980,4231225-1,MI,1
4231267,1980,4231267-1,MI,1
4231342,1980,4231342-1,MI,1
4231540,1980,4231540-1,MI,1
4231554,1980,4231554-1,MI,1
4509772,1985,4231588-1,MI,0
4231588,1980,4231588-1,MI,1
4232880,1980,4231588-1,MI,1
4232880,1980,4232880-1,MI,1
4243339,1981,4231588-1,MI,1
4231765,1980,4231765-1,MI,1
4452798,1984,4232021-2,MI,1
4232055,1980,4232055-1,MI,1
4451408,1984,4232125-1,MI,1
4451408,1984,4376201-1,MI,1
4451409,1984,4232125-1,MI,1
4451409,1984,4376201-1,MI,1
4622160,1986,4232125-1,MI,0
5107031,1992,4232125-1,MI,0
5256257,1993,4232125-1,Baden-Würt,0
5288922,1994,4232125-1,MI,0
5352336,1994,4232125-1,MI,0
5965679,1999,4232125-1,MI,0
5965679,1999,4258199-4,MI,0
4232125,1980,4232125-1,MI,1
4289639,1981,4232125-1,MI,1
4707529,1987,4232129-1,MI,0
4707529,1987,4320221-1,MI,0
4232211,1980,4232211-1,MI,1
4232256,1980,4232256-1,MI,1
4827275,1989,4232319-1,MI,0
5959580,1999,4232319-1,VA,0
6369767,2002,4232319-1,???,0
4232319,1980,4232319-1,MI,1
4232354,1980,4232354-1,MI,1
4232370,1980,4232370-1,MI,1
4232538,1980,4232538-1,MI,1
4232592,1980,4232592-1,MI,1
4233931,1980,4232592-1,CA,0
4236482,1980,4232592-1,CA,0
4251566,1981,4232592-1,MI,1
4232652,1980,4232652-1,MI,1
4403535,1983,4232652-1,MI,1
4566581,1986,4232800-1,MI,0
5806234,1998,4232800-1,FL,0
4232800,1980,4232800-1,MI,1
4428503,1984,4232800-1,MI,1
4232883,1980,4232883-1,MI,1
4233075,1980,4233075-1,MI,1
5192460,1993,4233124-1,,0
5372740,1994,4233124-1,NJ,0
4233124,1980,4233124-1,MI,1
4244833,1981,4233124-1,MI,1
4264420,1981,4233124-1,MI,1
4400248,1983,4233124-1,MI,1
4404074,1983,4233124-1,MI,1
4583565,1986,4233697-1,GA,0
4623170,1986,4233697-1,GA,0
4638829,1987,4233697-1,GA,0
4724858,1988,4233697-1,GA,0
4953235,1990,4233697-1,GA,0
5035096,1991,4233697-1,????,0
5040350,1991,4233697-1,MO,0
5076308,1991,4233697-1,CA,0
5127424,1992,4233697-1,Saarland,0
5183069,1993,4233697-1,NY,0
5263745,1993,4233697-1,AK,0
5293723,1994,4233697-1,CA,0
5325548,1994,4233697-1,Ontario,0
6161563,2000,4233697-1,CA,0
6305132,2001,4233697-1,IL,0
6336296,2002,4233697-1,13,0
6405501,2002,4233697-1,NJ,0
6470634,2002,4233697-1,NC,0
6637463,2003,4233697-1,UT,0
6679014,2004,4233697-1,WI,0
6795986,2004,4233697-1,,0
4233697,1980,4233697-1,MI,1
4261598,1981,4233697-1,MI,1
4420176,1983,4233697-1,MI,1
5361425,1994,4233698-1,FL,0
4233698,1980,4233698-1,MI,1
4233838,1980,4233838-1,MI,1
4233907,1980,4233907-1,MI,1
4234087,1980,4234087-1,MI,1
4247099,1981,4234087-1,MI,1
4234207,1980,4234207-1,MI,1
4234276,1980,4234276-1,MI,1
4234280,1980,4234280-1,MI,1
4234280,1980,4234280-2,MI,1
4287991,1981,4234280-2,MI,1
4302140,1981,4234280-2,MI,1
4776870,1988,4234331-1,MI,0
4776870,1988,4446172-1,MI,0
5147484,1992,4234331-1,CT,0
5208079,1993,4234331-1,47,0
5336965,1994,4234331-1,MI,0
4614712,1986,4234404-1,MI,0
4731336,1988,4234404-1,MI,0
4879249,1989,4234404-1,MI,0
4234404,1980,4234404-1,MI,1
4289596,1981,4234404-1,MI,1
4512901,1985,4234429-1,MI,0
4234429,1980,4234429-1,MI,1
4256578,1981,4234429-1,MI,1
4234556,1980,4234556-1,MI,1
4267095,1981,4234556-1,MI,1
4532240,1985,4234583-2,MI,0
4659708,1987,4234583-2,MI,0
4797397,1989,4234583-2,MI,0
4857530,1989,4234583-2,MI,0
4999444,1991,4234583-2,MI,0
5177074,1993,4234583-2,NJ,0
4291034,1981,4234583-2,MI,1
4481641,1984,4234952-1,CA,0
4481641,1984,4234952-2,MI,0
4550402,1985,4234952-1,CA,0
4550402,1985,4234952-2,MI,0
5075883,1991,4234952-1,VA,0
6091932,2000,4234952-1,CA,0
6463278,2002,4234952-1,Hovedstade,0
4234952,1980,4234952-1,MI,1
4234952,1980,4234952-2,MI,1
4255742,1981,4234952-1,MI,1
4255742,1981,4234952-2,MI,1
4271507,1981,4234952-1,MI,1
4271507,1981,4234952-2,MI,1
4284976,1981,4234952-1,MI,1
4284976,1981,4234952-2,MI,1
4253188,1981,4234952-2,MI,1
4259663,1981,4234952-2,MI,1
4271523,1981,4234952-2,MI,1
4234976,1980,4234976-1,MI,1
4348014,1982,4234976-1,MI,1
4235025,1980,4235025-1,MI,1
4235064,1980,4235064-1,MI,1
4235092,1980,4235092-1,MI,1
4235093,1980,4235092-1,MI,1
4235101,1980,4235101-1,MI,1
4235104,1980,4235104-1,MI,1
4235104,1980,4235104-2,MI,1
4350314,1982,4235104-2,MI,1
4235116,1980,4235116-1,MI,1
4373343,1983,4235116-1,Lombardia,0
4235123,1980,4235123-1,MI,1
4235123,1980,4235123-2,MI,1
4474085,1984,4235123-2,MI,1
4660443,1987,4235123-2,MI,0
4235143,1980,4235143-1,MI,1
4235148,1980,4235148-1,MI,1
4339903,1982,4235148-1,MI,1
4370843,1983,4235148-1,MI,1
4235201,1980,4235201-1,MI,1
4235212,1980,4235212-1,MI,1
4346598,1982,4235212-1,MI,1
4235225,1980,4235225-1,MI,1
4241726,1980,4235225-1,MI,1
4402457,1983,4235374-3,MI,1
4405082,1983,4235374-3,MI,1
4417557,1983,4235374-3,MI,1
4418671,1983,4235374-3,MI,1
4235409,1980,4235409-1,MI,1
4235421,1980,4235421-1,MI,1
4235455,1980,4235455-1,MI,1
4235466,1980,4235466-1,MI,1
4235580,1980,4235580-1,MI,1
4235580,1980,4235580-2,MI,1
4312242,1982,4235580-1,MI,1
4395213,1983,4235580-1,MI,1
4395213,1983,4235580-2,MI,1
4236348,1980,4236348-1,MI,1
4236622,1980,4236622-1,MI,1
4236623,1980,4236623-1,MI,1
4236634,1980,4236634-1,MI,1
4664255,1987,4236638-1,MI,0
4236638,1980,4236638-1,MI,1
4553979,1985,4236898-1,MI,0
4236913,1980,4236913-1,MI,1
4236941,1980,4236941-1,MI,1
4237097,1980,4237097-1,MI,1
4237171,1980,4237171-1,MI,1
4814451,1989,4237303-1,MI,0
4237303,1980,4237303-1,MI,1
4365103,1982,4237303-1,MI,1
4734527,1988,4237304-1,MI,0
4988812,1991,4237304-1,MI,0
5008395,1991,4237304-1,PA,0
5276128,1994,4237304-1,CA,0
6147216,2000,4237304-1,MI,0
6147216,2000,4348265-1,MI,0
6242606,2001,4237304-1,MI,0
6242606,2001,4348265-1,MI,0
6340761,2002,4237304-1,OH,0
6348597,2002,4237304-1,MI,0
6348597,2002,4348265-1,MI,0
6441179,2002,4237304-1,MI,0
6441179,2002,4348265-1,MI,0
6479663,2002,4237304-1,MI,0
6479663,2002,4348265-1,MI,0
6548675,2003,4237304-1,MI,0
6548675,2003,4348265-1,MI,0
6552200,2003,4237304-1,MI,0
6552200,2003,4348265-1,OH,0
6555689,2003,4237304-1,MI,0
6555689,2003,4348265-1,MI,0
6559312,2003,4237304-1,OH,0
6566526,2003,4237304-1,MI,0
6566526,2003,4348265-1,MI,0
4410701,1983,4237304-1,MI,1
4237342,1980,4237342-1,MI,1
4237342,1980,4237342-3,MI,1
4832767,1989,4237342-3,MI,0
5294220,1994,4237342-3,TX,0
4263746,1981,4237342-3,MI,1
4672771,1987,4237657-1,MI,0
4827669,1989,4237657-1,MI,0
4839990,1989,4237657-1,MI,0
4924627,1990,4237657-1,MI,0
4237657,1980,4237657-1,MI,1
4246726,1981,4237657-1,MI,1
4263748,1981,4237657-1,MI,1
4335541,1982,4237657-1,MI,1
4237702,1980,4237702-1,MI,1
4237716,1980,4237716-1,MI,1
4628645,1986,4237783-1,MI,0
4237783,1980,4237783-1,MI,1
4237830,1980,4237830-1,MI,1
4237984,1980,4237984-1,MI,1
4238015,1980,4238015-1,MI,1
4694705,1987,4238107-1,MI,0
4694705,1987,4333361-1,MI,0
4238107,1980,4238107-1,MI,1
4325904,1982,4238107-1,MI,1
4238113,1980,4238113-1,MI,1
4238550,1980,4238550-1,MI,1
4238550,1980,4238550-2,MI,1
4256425,1981,4238550-1,MI,1
4256425,1981,4238550-2,MI,1
4238930,1980,4238930-1,MI,0
4357729,1982,4238930-1,MI,1
4238975,1980,4238975-1,MI,1
4445607,1984,4239097-3,MI,1
4239136,1980,4239136-1,MI,1
4239138,1980,4239138-1,MI,1
4245764,1981,4239138-1,MI,1
4245764,1981,4245764-2,MI,1
4261496,1981,4239138-1,MI,1
4261496,1981,4261496-2,MI,1
4264025,1981,4239138-1,MI,1
4264025,1981,4245764-2,MI,1
4269340,1981,4239138-1,MI,1
4269340,1981,4245764-2,MI,1
4279368,1981,4239138-1,MI,1
4295588,1981,4239138-1,MI,1
4295588,1981,4261496-2,MI,1
4341332,1982,4239138-1,MI,1
4341332,1982,4261496-2,MI,1
4372469,1983,4239138-1,MI,1
4372469,1983,4245764-2,MI,1
4239253,1980,4239253-1,MI,1
4260314,1981,4239253-1,MI,1
4329100,1982,4239253-1,MI,1
4339223,1982,4239253-1,MI,1
4351500,1982,4239253-1,MI,1
4502181,1985,4239279-1,MI,0
4731708,1988,4239279-1,MI,0
4779313,1988,4239279-1,MI,0
5700049,1997,4239279-1,????,0
5806923,1998,4239279-1,Baden-Würt,0
4239279,1980,4239279-1,MI,1
4572160,1986,4239415-1,MI,0
5069693,1991,4239415-1,MI,0
4239415,1980,4239415-1,MI,1
5135550,1992,4239512-1,IL,0
4239512,1980,4239512-1,MI,1
4399742,1983,4239512-1,MI,1
4434598,1984,4239724-1,MI,1
4437916,1984,4239724-1,MI,1
4457112,1984,4239724-1,TX,0
4489519,1984,4239724-1,TX,0
4499689,1985,4239724-1,TX,0
4520594,1985,4239724-1,TX,0
4520593,1985,4239724-1,MI,0
4547994,1985,4239724-1,TX,0
4559741,1985,4239724-1,TX,0
4565032,1986,4239724-1,TX,0
4570383,1986,4239724-1,TX,0
4573288,1986,4239724-1,TX,0
4578858,1986,4239724-1,TX,0
4581807,1986,4239724-1,TX,0
4587762,1986,4239724-1,TX,0
4587761,1986,4239724-1,TX,0
4604832,1986,4239724-1,TX,0
4639948,1987,4239724-1,TX,0
4658523,1987,4239724-1,MI,0
4674233,1987,4239724-1,TX,0
4677790,1987,4239724-1,TX,0
4679290,1987,4239724-1,TX,0
4682442,1987,4239724-1,TX,0
4682415,1987,4239724-1,TX,0
4697327,1987,4239724-1,TX,0
4709525,1987,4239724-1,TX,0
4730415,1988,4239724-1,TX,0
4741126,1988,4239724-1,TX,0
4753041,1988,4239724-1,TX,0
4753040,1988,4239724-1,TX,0
4773184,1988,4239724-1,TX,0
4787175,1988,4239724-1,TX,0
4796386,1989,4239724-1,TX,0
4803810,1989,4239724-1,TX,0
4817335,1989,4239724-1,TX,0
4838004,1989,4239724-1,TX,0
4841104,1989,4239724-1,TX,0
4852301,1989,4239724-1,TX,0
4909883,1990,4239724-1,TX,0
4934100,1990,4239724-1,TX,0
4998379,1991,4239724-1,Aichi-ken,0
4239724,1980,4239724-1,MI,1
4259812,1981,4239724-1,MI,1
4271633,1981,4239724-1,MI,1
4316348,1982,4239724-1,MI,1
4334700,1982,4239724-1,MI,1
4338148,1982,4239724-1,MI,1
4365450,1982,4239724-1,MI,1
4377056,1983,4239724-1,MI,1
4379377,1983,4239724-1,TX,0
4379376,1983,4239724-1,MI,1
4387125,1983,4239724-1,MI,1
4429013,1984,4239724-1,TX,0
4756513,1988,4239733-1,OH,0
4531963,1985,4239780-1,MI,0
5145873,1992,4239780-1,DE,0
5274088,1993,4239780-1,NJ,0
5334711,1994,4239780-1,Baden-Würt,0
4239780,1980,4239780-1,MI,1
4780027,1988,4239804-1,MI,0
4239804,1980,4239804-1,MI,1
4580590,1986,4240467-1,MI,0
4580590,1986,4314502-1,MI,0
4650234,1987,4240467-1,MI,0
4245548,1981,4240467-1,MI,1
4240483,1980,4240483-1,MI,1
4240516,1980,4240516-1,MI,1
4240517,1980,4240517-1,MI,1
4240542,1980,4240542-1,MI,1
4323152,1982,4240542-1,MI,1
4349099,1982,4240542-1,MI,1
4399907,1983,4240542-1,MI,1
4549774,1985,4240569-1,MI,0
4581799,1986,4240569-1,MI,0
4605265,1986,4240569-1,MI,0
4615095,1986,4240569-1,MI,0
4691887,1987,4240569-1,MI,0
4720069,1988,4240569-1,MI,0
4733843,1988,4240569-1,MI,0
4736919,1988,4240569-1,MI,0
4736918,1988,4240569-1,MI,0
4738426,1988,4240569-1,MI,0
4765699,1988,4240569-1,MI,0
4871136,1989,4240569-1,MI,0
4966343,1990,4240569-1,MN,0
5002248,1991,4240569-1,MN,0
5004202,1991,4240569-1,MI,0
5004200,1991,4240569-1,DE,0
5069407,1991,4240569-1,CA,0
4240569,1980,4240569-1,MI,1
4268935,1981,4240569-1,MI,1
4682719,1987,4240571-1,MI,0
4240571,1980,4240571-1,MI,1
4240677,1980,4240677-1,MI,1
4240801,1980,4240801-1,MI,1
4863781,1989,4240807-1,GA,0
4240807,1980,4240807-1,MI,1
4240832,1980,4240832-1,MI,1
4241145,1980,4241145-1,MI,1
4241357,1980,4241357-1,MI,1
4560134,1985,4241457-1,MI,0
5086702,1992,4241457-1,PA,0
5239793,1993,4241457-1,PA,0
5396744,1995,4241457-1,NC,0
6834453,2004,4241457-1,WA,0
4241457,1980,4241457-1,MI,1
4316286,1982,4241457-1,MI,1
4241580,1980,4241580-1,MI,1
4625101,1986,4241597-2,MI,0
6406099,2002,4241597-2,,0
6609763,2003,4241597-2,MI,0
4241721,1980,4241721-1,MI,1
4241774,1980,4241774-1,MI,1
4458809,1984,4241825-1,MI,1
4458809,1984,4458809-1,MI,1
4564105,1986,4241825-1,MI,0
4564105,1986,4441607-1,MI,0
4878578,1989,4241825-1,MI,0
5415280,1995,4241825-1,Emilia-Rom,0
5630494,1997,4241825-1,IL,0
5735387,1998,4241825-1,OH,0
5810153,1998,4241825-1,IL,0
6484868,2002,4241825-1,WV,0
6561360,2003,4241825-1,MI,0
6640952,2003,4241825-1,Basse-Norm,0
6763929,2004,4241825-1,Emilia-Rom,0
4241825,1980,4241825-1,MI,1
4252234,1981,4241825-1,MI,1
4284186,1981,4241825-1,MI,1
7114612,2006,4241825-1,Schleswig-,0
5318478,1994,4241858-1,Baden-Würt,0
4241858,1980,4241858-1,MI,1
4241887,1980,4241887-1,MI,1
6511094,2003,4241937-1,MI,0
4241937,1980,4241937-1,MI,1
4241957,1980,4241957-1,MI,1
4269459,1981,4241957-1,MI,1
4241963,1980,4241963-1,MI,1
4256000,1981,4241963-1,MI,1
8505891,2013,4241963-1,DE,0
4241997,1980,4241997-1,MI,1
6093240,2000,4242140-1,Gunma-ken,0
4242140,1980,4242140-1,MI,1
4402881,1983,4242140-1,MI,1
4242456,1980,4242222-1,MI,1
4242456,1980,4242222-2,MI,1
4242222,1980,4242222-1,MI,1
4242222,1980,4242222-2,MI,1
4284587,1981,4242222-1,MI,1
4284587,1981,4242222-2,MI,1
4287368,1981,4242222-1,MI,1
4287368,1981,4242222-2,MI,1
4288542,1981,4242222-1,MI,1
4288542,1981,4242222-2,MI,1
4423144,1983,4242222-1,MI,1
4423144,1983,4242222-2,MI,1
4447650,1984,4242285-1,MI,1
4529544,1985,4242285-1,MI,0
4554372,1985,4242285-1,CA,0
4554372,1985,4331604-2,CA,0
4584408,1986,4242285-1,CA,0
4584408,1986,4349487-1,MI,0
4595763,1986,4242285-1,MI,0
4595763,1986,4349487-1,MI,0
4612386,1986,4242285-1,MI,0
4638064,1987,4242285-1,CA,0
4638064,1987,4349487-1,MI,0
4642349,1987,4242285-1,MI,0
4656284,1987,4242285-1,MI,0
4656284,1987,4349487-1,MI,0
4658041,1987,4242285-1,MI,0
4713458,1987,4242285-1,CA,0
4938790,1990,4242285-1,CA,0
4959487,1990,4242285-1,???,0
4979978,1990,4242285-1,CA,0
4999448,1991,4242285-1,CA,0
5071465,1991,4242285-1,CA,0
5093536,1992,4242285-1,CA,0
5158597,1992,4242285-1,CA,0
5324837,1994,4242285-1,CA,0
5326887,1994,4242285-1,DE,0
5639893,1997,4242285-1,Ehime-ken,0
6734143,2004,4242285-1,IN,0
4242285,1980,4242285-1,MI,1
4261906,1981,4242285-1,MI,1
4261906,1981,4261906-2,MI,1
4331604,1982,4242285-1,MI,1
4331604,1982,4331604-2,MI,1
4332729,1982,4242285-1,MI,1
4332729,1982,4331604-2,MI,1
4336195,1982,4242285-1,MI,1
4343029,1982,4242285-1,MI,1
4343029,1982,4261906-2,MI,1
4344881,1982,4242285-1,MI,1
4344881,1982,4310706-1,MI,1
4349487,1982,4242285-1,MI,1
4349487,1982,4349487-1,MI,1
4349482,1982,4242285-1,MI,1
4349482,1982,4261906-2,MI,1
4353831,1982,4242285-1,MI,1
4353831,1982,4310706-1,MI,1
4360686,1982,4242285-1,MI,1
4360686,1982,4349487-1,MI,1
4375549,1983,4242285-1,MI,1
4375548,1983,4242285-1,MI,1
4375548,1983,4349487-1,MI,1
4380636,1983,4242285-1,MI,1
4380636,1983,4349487-1,MI,1
4384115,1983,4242285-1,MI,1
4387237,1983,4242285-1,MI,1
4410718,1983,4242285-1,MI,1
4410718,1983,4349487-1,MI,1
4413137,1983,4242285-1,MI,0
4413137,1983,4331604-2,CA,0
4242532,1980,4242532-1,MI,1
4866982,1989,4242672-1,MI,0
5428347,1995,4242672-1,FL,0
5685722,1997,4242672-1,CA,0
4242672,1980,4242672-1,MI,1
4242684,1980,4242684-1,MI,1
4242772,1981,4242772-1,MI,1
4242833,1981,4242833-1,MI,1
4249340,1981,4242833-1,MI,1
4367726,1983,4242833-1,MI,1
5042299,1991,4242914-1,OR,0
5054507,1991,4242914-1,CA,0
5083582,1992,4242914-1,England,0
5215109,1993,4242914-1,OR,0
5404906,1995,4242914-1,Tokyo,0
5417239,1995,4242914-1,TX,0
5518025,1996,4242914-1,IN,0
5524661,1996,4242914-1,,0
5590696,1997,4242914-1,NY,0
5755251,1998,4242914-1,MN,0
5797434,1998,4242914-1,MI,0
5860458,1999,4242914-1,MI,0
5950654,1999,4242914-1,Ontario,0
5983957,1999,4242914-1,PA,0
5996607,1999,4242914-1,MI,0
6035882,2000,4242914-1,,0
6062276,2000,4242914-1,MI,0
6085771,2000,4242914-1,MI,0
6155315,2000,4242914-1,,0
6206057,2001,4242914-1,MI,0
6276192,2001,4242914-1,,0
6282952,2001,4242914-1,OH,0
6298540,2001,4242914-1,MI,0
6371145,2002,4242914-1,Haute-Norm,0
6371151,2002,4242914-1,PA,0
6405765,2002,4242914-1,WI,0
6484741,2002,4242914-1,IL,0
6637777,2003,4242914-1,IN,0
4242914,1981,4242914-1,MI,1
4524807,1985,4242946-1,MI,0
4823842,1989,4242946-1,MI,0
4915134,1990,4242946-1,MI,0
6712091,2004,4242946-1,DE,0
4242946,1981,4242946-1,MI,1
4242951,1981,4242951-1,MI,1
4325283,1982,4242951-1,MI,1
4326445,1982,4242951-1,MI,1
4644848,1987,4243060-1,MI,0
4243060,1981,4243060-1,MI,1
4409005,1983,4243060-1,MI,1
5127661,1992,4243072-1,MI,0
4243090,1981,4243090-1,MI,1
4502574,1985,4243125-1,IN,0
4515250,1985,4243125-1,IN,0
4553647,1985,4243125-1,IN,0
4564090,1986,4243125-1,IN,0
4817765,1989,4243125-1,IN,0
4243125,1981,4243125-1,MI,1
7930969,2011,4243125-1,IN,0
4243156,1981,4243156-1,MI,1
4243195,1981,4243195-1,MI,1
4243213,1981,4243213-1,MI,1
4243277,1981,4243277-1,MI,1
4243340,1981,4243340-1,MI,1
4243412,1981,4243412-1,MI,1
4659685,1987,4243781-1,MI,0
4665046,1987,4243781-1,MI,0
4774301,1988,4243781-1,MI,0
4808680,1989,4243781-1,MI,0
5015749,1991,4243781-1,MI,0
5045517,1991,4243781-1,TX,0
5066740,1991,4243781-1,OH,0
5077367,1991,4243781-1,MI,0
5196489,1993,4243781-1,England,0
5206196,1993,4243781-1,13,0
5886116,1999,4243781-1,WI,0
6084115,2000,4243781-1,MI,0
6127563,2000,4243781-1,MI,0
6136993,2000,4243781-1,MI,0
6150297,2000,4243781-1,MI,0
6191245,2001,4243781-1,MI,0
6258902,2001,4243781-1,MI,0
6323293,2001,4243781-1,TX,0
6329485,2001,4243781-1,MO,0
6500949,2002,4243781-1,MI,0
6613921,2003,4243781-1,MI,0
6624254,2003,4243781-1,MI,0
6627572,2003,4243781-1,KY,0
6716786,2004,4243781-1,TX,0
4243781,1981,4243781-1,MI,1
4268652,1981,4243781-1,MI,1
4575713,1986,4243989-1,FL,0
4243989,1981,4243989-1,MI,1
4284377,1981,4243989-1,MI,1
4289434,1981,4243989-1,MI,1
4311983,1982,4243989-1,MI,1
4244034,1981,4244034-1,MI,1
4247909,1981,4244034-1,MI,1
4247901,1981,4244034-1,MI,1
4247901,1981,4247901-1,MI,1
4244115,1981,4244115-1,MI,1
4244127,1981,4244127-1,MI,1
4244135,1981,4244135-1,MI,1
4244155,1981,4244155-1,MI,1
4244187,1981,4244187-1,MI,1
4473754,1984,4244188-1,MI,1
4526013,1985,4244188-1,MI,0
4594850,1986,4244188-1,MI,0
4759178,1988,4244188-1,MI,0
5010727,1991,4244188-1,England,0
4244188,1981,4244188-1,MI,1
4429534,1984,4244188-1,MI,1
4450727,1984,4244213-1,MI,1
4450727,1984,4426887-2,MI,1
4244213,1981,4244213-1,MI,1
4319494,1982,4244213-1,MI,1
4426887,1984,4244213-1,MI,1
4426887,1984,4426887-2,MI,1
4244268,1981,4244268-1,MI,1
4244303,1981,4244303-1,MI,1
4842742,1989,4244471-1,MI,0
4244471,1981,4244471-1,MI,1
5484041,1996,4244631-1,SC,0
4244631,1981,4244631-1,MI,1
4244782,1981,4244782-1,MI,1
4347621,1982,4244782-1,MI,1
6365880,2002,4244798-1,MI,0
6435004,2002,4244798-1,MN,0
6486449,2002,4244798-1,MI,0
6579435,2003,4244798-1,MI,0
6579436,2003,4244798-1,MI,0
6616819,2003,4244798-1,CA,0
6709558,2004,4244798-1,MI,0
6723217,2004,4244798-1,MI,0
4244798,1981,4244798-1,MI,1
4244798,1981,4244798-2,MI,1
4303490,1981,4244798-1,MI,1
4303490,1981,4244798-2,MI,1
4253931,1981,4244798-2,MI,0
4244832,1981,4244832-1,MI,1
4272394,1981,4244832-1,MI,1
4306987,1981,4244832-1,MI,1
4351753,1982,4244832-1,MI,1
4434078,1984,4244832-1,MI,1
4434077,1984,4244832-1,MI,1
4748781,1988,4244901-1,MI,0
4914883,1990,4244901-1,MI,0
5552095,1996,4244901-1,MI,0
4244901,1981,4244901-1,MI,1
5422321,1995,4244902-1,MI,0
4244902,1981,4244902-1,MI,1
4477601,1984,4244912-1,MI,1
4631297,1986,4244912-1,MI,0
4244912,1981,4244912-1,NC,0
4245312,1981,4245312-1,MI,1
5249139,1993,4245314-2,Baden-Würt,0
6684157,2004,4245315-3,MI,0
4266274,1981,4245315-3,MI,1
4488823,1984,4245370-1,MI,1
4245370,1981,4245370-1,MI,1
4315413,1982,4245370-1,MI,1
4370690,1983,4245370-1,MN,0
4245481,1981,4245481-1,MI,1
4703736,1987,4245592-1,MI,0
4245592,1981,4245592-1,MI,1
4271797,1981,4245605-1,MI,1
4245656,1981,4245656-1,MI,1
4265383,1981,4245764-2,MI,1
4245774,1981,4245774-1,MI,1
4245776,1981,4245776-1,MI,1
4245789,1981,4245789-1,MI,1
4247052,1981,4245789-1,MI,1
4342427,1982,4245789-1,MI,1
4245852,1981,4245852-1,MI,1
4879167,1989,4245882-1,MI,0
5011284,1991,4245882-1,MI,0
5015048,1991,4245882-1,Bayern,0
5071207,1991,4245882-1,CA,0
5124814,1992,4245882-1,Tokyo,0
5179630,1993,4245882-1,MI,0
5446506,1995,4245882-1,CA,0
5587846,1996,4245882-1,???,0
4245882,1981,4245882-1,MI,1
4245939,1981,4245939-1,MI,1
4246469,1981,4246469-1,MI,1
4246517,1981,4246517-1,MI,1
4261015,1981,4246517-1,MI,1
4262234,1981,4246517-1,MI,1
4344036,1982,4246517-1,MI,1
7656599,2010,4246517-1,13,0
4246634,1981,4246634-1,MI,1
4246712,1981,4246712-1,MI,1
4246789,1981,4246789-1,MI,1
4463655,1984,4246830-1,MI,1
4246830,1981,4246830-1,MI,1
4448176,1984,4246988-1,MI,1
4532163,1985,4246988-1,MI,0
4557781,1985,4246988-1,MI,0
4582475,1986,4246988-1,MI,0
4651703,1987,4246988-1,MI,0
4655849,1987,4246988-1,MI,0
4668304,1987,4246988-1,MI,0
4670064,1987,4246988-1,MI,0
4670063,1987,4246988-1,MI,0
4685976,1987,4246988-1,MI,0
4691682,1987,4246988-1,MI,0
4812747,1989,4246988-1,MI,0
4865003,1989,4246988-1,MI,0
4908553,1990,4246988-1,MI,0
4908553,1990,4311985-2,MI,0
4912397,1990,4246988-1,MI,0
4969432,1990,4246988-1,MI,0
4970426,1990,4246988-1,,0
6013958,2000,4246988-1,CA,0
6039013,2000,4246988-1,Shizuoka-k,0
4246988,1981,4246988-1,MI,1
4305489,1981,4246988-1,MI,1
4310079,1982,4246988-1,MI,1
4319655,1982,4246988-1,MI,1
4333553,1982,4246988-1,MI,1
4333553,1982,4311985-2,MI,1
4763764,1988,4247044-1,MI,0
4815358,1989,4247044-1,MI,0
4836090,1989,4247044-1,MI,0
5186271,1993,4247044-1,PA,0
4247044,1981,4247044-1,MI,1
4306680,1981,4247044-1,MI,1
4397370,1983,4247044-1,CA,0
4419113,1983,4247044-1,MI,1
4247092,1981,4247092-1,MI,1
