number	inventor_id	assignee_id	date
4445661	4438895-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445661	4445661-2	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445661	4438895-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445661	4445661-2	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445664	4090524-2	929ff19fff94dc2ea94ddd934cde6d6f	1984-05-01
4445664	4090524-2	929ff19fff94dc2ea94ddd934cde6d6f	1984-05-01
4445691	3870086-1	d9eddbfa0c2869eebbc94a8b3b2e71c9	1984-05-01
4445691	4427724-1	d9eddbfa0c2869eebbc94a8b3b2e71c9	1984-05-01
4445691	4427724-2	d9eddbfa0c2869eebbc94a8b3b2e71c9	1984-05-01
4445691	3870086-1	d9eddbfa0c2869eebbc94a8b3b2e71c9	1984-05-01
4445691	4427724-1	d9eddbfa0c2869eebbc94a8b3b2e71c9	1984-05-01
4445691	4427724-2	d9eddbfa0c2869eebbc94a8b3b2e71c9	1984-05-01
4445708	4445708-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445708	4296847-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445708	4366996-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445708	4445708-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445708	4296847-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445708	4366996-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445725	4039227-1	484cf4363ef0a86bd74b60bee0956bb7	1984-05-01
4445725	4039227-1	484cf4363ef0a86bd74b60bee0956bb7	1984-05-01
4445729	3862785-3	8a5732a6bc40d9593da8f094baba2395	1984-05-01
4445729	3862785-3	8a5732a6bc40d9593da8f094baba2395	1984-05-01
4445792	4445792-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445792	4445792-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445945	4093195-1	ae1d29db346c46b1368aecff594b4d83	1984-05-01
4445945	4093195-1	ae1d29db346c46b1368aecff594b4d83	1984-05-01
4445957	4445957-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445957	4445957-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445979	4445979-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445979	4445979-2	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445979	4445979-3	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445979	4445979-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445979	4445979-2	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445979	4445979-3	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445984	4445984-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445984	4445984-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445986	4187350-2	68f31ecdaa3b3827bbd64e60cd21d9da	1984-05-01
4445986	4187350-1	68f31ecdaa3b3827bbd64e60cd21d9da	1984-05-01
4445986	4187350-2	68f31ecdaa3b3827bbd64e60cd21d9da	1984-05-01
4445986	4187350-1	68f31ecdaa3b3827bbd64e60cd21d9da	1984-05-01
4445997	3892223-1	bddb8b175d78b227fbb613a91f46b6cb	1984-05-01
4445997	3892223-1	bddb8b175d78b227fbb613a91f46b6cb	1984-05-01
4445999	4160702-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4445999	4160702-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4446171	3903122-1	a62fd617ba7fe54ccec361ce96fe0e82	1984-05-01
4446171	3903122-1	a62fd617ba7fe54ccec361ce96fe0e82	1984-05-01
4446172	4446172-1	bd7698208472466cb1537aa756590e09	1984-05-01
4446172	3894456-1	bd7698208472466cb1537aa756590e09	1984-05-01
4446172	4446172-1	bd7698208472466cb1537aa756590e09	1984-05-01
4446172	3894456-1	bd7698208472466cb1537aa756590e09	1984-05-01
4446224	4281058-1	e34d8ad7046461ead1e234d78645f6cb	1984-05-01
4446224	4281058-1	e34d8ad7046461ead1e234d78645f6cb	1984-05-01
4446447	4377851-1	bd7698208472466cb1537aa756590e09	1984-05-01
4446447	4377851-1	bd7698208472466cb1537aa756590e09	1984-05-01
4446449	4044322-2	cc132c94edf1f27c57830ae2dd1cc77f	1984-05-01
4446449	4044322-2	cc132c94edf1f27c57830ae2dd1cc77f	1984-05-01
4446523	4206735-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4446523	4206735-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-01
4446533	4222385-1	303a19944da5dbaa2f830c71273af845	1984-05-01
4446533	4222385-1	303a19944da5dbaa2f830c71273af845	1984-05-01
4446596	3972564-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446596	3972564-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446608	4446608-1	01041e40bc75f79517377af506204526	1984-05-08
4446608	4446608-1	01041e40bc75f79517377af506204526	1984-05-08
4446697	4060146-1	618a2b53054adc3e33ac829f50ad5eff	1984-05-08
4446697	4060146-1	618a2b53054adc3e33ac829f50ad5eff	1984-05-08
4446719	4446719-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446719	4446719-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446724	4409548-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446724	4409548-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446759	4446759-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446759	4446759-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446809	4446809-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446809	4446809-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446821	3954356-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446821	3954356-1	8d5907a4804a4989a3a6b6555fabb74c	1984-05-08
4446825	4446825-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446825	4446825-2	bd7698208472466cb1537aa756590e09	1984-05-08
4446825	3932069-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446825	4446825-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446825	4446825-2	bd7698208472466cb1537aa756590e09	1984-05-08
4446825	3932069-1	bd7698208472466cb1537aa756590e09	1984-05-08
4446837	4132203-1	4363921fdcafcc01a92813bc32202b10	1984-05-08
4446837	4132203-1	4363921fdcafcc01a92813bc32202b10	1984-05-08
4446842	4320308-1	89cecba0b3f125809172b7a64c268e93	1984-05-08
4446842	4320308-1	89cecba0b3f125809172b7a64c268e93	1984-05-08
4446906	3918424-2	bd7698208472466cb1537aa756590e09	1984-05-08
4446906	4372112-4	bd7698208472466cb1537aa756590e09	1984-05-08
4446906	3918424-2	bd7698208472466cb1537aa756590e09	1984-05-08
4446906	4372112-4	bd7698208472466cb1537aa756590e09	1984-05-08
4446949	4446949-1	731496c08be4dec613fb8b6174113b05	1984-05-08
4446949	4446949-1	731496c08be4dec613fb8b6174113b05	1984-05-08
4446955	4019612-1	36522e5479ad196c71733d75a275392e	1984-05-08
4446955	4019612-1	36522e5479ad196c71733d75a275392e	1984-05-08
4446971	4085885-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1984-05-08
4446971	4085885-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1984-05-08
4446996	3859710-2	e6347f3c634bf9324bd30393dbaeb7de	1984-05-08
4446996	3859710-2	e6347f3c634bf9324bd30393dbaeb7de	1984-05-08
4447018	3865329-2	16316fe1d54833b0b26d42c798736780	1984-05-08
4447018	3865329-2	16316fe1d54833b0b26d42c798736780	1984-05-08
4447024	4447024-1	14e54976918e43614a46a525d24db127	1984-05-08
4447024	4447024-1	14e54976918e43614a46a525d24db127	1984-05-08
4447047	4447047-1	9a3216218d06414a98b8fe93f5201fdf	1984-05-08
4447047	4447047-1	9a3216218d06414a98b8fe93f5201fdf	1984-05-08
4447072	4447072-1	c5eb8fe34fe69f512779099cba70b9ef	1984-05-08
4447072	4265587-1	c5eb8fe34fe69f512779099cba70b9ef	1984-05-08
4447072	4447072-3	c5eb8fe34fe69f512779099cba70b9ef	1984-05-08
4447072	4447072-1	c5eb8fe34fe69f512779099cba70b9ef	1984-05-08
4447072	4265587-1	c5eb8fe34fe69f512779099cba70b9ef	1984-05-08
4447072	4447072-3	c5eb8fe34fe69f512779099cba70b9ef	1984-05-08
4447073	4156536-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1984-05-08
4447073	4156536-1	5ee4bf42f2a9256614f2fb34d22e6b8b	1984-05-08
