citing	cited	citing_year	state	assignee_id
6103377	4308307	2000	CA	NULL
5665484	4308322	1997	CA	9809d112c235b0e720f8552832a50c3a
5451714	4308418	1995	CA	8e07d2fa64a144b78775653829d32b25
5942724	4308418	1999	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
5942724	4308418	1999	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
6291769	4308418	2001	CT	e2df0dff8a397de6c646ce701d8c474d
6344611	4308418	2002	CT	25bc51331e8d1d045b8aa4d9a05a262e
7544900	4308418	2009	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
7544900	4308418	2009	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
7741568	4308418	2010	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
7741568	4308418	2010	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
7569775	4308418	2009	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
7569775	4308418	2009	CT	0efe5b51e18f5ddc4f81c18b8570a7d6
6909044	4308418	2005	CT	25bc51331e8d1d045b8aa4d9a05a262e
6909044	4308418	2005	CA	25bc51331e8d1d045b8aa4d9a05a262e
6938337	4308418	2005	CT	25bc51331e8d1d045b8aa4d9a05a262e
6938337	4308418	2005	CA	25bc51331e8d1d045b8aa4d9a05a262e
7223925	4308418	2007	CT	25bc51331e8d1d045b8aa4d9a05a262e
7223925	4308418	2007	CA	25bc51331e8d1d045b8aa4d9a05a262e
6742256	4308652	2004	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
5484167	4308679	1996	CA	793b5d89e2a65f74026c7550a35f95a9
5676401	4308679	1997	MN	fc5b2d13714321d2d867481e9ea018cf
6047488	4308679	2000	MN	d923b18bb743c13d29703e7a4a9eff0f
6047488	4308679	2000	MN	d923b18bb743c13d29703e7a4a9eff0f
6267243	4308679	2001	MN	d923b18bb743c13d29703e7a4a9eff0f
6338864	4308679	2002	MN	d923b18bb743c13d29703e7a4a9eff0f
6594927	4308679	2003	MN	f48e68ea4958af4f20f0532fd5762497
5540194	4308720	1996	CA	
6199519	4308720	2001	CA	ec96c0212acde7a187c62b7728af9477
6484491	4308720	2002	CA	NULL
6698183	4308720	2004	CA	NULL
4491095	4308720	1985	CA	c8d2d2868d9667716c889d38bd4ee0af
4491095	4308720	1985	CA	c8d2d2868d9667716c889d38bd4ee0af
8453612	4308720	2013	CA	b4bc3250385fef253ade221f6f5f6cd3
8453612	4308720	2013	CA	b4bc3250385fef253ade221f6f5f6cd3
4776166	4308720	1988	CA	11a92ca96ae5a545b5b23debc5f80afd
4776166	4308720	1988	CA	11a92ca96ae5a545b5b23debc5f80afd
4876991	4308720	1989	CT	
4876991	4308720	1989	CT	
8413617	4308720	2013	CA	b4bc3250385fef253ade221f6f5f6cd3
8413617	4308720	2013	CA	b4bc3250385fef253ade221f6f5f6cd3
8402931	4308720	2013	CA	b4bc3250385fef253ade221f6f5f6cd3
8402931	4308720	2013	CA	b4bc3250385fef253ade221f6f5f6cd3
5590523	4308845	1997	MN	
6242712	4308845	2001	MN	54d0fc66b4b599eec59a4c666ac1ffd4
4424787	4308845	1984	CT	b7d243a57da44fe10768fa3f02de3921
4424787	4308845	1984	CT	b7d243a57da44fe10768fa3f02de3921
4748832	4308845	1988	CA	
4748832	4308845	1988	CA	
4823567	4308845	1989	CA	
4823567	4308845	1989	CA	
4841753	4308845	1989	CA	
4841753	4308845	1989	CA	
6161770	4308891	2000	CA	NULL
6257499	4308891	2001	CA	NULL
7726630	4308891	2010	CT	ab18501cdf0b657cb1ced1fc169e6f81
7726630	4308891	2010	CT	ab18501cdf0b657cb1ced1fc169e6f81
7922150	4308891	2011	CT	ab18501cdf0b657cb1ced1fc169e6f81
7922150	4308891	2011	CT	ab18501cdf0b657cb1ced1fc169e6f81
4805919	4309063	1989	CT	fcf2584ed4b532b1afcfcfe163acaff2
4805919	4309063	1989	CT	fcf2584ed4b532b1afcfcfe163acaff2
5464659	4309520	1995	MN	fd9d6ed41331a4af4c51bdc5946cb932
5514730	4309520	1996	MN	fd9d6ed41331a4af4c51bdc5946cb932
5527578	4309520	1996	MN	fd9d6ed41331a4af4c51bdc5946cb932
5624763	4309520	1997	MN	fd9d6ed41331a4af4c51bdc5946cb932
7012110	4309520	2006	MN	358d3cb746241ec1105de0542e47fbcd
7012110	4309520	2006	MN	358d3cb746241ec1105de0542e47fbcd
6655281	4309520	2003	MN	358d3cb746241ec1105de0542e47fbcd
6703120	4309520	2004	MN	358d3cb746241ec1105de0542e47fbcd
6730397	4309520	2004	MN	358d3cb746241ec1105de0542e47fbcd
6772686	4309520	2004	MN	358d3cb746241ec1105de0542e47fbcd
7090922	4309520	2006	MN	358d3cb746241ec1105de0542e47fbcd
7090922	4309520	2006	MN	358d3cb746241ec1105de0542e47fbcd
5308887	4309520	1994	MN	fd9d6ed41331a4af4c51bdc5946cb932
5308887	4309520	1994	MN	fd9d6ed41331a4af4c51bdc5946cb932
7695818	4309520	2010	MN	358d3cb746241ec1105de0542e47fbcd
7695818	4309520	2010	MN	358d3cb746241ec1105de0542e47fbcd
7164011	4309533	2007	CA	46bea5df51994c66065268697f7594a8
7164011	4309533	2007	CA	46bea5df51994c66065268697f7594a8
7361743	4309533	2008	CA	2458e982109b40327f8f0797b4025ae0
7361743	4309533	2008	CA	2458e982109b40327f8f0797b4025ae0
7256177	4309533	2007	CA	46bea5df51994c66065268697f7594a8
7256177	4309533	2007	CA	46bea5df51994c66065268697f7594a8
7199105	4309533	2007	CA	46bea5df51994c66065268697f7594a8
7199105	4309533	2007	CA	46bea5df51994c66065268697f7594a8
7199106	4309533	2007	CA	46bea5df51994c66065268697f7594a8
7199106	4309533	2007	CA	46bea5df51994c66065268697f7594a8
5871375	4309897	1999	CA	c125001fa0952e0bf40ba61c5441f9cd
5871375	4309897	1999	CA	c125001fa0952e0bf40ba61c5441f9cd
5785199	4309921	1998	CA	NULL
4414865	4309921	1983	CA	
4414865	4309921	1983	CA	
4455895	4309921	1984	MT	
4455895	4309921	1984	MT	
4507988	4309921	1985	CA	
4507988	4309921	1985	CA	
4681358	4309921	1987	ND	
4681358	4309921	1987	ND	
5095777	4309921	1992	AK	
5095777	4309921	1992	AK	
4419942	4309947	1983	WA	
4419942	4309947	1983	WA	
4781714	4309966	1988	CA	b70724142a0e54a60a6fff02a7850de3
4781714	4309966	1988	CA	b70724142a0e54a60a6fff02a7850de3
4805568	4309966	1989	CA	
4805568	4309966	1989	CA	
7377126	4309987	2008	CT	9c9ef71fb66c18f9616fecfc09ef3f94
7377126	4309987	2008	CT	9c9ef71fb66c18f9616fecfc09ef3f94
5503012	4310014	1996	CA	
5606123	4310014	1997	CA	
6293297	4310014	2001	CA	NULL
7669466	4310014	2010	CA	fa4eb3f10ff4922f828ed11144c61d8b
7669466	4310014	2010	CA	fa4eb3f10ff4922f828ed11144c61d8b
7493808	4310014	2009	MT	40c379eb87bf2f57ca8e2c822aaa10e9
4683798	4310028	1987	CA	9e204b2336a06a73b866616fdfda13a6
4683798	4310028	1987	CA	9e204b2336a06a73b866616fdfda13a6
6698775	4310171	2004	MN	NULL
5046752	4310171	1991	WA	1a230e5a928d348a315b016d1d1223b8
5046752	4310171	1991	WA	1a230e5a928d348a315b016d1d1223b8
4810520	4310389	1989	MN	ad7fca51945974569f47d9c4e3501829
4810520	4310389	1989	MN	ad7fca51945974569f47d9c4e3501829
5324399	4310389	1994	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
5324399	4310389	1994	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
5395648	4310481	1995	CA	4ff2910a96f7f105dce4c2ea02511562
5395648	4310481	1995	CA	4ff2910a96f7f105dce4c2ea02511562
7658778	4310481	2010	CA	d4dc8023a35e5e270324ae4ce7c1555f
7658778	4310481	2010	CA	d4dc8023a35e5e270324ae4ce7c1555f
4837230	4310481	1989	CA	30bf972b13f9200faabd1607c1ee4ccd
4837230	4310481	1989	CA	30bf972b13f9200faabd1607c1ee4ccd
7326381	4310481	2008	CA	d4dc8023a35e5e270324ae4ce7c1555f
7326381	4310481	2008	CA	d4dc8023a35e5e270324ae4ce7c1555f
7220813	4310481	2007	CA	d4dc8023a35e5e270324ae4ce7c1555f
7220813	4310481	2007	CA	d4dc8023a35e5e270324ae4ce7c1555f
8092867	4310482	2012	CA	922873addd65def21d334d7d7f0aa013
8092867	4310482	2012	CA	922873addd65def21d334d7d7f0aa013
7485691	4310482	2009	CA	922873addd65def21d334d7d7f0aa013
7485691	4310482	2009	CA	922873addd65def21d334d7d7f0aa013
5395648	4310482	1995	CA	4ff2910a96f7f105dce4c2ea02511562
5395648	4310482	1995	CA	4ff2910a96f7f105dce4c2ea02511562
8057865	4310482	2011	CA	922873addd65def21d334d7d7f0aa013
8057865	4310482	2011	CA	922873addd65def21d334d7d7f0aa013
4537942	4310482	1985	MN	fd9d6ed41331a4af4c51bdc5946cb932
4537942	4310482	1985	MN	fd9d6ed41331a4af4c51bdc5946cb932
7658778	4310482	2010	CA	d4dc8023a35e5e270324ae4ce7c1555f
7658778	4310482	2010	CA	d4dc8023a35e5e270324ae4ce7c1555f
4611035	4310482	1986	MN	fd9d6ed41331a4af4c51bdc5946cb932
4611035	4310482	1986	MN	fd9d6ed41331a4af4c51bdc5946cb932
4704444	4310482	1987	MN	fd9d6ed41331a4af4c51bdc5946cb932
4704444	4310482	1987	MN	fd9d6ed41331a4af4c51bdc5946cb932
8455604	4310482	2013	CA	922873addd65def21d334d7d7f0aa013
8455604	4310482	2013	CA	922873addd65def21d334d7d7f0aa013
4837230	4310482	1989	CA	30bf972b13f9200faabd1607c1ee4ccd
4837230	4310482	1989	CA	30bf972b13f9200faabd1607c1ee4ccd
8461284	4310482	2013	CA	922873addd65def21d334d7d7f0aa013
8461284	4310482	2013	CA	922873addd65def21d334d7d7f0aa013
7951892	4310482	2011	CA	922873addd65def21d334d7d7f0aa013
7951892	4310482	2011	CA	922873addd65def21d334d7d7f0aa013
8236916	4310482	2012	CA	922873addd65def21d334d7d7f0aa013
8236916	4310482	2012	CA	922873addd65def21d334d7d7f0aa013
8242227	4310482	2012	CA	922873addd65def21d334d7d7f0aa013
8242227	4310482	2012	CA	922873addd65def21d334d7d7f0aa013
7723457	4310482	2010	CA	922873addd65def21d334d7d7f0aa013
7723457	4310482	2010	CA	922873addd65def21d334d7d7f0aa013
7326381	4310482	2008	CA	d4dc8023a35e5e270324ae4ce7c1555f
7326381	4310482	2008	CA	d4dc8023a35e5e270324ae4ce7c1555f
7220813	4310482	2007	CA	d4dc8023a35e5e270324ae4ce7c1555f
7220813	4310482	2007	CA	d4dc8023a35e5e270324ae4ce7c1555f
7491782	4310482	2009	CA	922873addd65def21d334d7d7f0aa013
7491782	4310482	2009	CA	922873addd65def21d334d7d7f0aa013
7164011	4310660	2007	CA	46bea5df51994c66065268697f7594a8
7164011	4310660	2007	CA	46bea5df51994c66065268697f7594a8
7361743	4310660	2008	CA	2458e982109b40327f8f0797b4025ae0
7361743	4310660	2008	CA	2458e982109b40327f8f0797b4025ae0
7256177	4310660	2007	CA	46bea5df51994c66065268697f7594a8
7256177	4310660	2007	CA	46bea5df51994c66065268697f7594a8
7199105	4310660	2007	CA	46bea5df51994c66065268697f7594a8
7199105	4310660	2007	CA	46bea5df51994c66065268697f7594a8
7199106	4310660	2007	CA	46bea5df51994c66065268697f7594a8
7199106	4310660	2007	CA	46bea5df51994c66065268697f7594a8
5432006	4310678	1995	MN	fd9d6ed41331a4af4c51bdc5946cb932
5432006	4310678	1995	MN	fd9d6ed41331a4af4c51bdc5946cb932
5726240	4310688	1998	WV	aba118a68f4122923516c0a62bce2194
5726240	4310688	1998	WV	aba118a68f4122923516c0a62bce2194
4939302	4310706	1990	OK	c4a9b91d3dedcd1f5c6789e0a8a36b3a
4939302	4310706	1990	OK	c4a9b91d3dedcd1f5c6789e0a8a36b3a
7354977	4310707	2008	CT	b0df2d6e52a84affadba046ce7f047b2
7354977	4310707	2008	CT	b0df2d6e52a84affadba046ce7f047b2
8069912	4310747	2011	CA	d65e97d0ed45be448b7af3aa9ddf316e
4781018	4310747	1988	CA	731496c08be4dec613fb8b6174113b05
4781018	4310747	1988	CA	731496c08be4dec613fb8b6174113b05
4818842	4310747	1989	CA	
4818842	4310747	1989	CA	
8613278	4310747	2013	CA	99f00487f49ce5388cb97af60c9a46ef
8613278	4310747	2013	CA	99f00487f49ce5388cb97af60c9a46ef
4541105	4310800	1985	WA	8349c18c6284e05ae2bd47b77d8699fe
4541105	4310800	1985	WA	8349c18c6284e05ae2bd47b77d8699fe
5055982	4310872	1991	CT	
5055982	4310872	1991	CT	
7467884	4310872	2008	WA	1a230e5a928d348a315b016d1d1223b8
7467884	4310872	2008	WA	1a230e5a928d348a315b016d1d1223b8
5771526	4310943	1998	CA	NULL
6237861	4310943	2001	WA	NULL
7669369	4310991	2010	WA	024ac60142d56d6947b7d53860a16f14
7669369	4310991	2010	WA	024ac60142d56d6947b7d53860a16f14
8448384	4310991	2013	MN	b40976aa4bb47907da029622a5a9f21e
8132370	4310991	2012	MN	3e07153c1bd04fe718ff35f21b2ec072
8499498	4310991	2013	MN	3e07153c1bd04fe718ff35f21b2ec072
4536356	4311126	1985	CA	
4536356	4311126	1985	CA	
8453403	4311293	2013	OK	0950fe374d61ab7a0ccc60db3e6fcef7
5469201	4311293	1995	MN	244b473b540729f6f381b49865f744eb
4647884	4311293	1987	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
4647884	4311293	1987	CA	0b5134d0eab6914ffb2fc72e05ebb8ff
4747705	4311349	1988	CT	57a9ba9d24d8d3e2021879b2443739ce
4747705	4311349	1988	CT	57a9ba9d24d8d3e2021879b2443739ce
6304231	4311354	2001	CT	1b74a037b95447c7ce9deb8402022f66
5539863	4311399	1996	CA	6c00cb129070696ef109f6264da00318
5915865	4311399	1999	WA	292e9efeed1cdc4982ded67e03ded1f2
5915865	4311399	1999	WA	292e9efeed1cdc4982ded67e03ded1f2
5116150	4311399	1992	CA	715bc3ce00dac26af4204b36a069be57
5116150	4311399	1992	CA	715bc3ce00dac26af4204b36a069be57
6877934	4311418	2005	CT	99fa5b6166c8a01a60a5e0fb13a92d7e
8327742	4311418	2012	CA	58fc55094a720c436ac50feb9b204cee
5468477	4311695	1995	MN	fd9d6ed41331a4af4c51bdc5946cb932
5686065	4311695	1997	CA	6d6d65eb58a9c0a8feb12991b43be2c9
5725882	4311695	1998	MN	fd9d6ed41331a4af4c51bdc5946cb932
5725882	4311695	1998	MN	fd9d6ed41331a4af4c51bdc5946cb932
5891914	4311695	1999	CA	6d6d65eb58a9c0a8feb12991b43be2c9
5891914	4311695	1999	CA	6d6d65eb58a9c0a8feb12991b43be2c9
6194452	4311695	2001	CA	NULL
6562324	4311695	2003	MN	fd9d6ed41331a4af4c51bdc5946cb932
4385052	4311695	1983	CA	8a6b23b7166a97937efe13c306123ae6
4385052	4311695	1983	CA	8a6b23b7166a97937efe13c306123ae6
4388462	4311695	1983	CA	8a6b23b7166a97937efe13c306123ae6
4388462	4311695	1983	CA	8a6b23b7166a97937efe13c306123ae6
4960764	4311695	1990	CT	f4ba6944282c8ec2d2a5131bfda37c3e
4960764	4311695	1990	CT	f4ba6944282c8ec2d2a5131bfda37c3e
8062649	4311695	2011	MN	358d3cb746241ec1105de0542e47fbcd
7803390	4311695	2010	MN	358d3cb746241ec1105de0542e47fbcd
5849110	4311738	1998	WA	66e84233d1c76cda096ff00a82ac758f
5849110	4311738	1998	WA	66e84233d1c76cda096ff00a82ac758f
5869140	4311738	1999	WA	66e84233d1c76cda096ff00a82ac758f
5869140	4311738	1999	WA	66e84233d1c76cda096ff00a82ac758f
5869141	4311738	1999	WA	66e84233d1c76cda096ff00a82ac758f
5869141	4311738	1999	WA	66e84233d1c76cda096ff00a82ac758f
5939197	4311738	1999	WA	66e84233d1c76cda096ff00a82ac758f
5939197	4311738	1999	WA	66e84233d1c76cda096ff00a82ac758f
6037060	4311738	2000	WA	66e84233d1c76cda096ff00a82ac758f
6037060	4311738	2000	WA	66e84233d1c76cda096ff00a82ac758f
6605365	4311738	2003	WA	66e84233d1c76cda096ff00a82ac758f
4390373	4311738	1983	CA	fc7542b1fd60041d0d26f610e422c148
4390373	4311738	1983	CA	fc7542b1fd60041d0d26f610e422c148
4442168	4311738	1984	CA	fc7542b1fd60041d0d26f610e422c148
4442168	4311738	1984	CA	fc7542b1fd60041d0d26f610e422c148
5698303	4311760	1997	CA	44ebb5fd187dc57ba87edcab9f217458
5846604	4311760	1998	CA	44ebb5fd187dc57ba87edcab9f217458
5846604	4311760	1998	CA	44ebb5fd187dc57ba87edcab9f217458
5856245	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5856245	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5874164	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5874164	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5876792	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5876792	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5912116	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5912116	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5935637	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5935637	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5954902	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5954902	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5958137	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
5958137	4311760	1999	CA	44ebb5fd187dc57ba87edcab9f217458
6040251	4311760	2000	CA	44ebb5fd187dc57ba87edcab9f217458
6040251	4311760	2000	CA	44ebb5fd187dc57ba87edcab9f217458
6071602	4311760	2000	CA	44ebb5fd187dc57ba87edcab9f217458
6083602	4311760	2000	CA	44ebb5fd187dc57ba87edcab9f217458
6129978	4311760	2000	CA	44ebb5fd187dc57ba87edcab9f217458
6289841	4311760	2001	CA	44ebb5fd187dc57ba87edcab9f217458
6312523	4311760	2001	CA	44ebb5fd187dc57ba87edcab9f217458
6011463	4311985	2000	CT	NULL
5109213	4311985	1992	CA	
5109213	4311985	1992	CA	
5783989	4311986	1998	CA	NULL
6424076	4311986	2002	CT	deb19255340a28e1b46acd53342dbd40
4413250	4311986	1983	CA	dc55ab6fbe0f8df8fd2cb820493b0631
4413250	4311986	1983	CA	dc55ab6fbe0f8df8fd2cb820493b0631
8504165	4311986	2013	MN	ba63daad7af208753ccc1e7383c11281
8504165	4311986	2013	MN	ba63daad7af208753ccc1e7383c11281
4451826	4311986	1984	WV	a1aacb85ca4983b090392e59d002fa23
4451826	4311986	1984	WV	a1aacb85ca4983b090392e59d002fa23
8103357	4311986	2012	MN	ba63daad7af208753ccc1e7383c11281
8103357	4311986	2012	MN	ba63daad7af208753ccc1e7383c11281
4710919	4311986	1987	CA	5ec00cddbb44b2c05738654e157ccab5
4710919	4311986	1987	CA	5ec00cddbb44b2c05738654e157ccab5
8396563	4311986	2013	MN	ba63daad7af208753ccc1e7383c11281
8396563	4311986	2013	MN	ba63daad7af208753ccc1e7383c11281
7286884	4311986	2007	MN	ba63daad7af208753ccc1e7383c11281
7286884	4311986	2007	MN	ba63daad7af208753ccc1e7383c11281
7013178	4311986	2006	MN	ba63daad7af208753ccc1e7383c11281
7013178	4311986	2006	MN	ba63daad7af208753ccc1e7383c11281
7139613	4311986	2006	MN	ba63daad7af208753ccc1e7383c11281
7139613	4311986	2006	MN	ba63daad7af208753ccc1e7383c11281
5398186	4312041	1995	WA	66e84233d1c76cda096ff00a82ac758f
5398186	4312041	1995	WA	66e84233d1c76cda096ff00a82ac758f
5457634	4312041	1995	WA	66e84233d1c76cda096ff00a82ac758f
5526265	4312041	1996	WA	66e84233d1c76cda096ff00a82ac758f
5761625	4312041	1998	WA	11a92ca96ae5a545b5b23debc5f80afd
5761625	4312041	1998	WA	11a92ca96ae5a545b5b23debc5f80afd
6643569	4312041	2003	CA	8f84a724ea3e6a537bf007d1dde37f32
6696930	4312041	2004	CA	4446954bb1211764412e2c0014513bd4
4445179	4312041	1984	CT	
4445179	4312041	1984	CT	
4471439	4312041	1984	WA	66e84233d1c76cda096ff00a82ac758f
4471439	4312041	1984	WA	66e84233d1c76cda096ff00a82ac758f
4604711	4312041	1986	WA	8349c18c6284e05ae2bd47b77d8699fe
4604711	4312041	1986	WA	8349c18c6284e05ae2bd47b77d8699fe
4642775	4312041	1987	CA	8349c18c6284e05ae2bd47b77d8699fe
4642775	4312041	1987	CA	8349c18c6284e05ae2bd47b77d8699fe
4750127	4312041	1988	WA	66e84233d1c76cda096ff00a82ac758f
4750127	4312041	1988	WA	66e84233d1c76cda096ff00a82ac758f
4787053	4312041	1988	CA	f1872133f914fd2585c48ef7bc576889
4787053	4312041	1988	CA	f1872133f914fd2585c48ef7bc576889
4811230	4312041	1989	WA	66e84233d1c76cda096ff00a82ac758f
4811230	4312041	1989	WA	66e84233d1c76cda096ff00a82ac758f
5023797	4312041	1991	CT	57a9ba9d24d8d3e2021879b2443739ce
5023797	4312041	1991	CT	57a9ba9d24d8d3e2021879b2443739ce
5031102	4312041	1991	WA	66e84233d1c76cda096ff00a82ac758f
5031102	4312041	1991	WA	66e84233d1c76cda096ff00a82ac758f
6915189	4312041	2005	CA	4446954bb1211764412e2c0014513bd4
6915189	4312041	2005	CA	4446954bb1211764412e2c0014513bd4
8396649	4312214	2013	CA	b85d2908c5b03306e23cada8df72d0f6
6554115	4312433	2003	MN	c22a9945e3e3bfad9e5a12eec77cb49c
4425993	4312433	1984	MN	14fcdf076e2e7d0d808d221ff42b00b8
4425993	4312433	1984	MN	14fcdf076e2e7d0d808d221ff42b00b8
8501085	4312433	2013	CA	a49b1012bea348f81f8b69d73b97d6e0
7891178	4312433	2011	OK	c0ec67a5a281cf4200a896128db950cb
7891178	4312433	2011	OK	c0ec67a5a281cf4200a896128db950cb
7600623	4312433	2009	CA	4b1d497fd0f1593f5352a4bc24caf8a8
7942457	4312527	2011	CA	NULL
4986576	4312527	1991	CA	4c9a7416ff4573160aeaa76bf07b025f
4986576	4312527	1991	CA	4c9a7416ff4573160aeaa76bf07b025f
7297219	4312696	2007	CT	38d7832f0e89e31b5f920d3eb2e52c27
7297219	4312696	2007	CT	38d7832f0e89e31b5f920d3eb2e52c27
4384931	4312720	1983	CA	1b3875c58307dbfc6f2d9706bea7ae28
4384931	4312720	1983	CA	1b3875c58307dbfc6f2d9706bea7ae28
4595469	4312720	1986	CA	72e7e69c566ac254b126c70437608a17
4595469	4312720	1986	CA	72e7e69c566ac254b126c70437608a17
5507439	4312748	1996	OK	49b8be56f83f1a188e9c1d215452dd4f
6165542	4312748	2000	CT	57a9ba9d24d8d3e2021879b2443739ce
4855070	4312768	1989	CT	684c4144f1a5f86c9b63c2e6c9bd25c6
4855070	4312768	1989	CT	684c4144f1a5f86c9b63c2e6c9bd25c6
5985067	4312770	1999	CA	44f7884cdeb0530329d9b1b8c21376e7
5985067	4312770	1999	CA	44f7884cdeb0530329d9b1b8c21376e7
6157123	4312770	2000	CA	44f7884cdeb0530329d9b1b8c21376e7
6489718	4312770	2002	CA	44f7884cdeb0530329d9b1b8c21376e7
6489718	4312770	2002	CA	9483e014919c6f7dcbc8fde36586dff9
5053283	4312770	1991	CA	ad40e6c5359cb2731b0417d0021013b1
5053283	4312770	1991	CA	ad40e6c5359cb2731b0417d0021013b1
5055272	4312820	1991	CT	09867a1cd292290aedd1a33bb2c20bf6
5055272	4312820	1991	CT	09867a1cd292290aedd1a33bb2c20bf6
5118720	4312820	1992	CT	09867a1cd292290aedd1a33bb2c20bf6
5118720	4312820	1992	CT	09867a1cd292290aedd1a33bb2c20bf6
4788309	4312970	1988	CA	6123da5503df54387ac6a83d29d168f3
4788309	4312970	1988	CA	6123da5503df54387ac6a83d29d168f3
8557877	4312970	2013	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
8557877	4312970	2013	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6956097	4312970	2005	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6956097	4312970	2005	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
5322913	4312970	1994	CA	6123da5503df54387ac6a83d29d168f3
5322913	4312970	1994	CA	6123da5503df54387ac6a83d29d168f3
6969753	4312970	2005	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6969753	4312970	2005	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6914114	4312970	2005	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
6914114	4312970	2005	CA	ce3f9f5b4b45d99c27fcc4e2a8e6a285
5841675	4313258	1998	CA	a8e3d786563a4a8a4e2b0b7e346cb9d4
5841675	4313258	1998	CA	a8e3d786563a4a8a4e2b0b7e346cb9d4
7559759	4313358	2009	WA	7ccc3cafdadf47b4155a73211cb8d369
8074913	4313358	2011	WA	NULL
5722570	4313553	1998	MT	NULL
4620665	4313553	1986	CT	
4620665	4313553	1986	CT	
4712727	4313553	1987	MN	fd9d6ed41331a4af4c51bdc5946cb932
4712727	4313553	1987	MN	fd9d6ed41331a4af4c51bdc5946cb932
4756426	4313553	1988	MN	fd9d6ed41331a4af4c51bdc5946cb932
4756426	4313553	1988	MN	fd9d6ed41331a4af4c51bdc5946cb932
4762234	4313553	1988	MN	fd9d6ed41331a4af4c51bdc5946cb932
4762234	4313553	1988	MN	fd9d6ed41331a4af4c51bdc5946cb932
4792048	4313553	1988	MN	fd9d6ed41331a4af4c51bdc5946cb932
4792048	4313553	1988	MN	fd9d6ed41331a4af4c51bdc5946cb932
4813547	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4813547	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4813548	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4813548	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4817816	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4817816	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4848589	4313553	1989	CA	
4848589	4313553	1989	CA	
4869372	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4869372	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4869373	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4869373	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4872562	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
4872562	4313553	1989	MN	fd9d6ed41331a4af4c51bdc5946cb932
5083702	4313553	1992	MN	fd9d6ed41331a4af4c51bdc5946cb932
5083702	4313553	1992	MN	fd9d6ed41331a4af4c51bdc5946cb932
4484770	4313625	1984	CA	
4484770	4313625	1984	CA	
5240293	4313625	1993	CA	2c78e276d261146e7f311f9b2259047b
5240293	4313625	1993	CA	2c78e276d261146e7f311f9b2259047b
4409111	4313836	1983	CT	2b1b1f0f941e05533b8b21090bc7dd91
4409111	4313836	1983	CT	2b1b1f0f941e05533b8b21090bc7dd91
7459102	4313837	2008	CA	66e84233d1c76cda096ff00a82ac758f
6716370	4313837	2004	CA	66e84233d1c76cda096ff00a82ac758f
4926449	4313837	1990	CA	
4926449	4313837	1990	CA	
4968478	4313837	1990	CA	
4968478	4313837	1990	CA	
5802709	4313996	1998	CA	15fefd7719f817385fe145d1c4179563
5802709	4313996	1998	CA	15fefd7719f817385fe145d1c4179563
5849129	4313996	1998	CA	15fefd7719f817385fe145d1c4179563
5849129	4313996	1998	CA	15fefd7719f817385fe145d1c4179563
5849137	4313996	1998	CA	15fefd7719f817385fe145d1c4179563
