citing	cited	citing_year	state_x
8056786	4334539	2011	OK
8357144	4334539	2013	OK
7963433	4334539	2011	OK
6849071	4334539	2005	OK
6846307	4334539	2005	OK
6846308	4334539	2005	OK
6846309	4334539	2005	OK
8021373	4334539	2011	OK
7743960	4334539	2010	OK
8025199	4334539	2011	OK
8272554	4334539	2012	OK
8512359	4334539	2013	OK
8353440	4334539	2013	OK
5581170	4131841	1996	MN
5777462	4131841	1998	MN
6104170	4131841	2000	MN
4897591	4131841	1990	MN
5179335	4131841	1993	MN
7140828	4472886	2006	WA
5249914	4433951	1993	CA
4660806	3945610	1987	MN
4255116	4007001	1981	OK
5513913	4475812	1996	CA
5564832	4475812	1996	CA
4702658	4286371	1987	WA
4406798	4212748	1983	OK
8591605	4229562	2013	MN
7607437	4267899	2009	MN
7997885	4267899	2011	MN
8156937	4267899	2012	MN
8118024	4267899	2012	MN
7527053	4267899	2009	MN
8297279	4267899	2012	MN
8522780	4267899	2013	MN
6143054	4447262	2000	CA
6379422	4447262	2002	CA
6402808	4447262	2002	CA
6440195	4447262	2002	CA
6475264	4447262	2002	CA
6602321	4447262	2003	CA
6015393	4469108	2000	CA
6251076	4469108	2001	CA
4515166	4469108	1985	CA
4606353	4469108	1986	CA
4911176	4469108	1990	CA
4808694	4268647	1989	CA
5048695	4016072	1991	OK
5588796	4173427	1996	MN
4510542	4173427	1985	MN
4646178	4173427	1987	MN
6955223	4136633	2005	AK
4131942	4005395	1978	MN
5163153	4005395	1992	MN
5241680	4005395	1993	MN
5691700	3967255	1997	CA
6060719	3967255	2000	CA
4370557	3967255	1983	CA
5458724	4148705	1995	CA
5698168	4148705	1997	CA
4328081	4148705	1982	CA
5905151	3954684	1999	CT
5955609	3954684	1999	CT
6063891	3954684	2000	CT
6127308	3954684	2000	CT
7910223	3954684	2011	CT
5373843	4061408	1994	MN
5632274	4061408	1997	MN
5137475	4061408	1992	MN
5168876	4061408	1992	MN
5199432	4061408	1993	MN
5205288	4061408	1993	MN
5224882	4061408	1993	MN
6030718	3964930	2000	CT
6096449	3964930	2000	CT
6218035	3964930	2001	CT
6387556	3964930	2002	CT
6428918	3964930	2002	CT
6467334	3964930	2002	CT
6468682	3964930	2002	CT
6497974	3964930	2002	CT
6532792	3964930	2003	CT
6550304	3964930	2003	CT
6630259	3964930	2003	CT
6743536	3964930	2004	CT
6746790	3964930	2004	CT
7316435	3964930	2008	CT
D525792	3964930	2006	CT
D536526	3964930	2007	CT
D526783	3964930	2006	CT
RE39556	3964930	2007	CT
7326480	3964930	2008	CT
7520549	3964930	2009	CT
6628808	3939327	2003	CA
4376582	3939327	1983	CA
4637718	3939327	1987	CA
6655943	4134714	2003	CT
6716259	4134714	2004	CT
6716260	4134714	2004	CT
4490046	4134714	1984	CT
7445442	4134714	2008	CT
7628825	4134714	2009	CT
7628826	4134714	2009	CT
7404830	4134714	2008	CT
7763188	4147669	2010	CA
6984685	4147669	2006	CA
6284817	4147669	2001	CA
6339120	4147669	2002	CA
6624224	4147669	2003	CA
6797758	4147669	2004	CA
4429088	4147669	1984	CA
7147367	4147669	2006	CA
RE39992	4147669	2008	CA
5949518	4139694	1999	CT
4115700	4042828	1978	CA
4287426	4042828	1981	CA
4676945	4042828	1987	CA
6294789	4101781	2001	CA
4421306	4052128	1983	CA
4395660	4311956	1983	CT
4609829	4311956	1986	CT
4800330	4311956	1989	CT
7272280	4298794	2007	CT
5111525	4298794	1992	CT
5270538	4298794	1993	CT
5505477	4361344	1996	CA
5690350	4361344	1997	CA
5915720	4361344	1999	CA
6270109	4361344	2001	CA
4631626	4361274	1986	CA
5944935	4249974	1999	WA
6158771	4249974	2000	WA
6245408	4249974	2001	WA
6318755	4249974	2001	WA
4986871	4249974	1991	WA
5188879	4249974	1993	WA
5966090	4197537	1999	MN
5986600	4197537	1999	MN
7616148	4197537	2009	MN
5150099	4197537	1992	MN
8249731	4197537	2012	MN
7884727	4197537	2011	MN
8439667	4498863	2013	MN
7048536	4498863	2006	MN
5725089	4036364	1998	CT
5944370	4036364	1999	CT
5090177	4036364	1992	CT
5111931	4036364	1992	CT
5238104	4036364	1993	CT
6386236	4366814	2002	MN
4741940	4366814	1988	MN
7155868	4366814	2007	MN
7021018	4366814	2006	MN
4831331	4300098	1989	CT
5160925	4300098	1992	CT
8206064	4320992	2012	OK
4549748	4318520	1985	CA
4496048	4253568	1985	CA
4678080	4253568	1987	CA
5544908	4222808	1996	CT
6790402	4222808	2004	CT
4885317	4222808	1989	CT
4900242	4260360	1990	CA
5068065	4260360	1991	CA
5244606	4260360	1993	CA
5685431	4270692	1997	MN
D634552	4270692	2011	MN
4517041	4388132	1985	CA
4377072	3982901	1983	CT
8287207	4276692	2012	CA
4944873	4137062	1990	CA
5378915	3983394	1995	CT
5304806	3983394	1994	CT
8524175	4264566	2013	OK
5026165	4417816	1991	CT
5182863	4417816	1993	CT
5287627	4417816	1994	CT
4224481	4151609	1980	CA
4285405	4009908	1981	MN
7152930	4009908	2006	MN
6111189	4433200	2000	CA
6465724	4433200	2002	CA
4700044	4358658	1987	CA
4794231	4358658	1988	CA
4592809	4070256	1986	CT
4765871	4070256	1988	CT
7905994	4070256	2011	CT
8262894	4070256	2012	CT
4732506	4251111	1988	NV
4802787	4251111	1989	NV
5154535	4251111	1992	NV
5112448	4440804	1992	CA
6954275	4440804	2005	CA
5564248	4411548	1996	WA
6463711	4411548	2002	WA
6523321	4411548	2003	WA
6718724	4411548	2004	WA
8250827	4411548	2012	WA
7334372	4411548	2008	WA
8464794	3960448	2013	CA
8534357	3960448	2013	CA
8528643	3960448	2013	CA
8540026	3960448	2013	CA
5547023	4005750	1996	WV
7006918	4005750	2006	WV
4393933	4005750	1983	WV
4889186	4005750	1989	WV
5025859	4005750	1991	WV
5111881	4005750	1992	WV
5285683	4005750	1994	WV
7757763	4005750	2010	WV
8151874	4005750	2012	WV
7832477	4005750	2010	WV
7848895	4005750	2010	WV
7640982	4005750	2010	WV
7730951	4005750	2010	WV
7950456	4005750	2011	WV
7976670	3996308	2011	CA
5495429	4379308	1996	CA
4498778	4379308	1985	CA
4628469	4379308	1986	CA
4658428	4379308	1987	CA
6418829	4120389	2002	MN
4310757	4130838	1982	CA
4839473	4053704	1989	CA
5107077	4053704	1992	CA
6995947	4282554	2006	CA
5644594	4203006	1997	CA
6031867	4203006	2000	CA
6341143	4203006	2002	CA
6526092	4203006	2003	CA
4433212	4203006	1984	CA
4700379	4203006	1987	CA
6928108	4203006	2005	CA
5580183	4132090	1996	MN
8209953	4007891	2012	CA
4504030	4007891	1985	CA
7837142	4007891	2010	CA
8402739	4007891	2013	CA
8192147	4007891	2012	CA
8353164	4007891	2013	CA
8186942	4007891	2012	CA
6125845	4055075	2000	CA
4515007	4055075	1985	CA
8192523	4055075	2012	CA
5332465	4325992	1994	CA
4630223	4037231	1986	CA
5428470	4052161	1995	CT
4446106	4052161	1984	CT
4550084	4052161	1985	CT
7897907	4052161	2011	CT
5440146	4126788	1995	CA
5773839	4126788	1998	CA
4444459	4109997	1984	CA
4749249	4109997	1988	CA
5470532	4435504	1995	CA
5654162	4435504	1997	CA
6020147	4435504	2000	CA
5073484	4435504	1991	CA
5340746	4435504	1994	CA
5932930	4261934	1999	WA
5283020	4187595	1994	CA
5628619	4221543	1997	MN
5791880	4221543	1998	MN
5795327	4221543	1998	MN
6468242	4221543	2002	MN
4384825	4221543	1983	MN
4820129	4221543	1989	MN
4884013	4221543	1989	MN
5005655	4120775	1991	CA
4277932	3991539	1981	CT
4300325	3991539	1981	CT
5121589	3991539	1992	CT
6428282	4095425	2002	OK
7049824	3953844	2006	CA
6656104	3997122	2003	CT
7255302	3997122	2007	CT
4266564	3934753	1981	CT
5670215	3989676	1997	WV
8002935	3989676	2011	WV
8128224	3989676	2012	WV
8367211	3989676	2013	WV
8298671	3989676	2012	WV
8440044	3989676	2013	WV
4331530	3988236	1982	WV
5187373	4240063	1993	CA
5575902	4410418	1996	OK
5593571	4410418	1997	OK
5674376	4410418	1997	OK
5676821	4410418	1997	OK
5723707	4410418	1998	OK
5863418	4410418	1999	OK
5866743	4410418	1999	OK
6258256	4410418	2001	OK
6274113	4410418	2001	OK
6419986	4410418	2002	OK
6544406	4410418	2003	OK
6548030	4410418	2003	OK
6551660	4410418	2003	OK
6602483	4410418	2003	OK
RE38532	4410418	2004	OK
4479139	4169273	1984	MN
4575762	4169273	1986	MN
8181692	4450889	2012	CT
8082976	4450889	2011	CT
7779890	4450889	2010	CT
4423149	4321324	1983	CT
4568645	4321324	1986	CT
4569910	4321324	1986	CT
4569913	4321324	1986	CT
4569915	4321324	1986	CT
6105261	4330576	2000	CT
6389699	4330576	2002	CT
8053081	4330576	2011	CT
4938945	4034070	1990	CT
4229649	4008783	1980	WA
7566423	4312321	2009	MN
7500359	4312321	2009	MN
4570551	4421039	1986	CT
4660478	4421039	1987	CT
5072639	4161899	1991	MN
7225738	4161899	2007	MN
7986851	4034408	2011	CA
7822284	4034408	2010	CA
4422046	4243942	1983	CA
4559605	4203162	1985	CT
4709358	4203162	1987	CT
5228008	4203162	1993	CT
8069530	4429430	2011	MN
5676162	4397049	1997	CA
5676651	4397049	1997	CA
5693091	4397049	1997	CA
5702430	4397049	1997	CA
5722429	4397049	1998	CA
5758666	4397049	1998	CA
5843129	4397049	1998	CA
5879375	4397049	1999	CA
7451270	4201337	2008	CA
7186668	4186110	2007	CT
6670300	4186110	2003	CT
4383940	4186110	1983	CT
7776782	4186110	2010	CT
7700521	4186110	2010	CT
6734185	4021556	2004	CA
6701650	4034491	2004	CA
5503363	4280569	1996	OK
5618022	4280569	1997	OK
5871200	4280569	1999	OK
6073906	4280569	2000	OK
4336539	4081802	1982	WA
5179385	4081802	1993	WA
5319373	4081802	1994	WA
4287883	4167935	1981	MN
4545429	4167935	1985	MN
5334239	4218223	1994	MN
5416070	4357322	1995	CA
4950645	4357322	1990	CA
5979551	4167972	1999	CA
4371903	3956766	1983	MN
4701898	3956766	1987	MN
4812928	3956766	1989	MN
5491096	3981179	1996	OK
4823622	3981179	1989	OK
4836037	3981179	1989	OK
6615695	4081892	2003	WA
4287825	4056054	1981	CA
5310592	4193829	1994	CA
5567332	4372803	1996	CA
6482749	4372803	2002	CA
6544655	4372803	2003	CA
4435652	4376898	1984	CA
4522273	4232752	1985	CA
5310014	4232752	1994	CA
6406140	4264293	2002	CT
6460990	4264293	2002	CT
7510554	4258888	2009	CT
5472254	4258888	1995	CT
5497962	4258888	1996	CT
4637643	4258888	1987	CT
4682804	4258888	1987	CT
7189228	4258888	2007	CT
5312147	4258888	1994	CT
7381207	4258888	2008	CT
7608071	4258888	2009	CT
5814176	4282653	1998	MN
6124034	4282653	2000	MN
4550499	4282653	1985	MN
4357299	3948432	1982	CT
4426033	3948432	1984	CT
4448605	3948432	1984	CT
6237924	4116456	2001	OK
4273346	4116456	1981	OK
4560180	4116456	1985	OK
5354079	4116456	1994	OK
4819196	4330717	1989	CT
4571608	4238762	1986	CA
4786202	4183687	1988	CT
4808023	4183687	1989	CT
6180928	4256945	2001	CA
6184503	4256945	2001	CA
6467326	4256945	2002	CA
6953919	4256945	2005	CA
5850732	4179881	1998	CT
5383196	4503536	1995	CA
5261025	4345289	1993	CT
5433992	4436213	1995	MN
5514442	4436213	1996	MN
4676994	4305801	1987	WA
7062943	4287731	2006	CT
7018490	4282121	2006	MN
5447977	4282121	1995	MN
5538783	4282121	1996	MN
5543215	4282121	1996	MN
5547541	4282121	1996	MN
5547745	4282121	1996	MN
5571618	4282121	1996	MN
5589256	4282121	1996	MN
5607759	4282121	1997	MN
5609727	4282121	1997	MN
5611885	4282121	1997	MN
5614570	4282121	1997	MN
5641561	4282121	1997	MN
5672418	4282121	1997	MN
5693411	4282121	1997	MN
5789326	4282121	1998	MN
5807364	4282121	1998	MN
5998032	4282121	1999	MN
6071549	4282121	2000	MN
6270893	4282121	2001	MN
6340411	4282121	2002	MN
6391453	4282121	2002	MN
6395395	4282121	2002	MN
6425979	4282121	2002	MN
6461553	4282121	2002	MN
6521087	4282121	2003	MN
6521339	4282121	2003	MN
6596103	4282121	2003	MN
6627249	4282121	2003	MN
7144474	4282121	2006	MN
5300192	4282121	1994	MN
5308896	4282121	1994	MN
5352480	4282121	1994	MN
8000918	4398346	2011	MN
8551112	4398346	2013	MN
8206403	4398346	2012	MN
5813822	4436477	1998	MN
6431785	4436477	2002	MN
4911248	4436477	1990	MN
4984958	4436477	1991	MN
4986722	4436477	1991	MN
5438844	4221962	1995	CA
5628199	4221962	1997	CA
4899047	4221962	1990	CA
5355429	4221962	1994	CA
5538081	4306981	1996	CA
7589048	4306981	2009	CA
7563750	4306981	2009	CA
8181703	4306981	2012	CA
8091638	4306981	2012	CA
7493957	4306981	2009	CA
7741251	4306981	2010	CA
7220708	4306981	2007	CA
8278250	4306981	2012	CA
8420576	4306981	2013	CA
7552771	4306981	2009	CA
8008235	4306981	2011	CA
8251141	4306981	2012	CA
7759292	4306981	2010	CA
8272440	4306981	2012	CA
7998910	4306981	2011	CA
7595283	4306981	2009	CA
7730950	4306981	2010	CA
7934557	4306981	2011	CA
7398825	4306981	2008	CA
5449991	4443844	1995	CA
8382045	4444368	2013	WA
4802065	4306279	1989	CA
4626652	4386822	1986	CA
8073293	4386822	2011	CA
6083105	4396193	2000	NV
6299534	4396193	2001	NV
8052148	4396193	2011	NV
8006977	4396193	2011	NV
4667959	4396193	1987	NV
7832727	4396193	2010	NV
8100401	4396193	2012	NV
7775870	4396193	2010	NV
7976022	4396193	2011	NV
7766329	4396193	2010	NV
7100916	4396193	2006	NV
8096554	4396193	2012	NV
7824252	4396193	2010	NV
7823883	4396193	2010	NV
7922175	4396193	2011	NV
7922176	4396193	2011	NV
7878506	4396193	2011	NV
4669992	4028761	1987	CA
4909524	4028761	1990	CA
7503568	4028761	2009	CA
4117068	4034054	1978	CT
4885317	4034054	1989	CT
4584699	4118042	1986	CA
7614411	4367123	2009	CT
7389783	4367123	2008	CT
8236382	4367123	2012	CT
8141566	4367123	2012	CT
7975708	4367123	2011	CT
7383843	4367123	2008	CT
7513262	4367123	2009	CT
5114557	4367123	1992	CT
5183724	4367123	1993	CT
5305043	4367123	1994	CT
7293571	4367123	2007	CT
7997288	4367123	2011	CT
7675000	4367123	2010	CT
8580045	4367123	2013	CT
7632376	4367123	2009	CT
8146902	4367123	2012	CT
7264007	4367123	2007	CT
7153400	4367123	2006	CT
7367345	4367123	2008	CT
7928366	4367123	2011	CT
8464736	4367123	2013	CT
8062471	4367123	2011	CT
5274345	4485364	1993	WA
7622285	4235801	2009	WV
7919290	4235801	2011	WV
7309592	4235801	2007	WV
7687250	4235801	2010	WV
8198058	4235801	2012	WV
7608439	4235801	2009	WV
5979565	4234044	1999	CA
4526234	4234044	1985	CA
6663770	4344825	2003	OK
6534128	4340497	2003	WV
6599259	4414963	2003	CT
5024215	4414963	1991	CT
4712606	4309980	1987	CA
4718249	4309980	1988	CA
4465594	3953327	1984	CA
6250215	4373430	2001	WA
6369362	4373430	2002	WA
7183842	4074204	2007	MN
7532799	4085286	2009	CA
7480436	4085286	2009	CA
7489843	4085286	2009	CA
7558458	4085286	2009	CA
7840109	4085286	2010	CA
8041178	4085286	2011	CA
7599598	4085286	2009	CA
7454106	4085286	2008	CA
7769261	4085286	2010	CA
8121456	4085286	2012	CA
7403685	4085286	2008	CA
7289714	4085286	2007	CA
7609925	4085286	2009	CA
4539550	3971015	1985	CA
8541003	4376110	2013	CA
7758858	4376110	2010	CA
5472849	4376110	1995	CA
5512657	4376110	1996	CA
7381409	4376110	2008	CA
5591595	4376110	1997	CA
5591830	4376110	1997	CA
5601989	4376110	1997	CA
5773230	4376110	1998	CA
7887799	4376110	2011	CA
5889149	4376110	1999	CA
6107045	4376110	2000	CA
6313093	4376110	2001	CA
7939636	4376110	2011	CA
6342478	4376110	2002	CA
6407061	4376110	2002	CA
7700558	4376110	2010	CA
7985834	4376110	2011	CA
8053408	4376110	2011	CA
7572899	4376110	2009	CA
7977312	4376110	2011	CA
7973134	4376110	2011	CA
8030275	4376110	2011	CA
8377448	4376110	2013	CA
7071303	4376110	2006	CA
7098036	4376110	2006	CA
7799523	4376110	2010	CA
7868134	4376110	2011	CA
7695938	4376110	2010	CA
7696172	4376110	2010	CA
7727742	4376110	2010	CA
5094941	4376110	1992	CA
7994299	4376110	2011	CA
5264370	4376110	1993	CA
7704952	4376110	2010	CA
8143010	4376110	2012	CA
5320947	4376110	1994	CA
7807785	4376110	2010	CA
7807789	4376110	2010	CA
7364867	4376110	2008	CA
7192583	4376110	2007	CA
7659375	4376110	2010	CA
8273864	4376110	2012	CA
7273618	4376110	2007	CA
8445447	4376110	2013	CA
8460927	4376110	2013	CA
5428469	4500172	1995	CA
5754262	4500173	1998	CT
5831375	4500173	1998	CT
5946431	4500173	1999	CT
6080467	4500173	2000	CT
6124971	4500173	2000	CT
6185039	4500173	2001	CT
6210785	4500173	2001	CT
6262842	4500173	2001	CT
6641883	4500173	2003	CT
6924014	4500173	2005	CT
7147903	4500173	2006	CT
7423708	4500173	2008	CT
6888675	4500173	2005	CT
7038745	4500173	2006	CT
7833593	4500173	2010	CT
7321464	4500173	2008	CT
7852560	4500173	2010	CT
7156172	4024916	2007	WA
5393413	4263133	1995	OK
4854822	3992131	1989	MN
5759501	4426362	1998	MN
5928608	4426362	1999	MN
4753781	4426362	1988	MN
4445179	4325123	1984	WA
4488236	4325123	1984	WA
5695993	4316891	1997	CA
6090784	4316891	2000	CA
6200751	4316891	2001	CA
6299875	4316891	2001	CA
7410642	4316891	2008	CA
6399064	4316891	2002	CA
6602856	4316891	2003	CA
6642008	4316891	2003	CA
6953568	4316891	2005	CA
7078173	4316891	2006	CA
7063843	4316891	2006	CA
8182628	4256790	2012	CA
5833786	4256790	1998	CA
8418740	4256790	2013	CA
8168023	4256790	2012	CA
4331723	4256790	1982	CA
8303758	4256790	2012	CA
4446668	4256790	1984	CA
4559005	4256790	1985	CA
4674712	4256790	1987	CA
7503368	4256790	2009	CA
7575194	4256790	2009	CA
4910065	4256790	1990	CA
8157212	4256790	2012	CA
7325771	4256790	2008	CA
8061035	4256790	2011	CA
8382037	4256790	2013	CA
8540833	4256790	2013	CA
7527222	4256790	2009	CA
8104714	4256790	2012	CA
8496206	4256790	2013	CA
7716835	4256790	2010	CA
5000663	4083225	1991	WA
5053747	4083225	1991	WA
5064412	4083225	1991	WA
5126616	4083225	1992	WA
5176631	4083225	1993	WA
4906472	4246001	1990	CA
5820093	4120476	1998	CT
D408953	4114965	1999	CA
4831883	4186599	1989	MN
5379894	4200188	1995	MN
7163224	4337962	2007	CA
4395315	4089806	1983	CA
4663304	4089806	1987	CA
6245266	4272468	2001	MN
6299809	4272468	2001	MN
5995271	4227779	1999	CT
6204953	4227779	2001	CT
6261641	4227779	2001	CT
5875875	3968862	1999	CA
6135252	3968862	2000	CA
4361212	3968862	1982	CA
6598517	3998347	2003	CA
8475658	4433196	2013	OK
4734860	4471533	1988	CA
4768152	4471533	1988	CA
6661742	4110727	2003	OK
6053737	4273536	2000	NV
4813877	4273536	1989	NV
5908242	4305180	1999	CA
5921485	4305180	1999	CA
6500335	4305180	2002	CA
4487209	4305180	1984	CA
8579538	4305180	2013	CA
5399239	4159222	1995	CA
5440805	4159222	1995	CA
4606787	4159222	1986	CA
4647878	4159222	1987	CA
4647882	4159222	1987	CA
4673904	4159222	1987	CA
5287619	4159222	1994	CA
4221543	4131393	1980	CA
4643649	4131393	1987	CA
8320942	4224626	2012	CT
7036631	4227281	2006	CA
6405679	4357860	2002	CA
6669552	4357860	2003	CA
5321268	4350890	1994	CA
5051918	4360882	1991	OK
5374357	4288462	1994	CT
5009906	4288462	1991	CT
5370668	4324251	1994	CA
5387228	4324251	1995	CA
5391193	4324251	1995	CA
5402070	4324251	1995	CA
5562714	4324251	1996	CA
5690685	4324251	1997	CA
5899923	4324251	1999	CA
5904705	4324251	1999	CA
6016447	4324251	2000	CA
6016448	4324251	2000	CA
6154675	4324251	2000	CA
6490484	4324251	2002	CA
4750655	4312466	1988	CA
4917663	4394011	1990	CT
4875956	4361527	1989	CA
4999069	4361527	1991	CA
5041181	4361527	1991	CA
6340423	4359449	2002	CA
6375923	4359449	2002	CA
6440383	4359449	2002	CA
6548039	4359449	2003	CA
4790857	3950980	1988	MN
5060508	3950980	1991	MN
4135724	3989155	1979	CT
5620320	4115921	1997	WA
4212637	4115921	1980	WA
4264302	4115921	1981	WA
5376332	3948601	1994	WA
5413759	3948601	1995	WA
5413760	3948601	1995	WA
5472664	3948601	1995	WA
5482684	3948601	1996	WA
5603895	3948601	1997	WA
5650693	3948601	1997	WA
5753196	3948601	1998	WA
6140657	3948601	2000	WA
6203755	3948601	2001	WA
4321232	3948601	1982	WA
4348357	3948601	1982	WA
RE39657	3948601	2007	WA
5115166	3948601	1992	WA
5178829	3948601	1993	WA
5184046	3948601	1993	WA
5186893	3948601	1993	WA
5325020	3948601	1994	WA
8274439	4245222	2012	CA
6884393	4117085	2005	OK
4938205	4170997	1990	CA
5109276	4170997	1992	CA
5172685	4170997	1992	CA
5200838	4170997	1993	CA
4468084	4297704	1984	CA
5578267	3989626	1996	CA
5863501	3989626	1999	CA
5888611	3989626	1999	CA
5270004	3989626	1993	CA
6179996	3935264	2001	CT
4817112	4352185	1989	CA
6925939	4002120	2005	CA
5176001	4491347	1993	MN
5452356	4458693	1995	MN
5481255	4458693	1996	MN
5594638	4458693	1997	MN
5660176	4458693	1997	MN
5711297	4458693	1998	MN
5724968	4458693	1998	MN
5868669	4458693	1999	MN
6113540	4458693	2000	MN
6206829	4458693	2001	MN
8015138	4458693	2011	MN
6264614	4458693	2001	MN
6270456	4458693	2001	MN
6482156	4458693	2002	MN
7344496	4458693	2008	MN
6641532	4458693	2003	MN
6685633	4458693	2004	MN
8337409	4458693	2012	MN
7780595	4458693	2010	MN
8019582	4458693	2011	MN
4738268	4458693	1988	MN
7300402	4458693	2007	MN
8066636	4458693	2011	MN
8060378	4458693	2011	MN
4967760	4458693	1990	MN
RE43548	4458693	2012	MN
8392217	4458693	2013	MN
7306560	4458693	2007	MN
8055516	4458693	2011	MN
6849045	4458693	2005	MN
7297111	4458693	2007	MN
8301467	4458693	2012	MN
7993267	4458693	2011	MN
7769600	4458693	2010	MN
RE43433	4458693	2012	MN
4294644	4089725	1981	CA
4425181	4089725	1984	CA
D643404	4412096	2011	CA
6403226	4412096	2002	CA
4870688	4412096	1989	CA
4383279	4317131	1983	CA
5056938	4428689	1991	CA
6798543	4425582	2004	CA
4420819	4180856	1983	CT
4495581	4180856	1985	CT
4598049	4192798	1986	CA
7893599	4051395	2011	MN
4585970	4051395	1986	MN
4765377	4051395	1988	MN
6911764	4051395	2005	MN
7057330	4051395	2006	MN
7293411	4051395	2007	MN
8358049	4051395	2013	MN
5571247	4265615	1996	CT
4373325	4265615	1983	CT
4470262	4265615	1984	CT
6931862	4265615	2005	CT
8011187	4265615	2011	CT
4901524	4265615	1990	CT
4955201	4265615	1990	CT
4974415	4265615	1990	CT
5001895	4265615	1991	CT
5778066	3978457	1998	CT
5822738	3978457	1998	CT
5918234	3978457	1999	CT
6230149	3978457	2001	CT
6240403	3978457	2001	CT
6356919	3978457	2002	CT
4484307	3978457	1984	CT
6938018	3978457	2005	CT
4802218	3978457	1989	CT
4901241	3978457	1990	CT
8195579	3978457	2012	CT
8135651	3978457	2012	CT
7667506	3995228	2010	CA
4863640	4203922	1989	CA
5508077	4430782	1996	MN
5810648	4430782	1998	MN
5980369	4430782	1999	MN
6183349	4430782	2001	MN
6267645	4430782	2001	MN
6503405	4430782	2003	MN
4845816	4430782	1989	MN
7255636	4430782	2007	MN
5119258	4430782	1992	MN
4300116	4047166	1981	CA
4963415	4105583	1990	CA
4498863	4369026	1985	OK
8180593	4480960	2012	CA
7668694	4480960	2010	CA
8249826	4480960	2012	CA
8417483	4480960	2013	CA
7869978	4480960	2011	CA
5865317	4376042	1999	WA
5915565	4376042	1999	WA
6648145	4376042	2003	WA
5074992	4376042	1991	WA
7899537	4073287	2011	MN
5373843	4073287	1994	MN
5632274	4073287	1997	MN
5788692	4073287	1998	MN
7156841	4073287	2007	MN
6976986	4073287	2005	MN
6802840	4073287	2004	MN
7346399	4073287	2008	MN
4475555	4073287	1984	MN
4476871	4073287	1984	MN
4601294	4073287	1986	MN
7099717	4073287	2006	MN
7894915	4073287	2011	MN
7301131	4073287	2007	MN
