citing	cited	citing_year	state
5711531	4370930	1998	CA
5728964	4370930	1998	CA
5763814	4370930	1998	CA
5763816	4370930	1998	OK
8551572	4370930	2013	CA
5934518	4370930	1999	WA
6152335	4370930	2000	WA
7481338	4370930	2009	WA
6352184	4370930	2002	WA
8344056	4370930	2013	CA
7374068	4370930	2008	WA
8580349	4370930	2013	CA
8580349	4370930	2013	WA
7014073	4370930	2006	WA
8584898	4370930	2013	WA
8505786	4370930	2013	WA
8317065	4370930	2012	WA
8342421	4370930	2013	CA
8573451	4370930	2013	WA
8157135	4370930	2012	WA
5547463	4370976	1996	CT
5813977	4370976	1998	CT
8568034	4371154	2013	WA
7163260	4371204	2007	CA
4484773	4371204	1984	CA
7303227	4371204	2007	CA
7399030	4371204	2008	CA
7059768	4371272	2006	CA
5733348	4371386	1998	MN
4713099	4371386	1987	CA
4801316	4371386	1989	CA
5081209	4371657	1992	OK
5118536	4371657	1992	OK
5135999	4371657	1992	OK
6835778	4371663	2004	OK
6936319	4371663	2005	CT
8427124	4371824	2013	CA
5943203	4371824	1999	CA
6744149	4371824	2004	WA
7110270	4371824	2006	CA
4484127	4371824	1984	CT
4837653	4371824	1989	WA
4849847	4371824	1989	CA
8143875	4371824	2012	CA
8013584	4371824	2011	CA
7834605	4371824	2010	CA
7215105	4371824	2007	CA
7646184	4371824	2010	CA
8587284	4371824	2013	CA
4539645	4371971	1985	OK
5918256	4372155	1999	CA
4459845	4372155	1984	CT
4924095	4372155	1990	CA
6945149	4372202	2005	WA
8065943	4372202	2011	WA
7350444	4372202	2008	WA
7788999	4372202	2010	CA
6994004	4372202	2006	WA
7024975	4372202	2006	CA
7100483	4372202	2006	CA
6920814	4372202	2005	WA
7137326	4372202	2006	WA
7357056	4372202	2008	WA
7197969	4372202	2007	WA
6857345	4372202	2005	CA
7231856	4372202	2007	WA
7481140	4372202	2009	CA
6880440	4372202	2005	WA
6997090	4372202	2006	WA
7712403	4372202	2010	WA
6957601	4372202	2005	WA
5938963	4372261	1999	MN
7472695	4372261	2009	MN
7735475	4372271	2010	CA
5641148	4372272	1997	CA
6161770	4372272	2000	CA
6257499	4372272	2001	CA
4628881	4372272	1986	CA
4505261	4372374	1985	CA
5683320	4372409	1997	CA
6142213	4372409	2000	CA
5456512	4372469	1995	CA
5551617	4372469	1996	CA
5810226	4372469	1998	CA
5839615	4372469	1998	CA
6010048	4372469	2000	CA
6305589	4372469	2001	CT
5201911	4372469	1993	CA
6234409	4372568	2001	MN
D561648	4372568	2008	MN
6382645	4372575	2002	MN
6485223	4372575	2002	CA
7607668	4372575	2009	CA
5544449	4372603	1996	CT
4854010	4372603	1989	WA
5820236	4372629	1998	CA
5853236	4372629	1998	CT
6216606	4372629	2001	CA
4637666	4372629	1987	MN
4679867	4372629	1987	CA
7674119	4372629	2010	CT
7605330	4372629	2009	CT
D604966	4372629	2009	CA
7312393	4372629	2007	CT
6325614	4372738	2001	CA
4502717	4372738	1985	CA
5314323	4372738	1994	CT
5608957	4372900	1997	CA
7246006	4373186	2007	CA
6544030	4373223	2003	CA
4864898	4373223	1989	CA
4694583	4373271	1987	CA
5199178	4373271	1993	CA
5392601	4373329	1995	CA
5471835	4373329	1995	CA
5768891	4373329	1998	AK
5887428	4373329	1999	CA
7231762	4373329	2007	CA
4851015	4373330	1989	MN
4867768	4373330	1989	MN
5024054	4373330	1991	MN
5212948	4373330	1993	MN
5246205	4373330	1993	MN
5250094	4373330	1993	MN
5293742	4373330	1994	MN
4566288	4373348	1986	WA
6948277	4373371	2005	CA
6848545	4373402	2005	CA
6755284	4373402	2004	CA
7011188	4373402	2006	CA
5989151	4373482	1999	CA
6234289	4373604	2001	WA
5538118	4373620	1996	MN
4760922	4373637	1988	CA
D389307	4373642	1998	CA
6039205	4373642	2000	CA
4863094	4373642	1989	CA
8607981	4373642	2013	CA
5029725	4373642	1991	CT
7131224	4373642	2006	CA
7497395	4373675	2009	WA
5577804	4373692	1996	CA
5671972	4373692	1997	CA
5772282	4373692	1998	MN
5899530	4373692	1999	CA
6019429	4373692	2000	CA
6386634	4373692	2002	MN
6966604	4373692	2005	MN
6585320	4373692	2003	CA
5632853	4373985	1997	MN
8460699	4374044	2013	CT
8460699	4374044	2013	MT
7595429	4374044	2009	CT
8512743	4374044	2013	CT
8257731	4374044	2012	CT
8257732	4374044	2012	CT
8257732	4374044	2012	MT
7604819	4374044	2009	CT
7604819	4374044	2009	MT
8557278	4374044	2013	CT
8114433	4374044	2012	CT
8114433	4374044	2012	MT
8383148	4374044	2013	CT
8383148	4374044	2013	MT
8252344	4374044	2012	CT
8343537	4374044	2013	CT
8343537	4374044	2013	MT
8202532	4374044	2012	CT
8202532	4374044	2012	MT
7968114	4374044	2011	CT
7968114	4374044	2011	MT
7837960	4374100	2010	CA
7846404	4374100	2010	CA
7955497	4374100	2011	CA
7658895	4374100	2010	CA
7736607	4374100	2010	CA
7635715	4374138	2009	CA
7569726	4374138	2009	CA
7728130	4374138	2010	CA
6143760	4374138	2000	CT
6399604	4374138	2002	CT
8017626	4374138	2011	CA
8012968	4374138	2011	CA
8097620	4374138	2012	CA
7928139	4374138	2011	CA
8030346	4374138	2011	CA
8349868	4374138	2013	CA
8048892	4374138	2011	CA
8048894	4374138	2011	CA
7848801	4374168	2010	WA
4404244	4374170	1983	CA
4537942	4374182	1985	MN
4611035	4374182	1986	MN
4704444	4374182	1987	MN
4695455	4374200	1987	CA
4958847	4374593	1990	NV
5150911	4374593	1992	NV
D651947	4374593	2012	CA
5383521	4374672	1995	OK
7993570	4374672	2011	CA
7658794	4374672	2010	CA
4839115	4374672	1989	CT
7727329	4374672	2010	CA
5108790	4374672	1992	CT
5219222	4374672	1993	CT
5288439	4374672	1994	CT
8182606	4374672	2012	CA
8209927	4374672	2012	CA
8603239	4374672	2013	CA
7581903	4374672	2009	CA
6454926	4374709	2002	MT
6776892	4374709	2004	MT
7303992	4374709	2007	CT
7905994	4374709	2011	WA
8262894	4374709	2012	WA
7815786	4374709	2010	CT
7074246	4374709	2006	MT
6936153	4374709	2005	MT
7753254	4374886	2010	CA
7648058	4374886	2010	CA
7741375	4374953	2010	MN
5360855	4374957	1994	MN
6828355	4374967	2004	CT
4528081	4374967	1985	CT
4542012	4374969	1985	MN
4555593	4375014	1985	CA
6128779	4375108	2000	CA
4794824	4375174	1989	CA
5369247	4375205	1994	CA
5772282	4375301	1998	MN
6386634	4375301	2002	MN
6966604	4375301	2005	MN
6585320	4375301	2003	CA
8555875	4375473	2013	CA
4467092	4375546	1984	CA
4797407	4375546	1989	CA
4858230	4375691	1989	CT
5058107	4375691	1991	CA
5251218	4375691	1993	CA
5104169	4375707	1992	WV
5645539	4375811	1997	CA
4901738	4375811	1990	MN
5059120	4375966	1991	CA
7361020	4375966	2008	CA
5433773	4376000	1995	MN
5472523	4376000	1995	MN
5104728	4376149	1992	WA
6142213	4376424	2000	CA
4509964	4376641	1985	CT
5435715	4376744	1995	CA
6142763	4376744	2000	WA
6314873	4376744	2001	WA
6033612	4376749	2000	CA
6347839	4376749	2002	NV
5380444	4376850	1995	CT
5512184	4376850	1996	CT
5650465	4376850	1997	CT
5363840	4377164	1994	OK
4611588	4377164	1986	CT
4953548	4377164	1990	CT
4600251	4377241	1986	WA
6164572	4377259	2000	MT
5090628	4377259	1992	NV
6926513	4377377	2005	WA
6087971	4377542	2000	CA
6793875	4377542	2004	CT
5352395	4377542	1994	OK
5227123	4377551	1993	CT
5451714	4377724	1995	CA
5537795	4377724	1996	CA
5597499	4377738	1997	CA
5942076	4377738	1999	CT
7216048	4377851	2007	MN
7330271	4377851	2008	MN
6344702	4378031	2002	CA
4642036	4378195	1987	CA
5118961	4378195	1992	MN
5482441	4378200	1996	CA
4726874	4378261	1988	WA
6302383	4378321	2001	CA
4594117	4378332	1986	CT
5074933	4378332	1991	CT
5831211	4378727	1998	CA
4838177	4378727	1989	CA
4986194	4378727	1991	WA
5044135	4378727	1991	WA
4708588	4378960	1987	CT
7165936	4378960	2007	CA
7305826	4378960	2007	CA
6241567	4379103	2001	CA
6283810	4379103	2001	CA
6503113	4379103	2003	CA
4664974	4379103	1987	CA
4797312	4379103	1989	CA
4857380	4379103	1989	CA
4962729	4379103	1990	CA
5173227	4379103	1992	CT
8292863	4379103	2012	CA
4493000	4379332	1985	OK
6948113	4379332	2005	OK
4442387	4379335	1984	CT
4712184	4379335	1987	WA
4739692	4379335	1988	CA
4953075	4379335	1990	CA
8000837	4379335	2011	WA
6901707	4379376	2005	CA
7614189	4379376	2009	CA
5438854	4379393	1995	CA
D391219	4379393	1998	WA
5289704	4379393	1994	CA
8043243	4379463	2011	CA
5632725	4379463	1997	CA
4615339	4379463	1986	CA
4723539	4379463	1988	CA
4726362	4379463	1988	MN
7615025	4379463	2009	CA
7329232	4379463	2008	CA
6585582	4379468	2003	WA
6268803	4379497	2001	MN
6642839	4379497	2003	MN
6933837	4379497	2005	MN
4878878	4379497	1989	CA
4962453	4379497	1990	CT
6894608	4379497	2005	MN
7479919	4379497	2009	WA
7061372	4379497	2006	MN
4606574	4379586	1986	CA
4552826	4379827	1985	MN
5252740	4379931	1993	CA
6257869	4380149	2001	CA
6282371	4380149	2001	CA
6391267	4380149	2002	CA
6532339	4380149	2003	CA
6843156	4380183	2005	WA
7415914	4380183	2008	WA
7168354	4380183	2007	WA
7104172	4380183	2006	WA
D521821	4380192	2006	CA
D506362	4380192	2005	CA
6607308	4380359	2003	CA
6659655	4380359	2003	CA
6874953	4380359	2005	CA
5003949	4380418	1991	MN
5146889	4380418	1992	MN
5850724	4380447	1998	WA
4600408	4380455	1986	CA
4891049	4380455	1990	CA
4904279	4380455	1990	CA
5004480	4380455	1991	CA
5393544	4380553	1995	WA
5510551	4380553	1996	MN
5891496	4380553	1999	WA
4781936	4380553	1988	CA
5245095	4380553	1993	MN
6074720	4380563	2000	CT
6461709	4380563	2002	MN
6847492	4380563	2005	CA
6870686	4380563	2005	CA
7184217	4380563	2007	CA
5955945	4380718	1999	CA
8496072	4380918	2013	WA
8434969	4380918	2013	WA
5413437	4380990	1995	CA
4653564	4381029	1987	CA
5010940	4381029	1991	CA
5054535	4381029	1991	CA
8251304	4381086	2012	CA
8251304	4381086	2012	NV
RE358320	4381129	1998	CA
6607308	4381129	2003	CA
6659655	4381129	2003	CA
6874953	4381129	2005	CA
5319516	4381129	1994	CA
5710111	4381241	1998	CA
5942469	4381241	1999	CA
7989400	4381241	2011	OK
7595282	4381241	2009	OK
4552945	4381352	1985	CT
7337607	4381643	2008	MN
4677823	4381643	1987	CA
4835963	4381643	1989	CA
5729075	4381672	1998	CA
6479921	4381672	2002	CA
7091451	4381672	2006	CA
5017266	4381672	1991	CA
7107842	4381672	2006	CA
5129132	4381672	1992	CA
5248912	4381672	1993	CA
7347094	4381672	2008	CA
6234289	4381828	2001	WA
4592596	4381874	1986	CA
4950102	4381874	1990	CA
5110252	4381899	1992	CA
8517659	4381899	2013	CA
7635715	4382089	2009	CA
7569726	4382089	2009	CA
7728130	4382089	2010	CA
8017626	4382089	2011	CA
8012968	4382089	2011	CA
8097620	4382089	2012	CA
7928139	4382089	2011	CA
8030346	4382089	2011	CA
8349868	4382089	2013	CA
8048892	4382089	2011	CA
8048894	4382089	2011	CA
6028158	4382125	2000	WV
6063891	4382125	2000	WV
6127308	4382125	2000	WV
6515125	4382125	2003	WV
4719245	4382125	1988	CT
5221743	4382125	1993	CT
7553963	4382125	2009	WV
4853985	4382312	1989	WA
7653998	4382323	2010	OK
7007469	4382452	2006	WA
5373896	4382464	1994	CT
5894649	4382464	1999	CT
6330747	4382464	2001	CT
5205354	4382464	1993	CA
5226235	4382464	1993	CA
5257662	4382464	1993	CT
4919482	4382630	1990	CA
8449270	4382748	2013	CA
6270322	4382748	2001	CA
6386838	4382748	2002	CA
5287827	4382748	1994	MN
5314691	4382952	1994	CA
5865994	4383047	1999	CA
5968363	4383047	1999	CA
6060525	4383047	2000	CA
6248798	4383047	2001	CA
7291395	4383047	2007	CA
5548026	4383060	1996	MN
7164011	4383109	2007	CA
7361743	4383109	2008	CA
7256177	4383109	2007	CA
7199105	4383109	2007	CA
7199106	4383109	2007	CA
7481048	4383411	2009	NV
5218843	4383416	1993	CA
7878178	4383441	2011	MN
8109255	4383441	2012	MN
RE44452	4383441	2013	CA
8165786	4383441	2012	MN
7328577	4383441	2008	MN
7467614	4383441	2008	CA
7415389	4383441	2008	CA
8360040	4383441	2013	MN
7765792	4383441	2010	MN
7155334	4383441	2006	MN
7357125	4383441	2008	MN
7275374	4383441	2007	CA
7469177	4383441	2008	MN
7469177	4383441	2008	CA
8265854	4383441	2012	CA
7389773	4383441	2008	MN
7182075	4383441	2007	CA
7237539	4383507	2007	NV
D439049	4383611	2001	CA
D446939	4383611	2001	CA
6260706	4383611	2001	CA
4519503	4383611	1985	CA
4570798	4383611	1986	CA
7464817	4383611	2008	CA
6213328	4383716	2001	CT
4542569	4383716	1985	CA
7704067	4383819	2010	CA
5417559	4383819	1995	CA
5547630	4383819	1996	CA
5577550	4383819	1996	CA
5669828	4383819	1997	CA
5833912	4383819	1998	NV
6099785	4383819	2000	NV
6506330	4383819	2003	NV
6830093	4383819	2004	CA
5204046	4383819	1993	CA
8006977	4383884	2011	CA
7832727	4383884	2010	CA
8100401	4383884	2012	CA
7775870	4383884	2010	CA
7976022	4383884	2011	CA
7766329	4383884	2010	CA
8096554	4383884	2012	CA
7824252	4383884	2010	CA
7823883	4383884	2010	CA
7922175	4383884	2011	CA
7922176	4383884	2011	CA
7878506	4383884	2011	CA
7169861	4384079	2007	CA
7037985	4384079	2006	CA
4415693	4384083	1983	CT
8437864	4384083	2013	MN
8442650	4384083	2013	MN
8062999	4384096	2011	OK
5401802	4384096	1995	WV
5405900	4384096	1995	WV
5426182	4384096	1995	WV
5461100	4384096	1995	WV
5488180	4384096	1996	WV
5739378	4384096	1998	WV
5863973	4384096	1999	WV
6709716	4384096	2004	MN
8100180	4384096	2012	OK
7607483	4384096	2009	OK
8383558	4384096	2013	OK
8404623	4384096	2013	OK
5292828	4384096	1994	WV
5292843	4384096	1994	WV
8440752	4384096	2013	MN
5342883	4384096	1994	WV
5352734	4384096	1994	WV
7488705	4384096	2009	OK
8455568	4384115	2013	CA
5491039	4384115	1996	CA
7883568	4384159	2011	CA
7838708	4384159	2010	CA
7847139	4384159	2010	CA
8415512	4384159	2013	CA
8415517	4384159	2013	CA
7579510	4384159	2009	CA
8053616	4384159	2011	CA
8273929	4384159	2012	CA
7964764	4384159	2011	CA
D512690	4384181	2005	CA
5563511	4384252	1996	CT
7486489	4384312	2009	CA
5241253	4384312	1993	MN
5038631	4384387	1991	MN
6739308	4384553	2004	WA
4772519	4384605	1988	CA
4828002	4384605	1989	CA
4840216	4384605	1989	CA
5042548	4384605	1991	CA
4834625	4384635	1989	CT
5009579	4384635	1991	CT
6062148	4384742	2000	CA
6733080	4384742	2004	MN
4637749	4384742	1987	WA
5941233	4384850	1999	MN
6648986	4384902	2003	CT
8449948	4384929	2013	CA
8486507	4385091	2013	CA
4823149	4385304	1989	CT
5438282	4385394	1995	CA
5463331	4385394	1995	CA
5483184	4385394	1996	CA
5530386	4385394	1996	CA
5539341	4385394	1996	CA
5543746	4385394	1996	CA
5557223	4385394	1996	CA
5818260	4385394	1998	CA
4860309	4385394	1989	CA
5243623	4385394	1993	CA
D609408	4385424	2010	CA
5600078	4385543	1997	WA
RE364843	4385543	2000	CA
4768415	4385543	1988	CA
4843941	4385543	1989	MN
4867031	4385543	1989	CA
5171927	4385543	1992	CA
5260504	4385543	1993	CA
5285710	4385543	1994	CA
D662539	4385543	2012	CA
7947943	4385737	2011	CA
5964326	4385909	1999	CA
4608220	4385955	1986	WA
4937032	4385955	1990	OK
5176778	4385955	1993	OK
7452857	4386079	2008	CA
7605240	4386079	2009	CA
7935799	4386079	2011	CA
7718608	4386079	2010	CA
8388935	4386079	2013	CA
8110177	4386079	2012	CA
7585838	4386079	2009	CA
8197805	4386079	2012	CA
7736622	4386079	2010	CA
7815221	4386094	2010	WA
5688861	4386167	1997	WV
5955534	4386167	1999	WV
6143802	4386167	2000	WV
5500886	4386404	1996	CA
5339870	4386452	1994	CT
5355913	4386452	1994	CT
7691723	4386453	2010	MN
4586109	4386453	1986	CA
5927739	4386538	1999	CA
5357853	4386560	1994	MN
7070824	4386560	2006	CA
7950905	4386587	2011	CT
8007251	4386587	2011	CT
7524171	4386587	2009	CT
7117827	4386587	2006	CA
4986224	4386587	1991	CT
7134846	4386587	2006	CT
7438027	4386587	2008	CA
7870974	4386640	2011	CT
5548869	4386646	1996	CT
6925685	4386646	2005	CA
4644992	4386646	1987	CA
6616080	4386744	2003	CA
8251304	4386745	2012	CA
8251304	4386745	2012	NV
5529152	4386791	1996	CA
6502837	4386791	2003	CA
4634142	4386791	1987	CA
4722548	4386791	1988	CA
4743000	4386791	1988	CA
7076351	4386791	2006	CA
5205587	4386792	1993	WA
4904106	4386869	1990	OK
8079607	4386869	2011	CT
7040638	4386891	2006	CA
7691154	4386891	2010	CA
7744100	4386891	2010	CA
7455696	4386891	2008	CA
7631884	4386891	2009	CA
7635136	4386891	2009	CA
8540500	4386891	2013	CA
7216876	4386891	2007	CA
7374179	4386891	2008	CA
7198071	4386891	2007	CA
5186905	4386899	1993	CT
7891744	4386982	2011	CA
5338238	4386982	1994	WA
7537149	4387001	2009	CA
4904508	4387125	1990	CA
5414045	4387179	1995	WV
5569709	4387179	1996	WV
5272231	4387179	1993	WV
5336701	4387179	1994	WV
5478596	4387194	1995	MN
5709908	4387194	1998	MN
6027764	4387194	2000	MN
5175201	4387194	1992	CT
5359014	4387194	1994	CT
4600868	4387328	1986	CA
4891737	4387415	1990	CA
8400061	4387415	2013	CA
8210724	4387415	2012	CA
4884944	4387563	1989	CT
5212108	4387580	1993	MN
5921485	4387860	1999	CT
6363663	4387872	2002	CA
8152119	4387872	2012	CT
5441129	4387926	1995	CA
5529148	4387926	1996	CA
5568843	4387926	1996	CA
8357251	4388088	2013	CT
5464613	4388297	1995	MN
5914105	4388297	1999	MN
4684678	4388455	1987	MN
4786352	4388522	1988	CA
6234541	4388749	2001	MN
5640816	4388783	1997	MN
5711121	4388783	1998	CA
4881353	4388783	1989	CA
4523464	4388835	1985	CA
7395708	4388835	2008	WA
4716777	4388838	1988	CA
8439177	4388988	2013	CT
5628595	4389056	1997	MN
5794908	4389056	1998	CA
5888038	4389056	1999	CA
4511171	4389056	1985	CA
4623289	4389056	1986	CA
4834411	4389056	1989	ND
7963730	4389056	2011	CA
6241567	4389358	2001	CA
6283810	4389358	2001	CA
6503113	4389358	2003	CA
5549832	4389371	1996	MN
4550694	4389371	1985	CT
4758367	4389371	1988	WV
5031579	4389371	1991	CT
5444265	4389575	1995	CA
5697346	4389881	1997	CA
7454907	4389909	2008	MN
5487127	4389970	1996	CA
5683173	4389970	1997	CA
5689614	4389970	1997	CA
5708755	4389970	1998	CA
5743643	4389970	1998	CA
5767486	4389970	1998	CA
5790751	4389970	1998	CA
5840125	4389970	1998	CA
5930456	4389970	1999	CA
5960158	4389970	1999	CA
5970214	4389970	1999	CA
6016383	4389970	2000	CA
6072160	4389970	2000	CA
6122439	4389970	2000	CA
7297361	4389970	2007	MN
6210484	4389970	2001	CA
6434327	4389970	2002	CA
6717158	4389970	2004	CA
6771895	4389970	2004	CA
6821348	4389970	2004	MN
7038174	4389970	2006	CA
5155336	4389970	1992	CA
8138451	4389970	2012	CA
7608802	4389970	2009	CA
5415916	4390055	1995	CA
4712727	4390121	1987	MN
4756426	4390121	1988	MN
4762234	4390121	1988	MN
4792048	4390121	1988	MN
4813547	4390121	1989	MN
4813548	4390121	1989	MN
4817816	4390121	1989	MN
4869372	4390121	1989	MN
4869373	4390121	1989	MN
4872562	4390121	1989	MN
4679545	4390125	1987	CA
5605291	4390132	1997	CA
6027055	4390132	2000	CA
5417466	4390202	1995	CT
5772282	4390206	1998	MN
6991291	4390206	2006	MN
7131700	4390206	2006	MN
6386634	4390206	2002	MN
6966604	4390206	2005	MN
6585320	4390206	2003	CA
7114777	4390206	2006	MN
7040709	4390206	2006	MN
7594700	4390206	2009	MN
7997650	4390210	2011	CA
6779844	4390210	2004	CA
7137664	4390210	2006	CA
8382204	4390210	2013	CA
D657166	4390210	2012	CA
7984948	4390210	2011	CA
7614696	4390210	2009	CA
4921203	4390210	1990	CT
7140680	4390210	2006	CA
8449037	4390210	2013	CA
D639091	4390210	2011	CA
D637423	4390210	2011	CA
6908153	4390210	2005	CA
D650206	4390210	2011	CA
6905170	4390210	2005	CA
D653061	4390210	2012	CA
D652657	4390210	2012	CA
5065169	4390292	1991	CA
8235484	4390292	2012	CA
7201572	4390355	2007	MN
5318755	4390355	1994	CA
7404840	4390355	2008	MN
5462681	4390439	1995	MN
5741436	4390439	1998	CT
4855070	4390439	1989	CT
4855070	4390440	1989	CT
6509392	4390644	2003	CA
5763523	4390659	1998	CT
5763530	4390659	1998	CT
6080804	4390659	2000	CT
4974274	4391121	1990	CA
5092723	4391121	1992	CA
4501139	4391131	1985	MN
7921712	4391131	2011	MN
7559759	4391171	2009	WA
5398592	4391178	1995	CA
5996115	4391178	1999	CA
8613242	4391178	2013	CA
7363846	4391178	2008	CT
D517269	4391204	2006	CA
D517770	4391204	2006	CA
D516768	4391204	2006	CA
D516769	4391204	2006	CA
5003949	4391245	1991	MN
5146889	4391245	1992	MN
5494163	4391369	1996	CA
8360265	4391369	2013	CT
7641066	4391369	2010	CA
7195127	4391369	2007	CA
7823728	4391369	2010	CA
7464817	4391369	2008	CA
6994216	4391369	2006	CA
7014043	4391369	2006	CA
7549554	4391369	2009	CA
8561799	4391369	2013	CA
5020708	4391379	1991	CA
7334776	4391379	2008	CA
7810790	4391379	2010	CA
RE41812	4391614	2010	CA
7077890	4391614	2006	CA
7517503	4391614	2009	CA
7517505	4391614	2009	CA
7695690	4391614	2010	CA
7318856	4391614	2008	CA
7959869	4391614	2011	CA
7833322	4391614	2010	CA
7638104	4391614	2009	CA
7662348	4391614	2010	CA
7906080	4391614	2011	CA
8043573	4391614	2011	CA
7311762	4391614	2007	CA
7405672	4391614	2008	CA
7828899	4391614	2010	CA
7724492	4391614	2010	CA
7897118	4391614	2011	CA
7285155	4391614	2007	CA
7220295	4391614	2007	CA
7291207	4391614	2007	CA
7767169	4391614	2010	CA
5786405	4391728	1998	WV
5872292	4391728	1999	WV
6004482	4391728	1999	WV
6031137	4391728	2000	WV
6353137	4391728	2002	WV
6869543	4391728	2005	WV
6719552	4391768	2004	OK
6737003	4391768	2004	OK
7175409	4391768	2007	OK
7175410	4391768	2007	OK
8562330	4391768	2013	WA
6858349	4391787	2005	CT
6155432	4391787	2000	CA
6264045	4391787	2001	CA
6321915	4391787	2001	CA
6390304	4391787	2002	CA
6402951	4391787	2002	CA
6620359	4391787	2003	CA
6746626	4391787	2004	CA
5430148	4391809	1995	CA
5707992	4391809	1998	CA
5885996	4391809	1999	CA
6610394	4391855	2003	CA
4483888	4391855	1984	OK
4511001	4391855	1985	OK
5672975	4392032	1997	MN
5847567	4392032	1998	MN
6373261	4392032	2002	MN
4457052	4392280	1984	CA
5601473	4392332	1997	MN
6955590	4392332	2005	MN
7607299	4392350	2009	CA
6979911	4392350	2005	CA
5630487	4392544	1997	MN
4664218	4392544	1987	CA
5460329	4392612	1995	CA
5598871	4392612	1997	CA
5640987	4392612	1997	CA
5641148	4392612	1997	CA
5720261	4392612	1998	CA
5870996	4392612	1999	CT
5954030	4392612	1999	CA
6009850	4392612	2000	CT
6161770	4392612	2000	CA
6257499	4392612	2001	CA
6360727	4392612	2002	CT
6361034	4392643	2002	MN
8415366	4393065	2013	CA
5891579	4393094	1999	MN
6191200	4393094	2001	CT
6323266	4393094	2001	CT
6552106	4393094	2003	CT
6734235	4393094	2004	CT
7449514	4393094	2008	MN
7468406	4393094	2008	MN
5895111	4393323	1999	CA
5902034	4393323	1999	CA
6302557	4393323	2001	CA
D463240	4393323	2002	CT
4622624	4393323	1986	CT
5174646	4393323	1992	CA
5301092	4393323	1994	CA
4578892	4393616	1986	CA
8418396	4393616	2013	CA
6951523	4393731	2005	CA
6007336	4393734	1999	WA
7721631	4393734	2010	WA
4823653	4393734	1989	CA
6101955	4393999	2000	CT
4869456	4393999	1989	CA
5765804	4394001	1998	MN
4492348	4394034	1985	CA
4550951	4394034	1985	CA
6799892	4394091	2004	CA
6817767	4394091	2004	CA
4726694	4394091	1988	CT
7956499	4394091	2011	CA
4865529	4394091	1989	CA
6499795	4394100	2002	CA
7354089	4394100	2008	CA
7854458	4394100	2010	CA
7461884	4394100	2008	CA
8256817	4394100	2012	CA
7104583	4394100	2006	CA
D400511	4394236	1998	CA
5919345	4394236	1999	CA
6042706	4394236	2000	CA
4500408	4394236	1985	CA
8309032	4394351	2012	CA
4544699	4394486	1985	CA
4631235	4394486	1986	CA
4652603	4394486	1987	CA
4716085	4394486	1987	CA
5690855	4394491	1997	CT
7160975	4394491	2007	WV
7759423	4394491	2010	WV
4567237	4394491	1986	MN
4623674	4394491	1986	WV
5196476	4394491	1993	WV
5360642	4394491	1994	CT
7179882	4394491	2007	WV
5154514	4394672	1992	CT
4872102	4394706	1989	MN
5187423	4394706	1993	CA
7167315	4394853	2007	WA
4821699	4394853	1989	CA
7708133	4395151	2010	WA
5503546	4395213	1996	WA
5505607	4395213	1996	WA
5505610	4395213	1996	WA
5505611	4395213	1996	WA
5544405	4395213	1996	WA
5571464	4395213	1996	WA
5807591	4395213	1998	WA
6177039	4395213	2001	WA
6352236	4395213	2002	WA
5655702	4395303	1997	CA
4566939	4395303	1986	CT
4604780	4395303	1986	CA
6933286	4395393	2005	CA
6942859	4395393	2005	CA
5575937	4395427	1996	MN
5073391	4395427	1991	MN
5244370	4395427	1993	MN
4788309	4395460	1988	CA
4914063	4395460	1990	CA
5055431	4395460	1991	CA
5162136	4395460	1992	CA
5322913	4395460	1994	CA
8378017	4395462	2013	CA
7868113	4395462	2011	CA
8158748	4395462	2012	CA
7875688	4395462	2011	CA
7825188	4395462	2010	CA
8431655	4395462	2013	CA
8063161	4395462	2011	CA
8288591	4395462	2012	CA
6445171	4395677	2002	MN
6566856	4395677	2003	MN
4739274	4395677	1988	CA
4739275	4395677	1988	CA
4929901	4395677	1990	CA
5459798	4395699	1995	CA
5560039	4395699	1996	CA
5717908	4395699	1998	CA
5825921	4395699	1998	CA
5881312	4395699	1999	CA
4591980	4395699	1986	CA
4835680	4395699	1989	AK
4949390	4395699	1990	MN
5682661	4395996	1997	MN
5776332	4395996	1998	MN
5837132	4395996	1998	MN
6199542	4395996	2001	ND
4491120	4395996	1985	CT
4650576	4395996	1987	CA
4471793	4396030	1984	CA
5048624	4396079	1991	CA
6059126	4396125	2000	WA
6260719	4396125	2001	CA
8251304	4396167	2012	CA
8251304	4396167	2012	NV
6905233	4396221	2005	CA
4729706	4396326	1988	CT
4798507	4396326	1989	CA
4897005	4396326	1990	CT
5269331	4396326	1993	CA
6854941	4396326	2005	CA
4658433	4396449	1987	CT
4622135	4396505	1986	CA
5683646	4396569	1997	CA
5376403	4396666	1994	CA
5538789	4396666	1996	CA
5565267	4396666	1996	CA
5830389	4396666	1998	CA
5853622	4396666	1998	CA
4670339	4396666	1987	WA
5187019	4396672	1993	CT
7413801	4396680	2008	MN
7384881	4396680	2008	MN
5187019	4396680	1993	CT
8080488	4396680	2011	MN
4550064	4396687	1985	CA
7631465	4397124	2009	MN
5878367	4397187	1999	CA
6119521	4397187	2000	WA
5501244	4397330	1996	CA
5505225	4397330	1996	CA
5832952	4397330	1998	CA
6237622	4397330	2001	CA
4609007	4397330	1986	WV
4860714	4397333	1989	CT
4951985	4397372	1990	CT
