id	year(patent.date)	inventor_id	state
4824688	1989	4169119-1	CT
4169119	1979	4169119-1	CT
4182723	1980	4169119-1	CT
4245069	1981	4169119-1	CT
4291953	1981	4169119-1	CT
4423195	1983	4169119-1	CT
4169124	1979	4169124-2	CA
4230663	1980	4169124-2	CA
4169128	1979	4169128-3	CA
4191500	1980	4169128-3	CA
4206032	1980	4169128-3	CA
4275034	1981	4169128-3	CA
5012439	1991	4169231-4	CA
4169231	1979	4169231-4	CA
4169233	1979	4169233-1	CA
4323846	1982	4169233-1	CA
4652083	1987	4169251-1	CA
4688893	1987	4169251-1	CA
4688892	1987	4169251-1	CA
4805987	1989	4169251-1	WA
5005944	1991	4169251-1	WA
5071222	1991	4169251-1	WA
4169251	1979	4169251-1	CA
4349843	1982	4169251-1	CA
4373202	1983	4169251-1	CA
4393506	1983	4169251-1	CA
4169255	1979	4169255-1	WA
4169255	1979	4169255-2	WA
4733256	1988	4169262-3	CA
4777500	1988	4169262-3	CA
5030976	1991	4169262-3	CA
5153617	1992	4169262-3	CA
5287127	1994	4169262-3	CA
5400062	1995	4169262-3	CA
6309049	2001	4169262-3	CA
4169262	1979	4169262-3	CA
4259676	1981	4169262-3	CA
4169341	1979	4169341-2	CT
4582313	1986	4169341-3	FL
4169341	1979	4169341-3	CT
4261497	1981	4169341-3	CT
4378223	1983	4169341-3	CT
4395255	1983	4169341-3	CT
4169384	1979	4169384-1	CA
4169385	1979	4169385-1	CT
4251779	1981	4169385-1	CT
4604697	1986	4169385-2	PA
4850362	1989	4169385-2	PA
5349525	1994	4169385-2	PA
5363851	1994	4169385-2	PA
4169385	1979	4169385-2	CT
4205686	1980	4169385-2	CT
4208916	1980	4169385-2	CT
4251779	1981	4169385-2	CT
4169385	1979	4169385-3	CT
4251779	1981	4169385-3	CT
4437366	1984	4169396-1	CA
4440531	1984	4169396-1	CA
4459883	1984	4169396-1	CA
4466193	1984	4169396-1	CA
4872249	1989	4169396-1	CA
4909114	1990	4169396-1	CA
4976176	1990	4169396-1	CA
4169396	1979	4169396-1	CA
4207786	1980	4169396-1	CA
4245529	1981	4169396-1	CA
4364290	1982	4169396-1	CA
4365528	1982	4169396-1	CA
4418591	1983	4169396-1	CA
4169418	1979	4169418-1	CA
4253405	1981	4169418-1	CA
4169418	1979	4169418-2	CA
4253405	1981	4169418-2	CA
4443180	1984	4169499-1	MN
4169499	1979	4169499-1	MN
4169568	1979	4169568-1	CA
4169568	1979	4169568-2	CA
4169568	1979	4169568-4	CA
4169573	1979	4169573-1	CA
4169595	1979	4169595-1	CT
4288075	1981	4169595-1	CT
4169647	1979	4169647-2	CT
4171858	1979	4169647-2	CT
4169657	1979	4169657-1	CT
4169704	1979	4169703-1	CA
4169703	1979	4169703-1	CA
4171952	1979	4169703-1	CA
4172703	1979	4169703-1	CA
4169729	1979	4169729-3	CT
4194928	1980	4169729-3	CT
4169749	1979	4169749-1	CT
4169908	1979	4169908-1	CA
4202290	1980	4169908-1	CA
4169917	1979	4169917-1	CT
4182795	1980	4169917-1	CT
4170014	1979	4170014-1	MN
4189248	1980	4170014-1	MN
4170028	1979	4170028-1	CA
4205348	1980	4170028-1	CA
4213157	1980	4170028-1	CA
4213158	1980	4170028-1	CA
4514739	1985	4170028-2	CA
4170028	1979	4170028-2	CA
4205348	1980	4170028-2	CA
4253725	1981	4170028-2	CA
4281904	1981	4170028-2	CA
4308544	1981	4170028-2	CA
4348079	1982	4170028-2	CA
4357627	1982	4170028-2	CA
4456936	1984	4170031-1	MN
4482929	1984	4170031-1	MN
5060095	1991	4170031-1	MN
4170031	1979	4170031-1	MN
4173427	1979	4170031-1	MN
4226570	1980	4170031-1	MN
4315289	1982	4170031-1	MN
4170031	1979	4170031-2	MN
4173427	1979	4170031-2	MN
4193102	1980	4170031-2	MN
4229113	1980	4170031-2	MN
4709328	1987	4170039-2	MN
4965720	1990	4170039-2	MN
4170039	1979	4170039-2	MN
4215402	1980	4170039-2	MN
4218743	1980	4170039-2	MN
4236205	1980	4170039-2	MN
4241396	1980	4170039-2	MN
4251860	1981	4170039-2	MN
4277826	1981	4170039-2	MN
4834751	1989	4170043-1	CA
4860885	1989	4170043-1	CA
5019097	1991	4170043-1	CA
5147397	1992	4170043-1	CA
4170661	1979	4170043-1	CA
4170043	1979	4170043-1	CA
4634442	1987	4170043-2	CA
5196026	1993	4170043-2	CA
5336261	1994	4170043-2	CA
4170661	1979	4170043-2	CA
4170043	1979	4170043-2	CA
4254511	1981	4170043-2	CA
4170051	1979	4170051-2	CT
4170131	1979	4170131-2	CA
4335073	1982	4170131-2	CA
4382808	1983	4170131-2	CA
4395679	1983	4170131-2	CA
5804725	1998	4170142-1	WA
6244101	2001	4170142-1	WA
4170142	1979	4170142-1	WA
4179683	1979	4170142-1	WA
6506584	2003	4170142-1	WA
4170142	1979	4170142-2	WA
4179683	1979	4170142-2	WA
4210028	1980	4170142-2	WA
4258574	1981	4170142-2	WA
4807476	1989	4170145-1	WA
4848159	1989	4170145-1	WA
4170145	1979	4170145-1	WA
6722202	2004	4170145-1	WA
4170199	1979	4170199-1	CT
5017042	1991	4170199-2	CT
4170199	1979	4170199-2	CT
4344406	1982	4170199-2	CT
4170234	1979	4170234-1	CA
4508232	1985	4170309-1	WA
4863044	1989	4170309-1	WA
4170309	1979	4170309-1	WA
4243148	1981	4170309-1	WA
4349115	1982	4170309-1	WA
4170385	1979	4170385-1	MN
4284371	1981	4170385-1	MN
4329105	1982	4170385-1	MN
4735507	1988	4170401-1	NC
4743114	1988	4170401-1	CT
4170401	1979	4170401-1	CT
4902123	1990	4170401-3	CT
4905711	1990	4170401-3	CT
4911711	1990	4170401-3	CT
4993826	1991	4170401-3	CT
4998819	1991	4170401-3	CT
5106183	1992	4170401-3	CT
5219344	1993	4170401-3	CT
5474548	1995	4170401-3	CT
4170401	1979	4170401-3	CT
4422046	1983	4170401-3	CT
4170416	1979	4170416-1	CT
4640819	1987	4170421-1	CA
4731260	1988	4170421-1	CA
4734269	1988	4170421-1	CA
5417969	1995	4170421-1	CA
6165207	2000	4170421-1	CA
4170421	1979	4170421-1	CA
6447474	2002	4170421-1	CA
6450990	2002	4170421-1	CA
6572640	2003	4170421-1	CA
6589271	2003	4170421-1	CA
6641602	2003	4170421-1	CA
7641632	2010	4170421-1	CA
4170421	1979	4170421-2	CA
4170424	1979	4170424-1	CA
4170471	1979	4170471-1	CA
4172758	1979	4170471-1	CA
4358339	1982	4170471-1	CA
4372985	1983	4170471-1	CA
4378410	1983	4170471-1	CA
4544422	1985	4170497-1	NJ
5129966	1992	4170497-1	NJ
4170499	1979	4170497-1	CA
4170497	1979	4170497-1	CA
4170500	1979	4170500-1	CA
4277882	1981	4170500-1	CA
4457825	1984	4170541-1	CA
4673480	1987	4170541-1	CA
4680061	1987	4170541-1	CA
4717461	1988	4170541-1	CA
4743570	1988	4170541-1	CA
4756815	1988	4170541-1	CA
4756810	1988	4170541-1	CA
4909314	1990	4170541-1	CA
5024747	1991	4170541-1	CA
5114556	1992	4170541-1	CA
5281320	1994	4170541-1	CA
4170541	1979	4170541-1	CA
4414086	1983	4170541-1	CA
5189944	1993	4170659-4	MN
4170659	1979	4170659-4	MN
4187771	1980	4170659-4	MN
4170666	1979	4170666-1	CA
4170666	1979	4170666-2	CA
4172906	1979	4170666-2	CA
4302278	1981	4170666-2	CA
4170666	1979	4170666-3	CA
4170694	1979	4170694-1	CA
4375127	1983	4170694-1	CA
4170694	1979	4170694-2	CA
4375127	1983	4170694-2	CA
4170694	1979	4170694-3	CA
4170738	1979	4170738-1	CA
4453134	1984	4170740-1	CT
4170740	1979	4170740-1	CT
4241239	1980	4170740-1	CT
4333133	1982	4170740-1	CT
4395645	1983	4170740-1	CT
4995101	1991	4170763-2	CA
5038406	1991	4170763-2	CA
4170763	1979	4170763-2	CA
4181900	1980	4170763-2	CA
4170773	1979	4170773-2	WA
5692302	1997	4170821-1	NJ
4170821	1979	4170821-1	CT
4247982	1981	4170821-1	CT
4170922	1979	4170922-2	CA
4488572	1984	4171004-2	CA
4516698	1985	4171004-2	CA
4171004	1979	4171004-2	NY
4180189	1979	4171004-2	NY
4260074	1981	4171004-2	NY
4341240	1982	4171004-2	NY
4363336	1982	4171004-2	NY
4406301	1983	4171004-2	NY
4487307	1984	4171042-1	CA
4532971	1985	4171042-1	CA
4544005	1985	4171042-1	CA
4586430	1986	4171042-1	CA
4788910	1988	4171042-1	CA
5182983	1993	4171042-1	CA
5544731	1996	4171042-1	CA
4171042	1979	4171042-1	CA
4206697	1980	4171042-1	CA
4213382	1980	4171042-1	CA
4262025	1981	4171042-1	CA
4288461	1981	4171042-1	CA
4388955	1983	4171042-1	CA
4171147	1979	4171147-2	OK
4270801	1981	4171147-2	OK
4325580	1982	4171147-2	OK
4896324	1990	4171251-1	CT
4171251	1979	4171251-1	CT
4426843	1984	4171251-1	CT
4436614	1984	4171257-1	CA
4502945	1985	4171257-1	CA
5955641	1999	4171257-1	CA
4171257	1979	4171257-1	CA
4251348	1981	4171257-1	CA
4282085	1981	4171257-1	CA
4347121	1982	4171257-1	CA
4390413	1983	4171257-1	CA
4495061	1985	4171257-2	CA
4171257	1979	4171257-2	CA
4251348	1981	4171257-2	CA
4282085	1981	4171257-2	CA
4313817	1982	4171257-2	CA
4347121	1982	4171257-2	CA
4383913	1983	4171257-2	CA
4390413	1983	4171257-2	CA
4598550	1986	4171263-3	CA
4171263	1979	4171263-3	CA
4317731	1982	4171263-3	CA
4171263	1979	4171263-4	CA
4225626	1980	4171263-4	CA
4265168	1981	4171263-4	CA
4317731	1982	4171263-4	CA
5300689	1994	4171317-1	CA
5302748	1994	4171317-1	CA
5349088	1994	4171317-1	CA
5457236	1995	4171317-1	CA
5488161	1996	4171317-1	CA
6231784	2001	4171317-1	CA
4171317	1979	4171317-1	MN
4201716	1980	4171317-1	MN
4251450	1981	4171317-1	MN
4252732	1981	4171317-1	MN
4252730	1981	4171317-1	MN
4252731	1981	4171317-1	MN
4255345	1981	4171317-1	MN
4171397	1979	4171397-1	MN
4171418	1979	4171418-1	CT
4171418	1979	4171418-2	CT
4682043	1987	4171485-1	CA
4171485	1979	4171485-1	CA
4613400	1986	4171489-2	CA
4668365	1987	4171489-2	CA
4842683	1989	4171489-2	CA
4872947	1989	4171489-2	CA
4892753	1990	4171489-2	CA
4951601	1990	4171489-2	CA
4962063	1990	4171489-2	CA
5000113	1991	4171489-2	CA
5028565	1991	4171489-2	CA
5075256	1991	4171489-2	CA
5112776	1992	4171489-2	CA
5112435	1992	4171489-2	CA
5166101	1992	4171489-2	CA
5204288	1993	4171489-2	CA
5215619	1993	4171489-2	CA
5219485	1993	4171489-2	CA
5244841	1993	4171489-2	CA
5292393	1994	4171489-2	CA
5300460	1994	4171489-2	CA
5314845	1994	4171489-2	CA
5362526	1994	4171489-2	CA
4171489	1979	4171489-2	NJ
4256534	1981	4171489-2	NJ
4310380	1982	4171489-2	NJ
4333793	1982	4171489-2	CA
4376672	1983	4171489-2	CA
4383885	1983	4171489-2	NJ
4412885	1983	4171489-2	CA
4171531	1979	4171531-1	OK
4194224	1980	4171531-1	OK
4171531	1979	4171531-2	OK
4194224	1980	4171531-2	OK
4171584	1979	4171584-1	CA
4171626	1979	4171626-2	CA
4185472	1980	4171626-2	CA
4187135	1980	4171626-2	CA
4236386	1980	4171626-2	CA
4238540	1980	4171626-2	CA
4238539	1980	4171626-2	CA
4265951	1981	4171626-2	CA
4171663	1979	4171663-2	CA
4171712	1979	4171712-1	WA
4215754	1980	4171712-1	WA
4171785	1979	4171785-1	WA
4296899	1981	4171785-1	WA
5451948	1995	4171907-5	CA
4171907	1979	4171907-5	CA
4229737	1980	4171907-5	CA
7917628	2011	4171915-1	CA
7587467	2009	4171915-1	CA
7120692	2006	4171915-1	CA
8352567	2013	4171915-1	CA
7934251	2011	4171915-1	CA
5729364	1998	4171915-1	CA
5740184	1998	4171915-1	CA
5844700	1998	4171915-1	CA
5850299	1998	4171915-1	CA
5940514	1999	4171915-1	CA
6020985	2000	4171915-1	CA
6023355	2000	4171915-1	CA
7129006	2006	4171915-1	CA
6310850	2001	4171915-1	CA
4171915	1979	4171915-1	CA
6414763	2002	4171915-1	CA
6499054	2002	4171915-1	CA
6512606	2003	4171915-1	CA
6540397	2003	4171915-1	CA
6574257	2003	4171915-1	CA
7327445	2008	4171915-1	CA
6732158	2004	4171915-1	CA
6807131	2004	4171915-1	CA
8374068	2013	4171915-1	CA
7467187	2008	4171915-1	CA
7423265	2008	4171915-1	CA
8526798	2013	4171915-1	CA
7546353	2009	4171915-1	CA
8341275	2012	4171915-1	CA
7788404	2010	4171915-1	CA
8196217	2012	4171915-1	CA
7600036	2009	4171915-1	CA
4678711	1987	4172059-1	WV
4755557	1988	4172059-1	WV
5004765	1991	4172059-1	WV
4172059	1979	4172059-1	WV
5567818	1996	4172204-2	CA
6040446	2000	4172204-2	CA
6215017	2001	4172204-2	CA
6218568	2001	4172204-2	CA
6340756	2002	4172204-2	CA
4172204	1979	4172204-2	CA
4224224	1980	4172204-2	CA
4395571	1983	4172204-2	CA
4453635	1984	4172212-1	VA
4752043	1988	4172212-1	VA
4172212	1979	4172212-1	CA
4217028	1980	4172212-1	CA
5075555	1991	4172225-1	CA
4172225	1979	4172225-1	CA
4172225	1979	4172225-2	CA
4172228	1979	4172228-2	CA
4301409	1981	4172228-2	CA
4172269	1979	4172269-1	CT
4322797	1982	4172269-1	CT
4172269	1979	4172269-2	CT
4322797	1982	4172269-2	CT
4538199	1985	4172272-1	PA
4172272	1979	4172272-1	CA
4172291	1979	4172291-1	CA
4326270	1982	4172291-1	CA
4172291	1979	4172291-2	CA
4326270	1982	4172291-2	CA
4172311	1979	4172311-1	CT
4172314	1979	4172314-2	CA
4172314	1979	4172314-3	CA
4172332	1979	4172332-1	MN
4172332	1979	4172332-2	MN
4462854	1984	4172332-3	MN
4172332	1979	4172332-3	MN
4573336	1986	4172374-1	CT
4962874	1990	4172374-1	CT
5294032	1994	4172374-1	CT
4172374	1979	4172374-1	CT
5524629	1996	4172386-1	WI
5827189	1998	4172386-1	WI
4172386	1979	4172386-1	CA
4204433	1980	4172386-1	CA
4209717	1980	4172386-1	CA
4356731	1982	4172386-1	CA
4359728	1982	4172386-1	CA
4370646	1983	4172386-1	CA
4408228	1983	4172386-1	CA
4612809	1986	4172386-2	CA
4754279	1988	4172386-2	CA
4817155	1989	4172386-2	CA
6071239	2000	4172386-2	CA
4172386	1979	4172386-2	CA
4204433	1980	4172386-2	CA
6679120	2004	4172386-2	CA
6690617	2004	4172386-2	CA
4236221	1980	4172386-2	CA
4265121	1981	4172386-2	CA
4268828	1981	4172386-2	CA
4272991	1981	4172386-2	CA
4359904	1982	4172386-2	CA
4172407	1979	4172407-1	CA
4925057	1990	4172408-1	CA
4172408	1979	4172408-1	CA
4172457	1979	4172457-2	CA
4243080	1981	4172457-2	CA
4458693	1984	4172459-1	MN
4751726	1988	4172459-1	MN
4172459	1979	4172459-1	MN
4187854	1980	4172459-1	MN
6602201	2003	4172459-1	MN
4360125	1982	4172459-1	MN
4360030	1982	4172459-1	MN
4364397	1982	4172459-1	MN
4417306	1983	4172459-1	MN
4428381	1984	4172459-1	MN
4172522	1979	4172522-2	CT
4222808	1980	4172522-2	CT
4934486	1990	4172560-1	AZ
5078409	1992	4172560-1	OH
4172560	1979	4172560-1	MN
4266733	1981	4172560-1	MN
4334626	1982	4172560-1	MN
4681285	1987	4172571-1	WA
5168992	1992	4172571-1	WA
4172571	1979	4172571-1	WA
4172597	1979	4172597-2	CA
4172625	1979	4172624-1	WA
4172624	1979	4172624-1	WA
4183487	1980	4172624-1	WA
4252297	1981	4172624-1	WA
4491977	1985	4172663-1	CA
5786739	1998	4172663-1	CA
5835068	1998	4172663-1	CA
5864321	1999	4172663-1	CA
5924021	1999	4172663-1	CA
6034647	2000	4172663-1	CA
6072991	2000	4172663-1	CA
4172663	1979	4172663-1	CA
4215313	1980	4172663-1	CA
4232401	1980	4172663-1	CA
4172705	1979	4172705-1	CA
4172705	1979	4172705-2	CA
4804580	1989	4172776-1	CT
4172776	1979	4172776-1	CT
4273831	1981	4172776-1	CT
4172825	1979	4172825-2	WV
4463107	1984	4172825-4	WV
4172825	1979	4172825-4	WV
4242476	1980	4172825-4	WV
4172833	1979	4172833-1	CT
4617136	1986	4172833-3	CT
4677149	1987	4172833-3	CT
4704426	1987	4172833-3	CT
4711915	1987	4172833-3	CT
4734457	1988	4172833-3	CT
4818778	1989	4172833-3	CT
4172833	1979	4172833-3	CT
4202782	1980	4172833-3	CT
4470022	1984	4173000-1	CA
4625332	1986	4173000-1	CA
4882551	1989	4173000-1	CA
4972511	1990	4173000-1	CA
5034963	1991	4173000-1	CA
5034742	1991	4173000-1	CA
5136290	1992	4173000-1	CA
5144643	1992	4173000-1	CA
4173000	1979	4173000-1	CA
4375620	1983	4173000-1	CA
4470022	1984	4173000-2	CA
5121348	1992	4173000-2	CA
4173000	1979	4173000-2	CA
4375620	1983	4173000-2	CA
4535892	1985	4173026-1	CA
4173026	1979	4173026-1	CA
4184179	1980	4173026-1	CA
4357530	1982	4173026-1	CA
4376942	1983	4173026-1	CA
4381705	1983	4173026-1	CA
4173043	1979	4173043-1	CA
4173100	1979	4173100-1	CT
4173113	1979	4173113-1	WA
4668162	1987	4173120-1	CA
4874290	1989	4173120-1	CA
4173120	1979	4173120-1	CA
4292008	1981	4173120-1	CA
4537024	1985	4173120-2	CA
4173120	1979	4173120-2	CA
4292008	1981	4173120-2	CA
4459760	1984	4173228-2	CA
4468863	1984	4173228-2	CA
4471533	1984	4173228-2	CA
4611405	1986	4173228-2	CA
4706388	1987	4173228-2	CA
4833787	1989	4173228-2	CA
4920655	1990	4173228-2	CA
5130706	1992	4173228-2	CA
5366018	1994	4173228-2	CA
5389003	1995	4173228-2	CA
5507348	1996	4173228-2	CA
5520246	1996	4173228-2	CA
5590714	1997	4173228-2	CA
6188223	2001	4173228-2	CA
6396276	2002	4173228-2	CA
4173228	1979	4173228-2	CA
4192077	1980	4173228-2	CA
4197654	1980	4173228-2	CA
4199869	1980	4173228-2	CA
6608565	2003	4173228-2	CA
6651496	2003	4173228-2	CA
6698516	2004	4173228-2	CA
6816788	2004	4173228-2	CA
4293046	1981	4173228-2	CA
4297790	1981	4173228-2	CA
4445316	1984	4173257-2	CA
4173257	1979	4173257-2	CA
4173282	1979	4173282-2	CA
4457963	1984	4173307-1	CA
4491265	1985	4173307-1	CA
4173307	1979	4173307-1	CA
4333598	1982	4173307-1	CA
4411381	1983	4173307-1	CA
4445669	1984	4173358-1	MN
4459905	1984	4173358-1	MN
4514970	1985	4173358-1	MN
5044637	1991	4173358-1	CA
4173358	1979	4173358-1	MN
4448684	1984	4173437-1	CT
4453898	1984	4173437-1	CT
4541452	1985	4173437-1	CT
4886356	1989	4173437-1	CT
4173437	1979	4173437-1	CT
4260342	1981	4173437-1	CT
4350586	1982	4173437-1	CT
4453898	1984	4173437-2	CT
4620794	1986	4173437-2	CT
5304292	1994	4173437-2	CT
5411657	1995	4173437-2	CT
4173437	1979	4173437-2	CT
4260342	1981	4173437-2	CT
4173445	1979	4173445-1	CT
4174043	1979	4173445-1	CT
4466823	1984	4173463-1	CA
4589913	1986	4173463-1	CA
4173463	1979	4173463-1	CA
4334916	1982	4173463-1	CA
4173463	1979	4173463-3	CA
4230482	1980	4173463-3	CA
4231785	1980	4173463-3	CA
4460677	1984	4173476-1	MN
5277976	1994	4173476-1	MN
5474827	1995	4173476-1	MN
4173476	1979	4173476-1	MN
6706403	2004	4173476-1	MN
4231951	1980	4173476-1	MN
4386154	1983	4173476-1	MN
4173575	1979	4173575-1	OK
4178314	1979	4173575-1	OK
4178312	1979	4173575-1	OK
4178313	1979	4173575-1	OK
4183872	1980	4173575-1	OK
4183825	1980	4173575-1	OK
4185038	1980	4173575-1	OK
4189448	1980	4173575-1	OK
4198353	1980	4173575-1	OK
4214109	1980	4173575-1	OK
4173687	1979	4173687-2	CA
4359449	1982	4173687-2	CA
4390365	1983	4173687-2	CA
4173713	1979	4173713-1	CT
4507748	1985	4173713-2	CT
4641301	1987	4173713-2	CT
5214691	1993	4173713-2	CT
5237571	1993	4173713-2	CT
5255264	1993	4173713-2	CT
5379280	1995	4173713-2	CT
5535197	1996	4173713-2	CT
5577075	1996	4173713-2	CT
5623489	1997	4173713-2	CT
5870441	1999	4173713-2	CT
RE363545	1999	4173713-2	CT
4173713	1979	4173713-2	CT
4201891	1980	4173713-2	CT
4201889	1980	4173713-2	CT
4317962	1982	4173713-2	CT
4532424	1985	4173723-2	CA
4593456	1986	4173723-2	CA
5007058	1991	4173723-2	CA
4173723	1979	4173723-2	CA
4197469	1980	4173723-2	CA
4257057	1981	4173723-2	CA
4173921	1979	4173921-1	CA
4173949	1979	4173949-1	OK
4173984	1979	4173984-1	CA
4422768	1983	4173984-1	CA
4173990	1979	4173990-2	CA
4893950	1990	4174039-1	CA
4174039	1979	4174039-1	CA
4696865	1987	4174043-2	CT
4721654	1988	4174043-2	CT
5378421	1995	4174043-2	CT
4174043	1979	4174043-2	CT
4174084	1979	4174084-2	MN
4174150	1979	4174150-1	WA
4206347	1980	4174150-1	WA
4260957	1981	4174150-1	WA
4174264	1979	4174264-1	MN
4221084	1980	4174264-1	MN
4236357	1980	4174264-1	MN
4240806	1980	4174264-1	MN
4174275	1979	4174275-1	CA
4203834	1980	4174275-1	CA
4470920	1984	4174290-1	CA
4512337	1985	4174290-1	CA
4174290	1979	4174290-1	CA
4250048	1981	4174290-1	CA
4174353	1979	4174353-1	WV
4508842	1985	4174353-2	WV
4772736	1988	4174353-2	WV
4845067	1989	4174353-2	WV
4892853	1990	4174353-2	WV
4923938	1990	4174353-2	WV
4988783	1991	4174353-2	WV
5068489	1991	4174353-2	WV
5070057	1991	4174353-2	WV
5187246	1993	4174353-2	WV
5442018	1995	4174353-2	WV
4174353	1979	4174353-2	WV
4220803	1980	4174353-2	WV
4313916	1982	4174353-2	WV
4406867	1983	4174353-2	WV
4174465	1979	4174465-1	CA
6230305	2001	4174465-2	CA
4174465	1979	4174465-2	CA
4254406	1981	4174465-2	CA
4395751	1983	4174465-2	CA
4174485	1979	4174485-2	CT
4754178	1988	4174485-3	CT
4174485	1979	4174485-3	CT
4174563	1979	4174563-1	CA
4341921	1982	4174563-1	CA
4174739	1979	4174739-1	CT
4174739	1979	4174739-2	CT
4174739	1979	4174739-3	CT
4174755	1979	4174755-1	CA
D429741	2000	4174814-1	WA
6405953	2002	4174814-1	WA
4174814	1979	4174814-1	WA
4347988	1982	4174814-1	WA
4355769	1982	4174814-1	WA
4397426	1983	4174814-1	WA
4174814	1979	4174814-2	WA
4174836	1979	4174836-1	CA
4577782	1986	4174872-1	MN
4765513	1988	4174872-1	MN
4934150	1990	4174872-1	MN
4174872	1979	4174872-1	MN
4187262	1980	4174872-1	MN
4198083	1980	4174872-1	MN
4333587	1982	4174872-1	MN
4334838	1982	4174872-1	MN
4174873	1979	4174873-1	CA
4274690	1981	4174873-1	CA
4174873	1979	4174873-2	CA
4274690	1981	4174873-2	CA
4174875	1979	4174875-2	CA
4174875	1979	4174875-4	CA
4174987	1979	4174987-2	WA
4441548	1984	4174987-3	WA
4463798	1984	4174987-3	WA
4174987	1979	4174987-3	WA
4210847	1980	4174987-3	WA
4422501	1983	4174987-3	WA
4465575	1984	4175030-1	CA
4623601	1986	4175030-1	CA
4798660	1989	4175030-1	CA
4175030	1979	4175030-1	TN
4274936	1981	4175030-1	TN
4175100	1979	4175100-1	CT
4224149	1980	4175100-1	CT
4342652	1982	4175100-1	CT
4454524	1984	4175291-1	CA
4175291	1979	4175291-1	CA
4175451	1979	4175451-1	Québec
4204456	1980	4175451-1	CA
4239234	1980	4175451-1	CA
4271748	1981	4175451-1	CA
4414838	1983	4175451-1	Québec
4175481	1979	4175481-1	WV
4175551	1979	4175551-1	CA
4175551	1979	4175551-2	CA
4535432	1985	4175685-1	MN
4553871	1985	4175685-1	MN
4570197	1986	4175685-1	MN
4648514	1987	4175685-1	MN
4665456	1987	4175685-1	MN
4722017	1988	4175685-1	MN
4815600	1989	4175685-1	MN
4974740	1990	4175685-1	MN
5027949	1991	4175685-1	MN
5033778	1991	4175685-1	MN
5125511	1992	4175685-1	MN
5165542	1992	4175685-1	MN
5232092	1993	4175685-1	MN
5284246	1994	4175685-1	MN
5303823	1994	4175685-1	MN
5359475	1994	4175685-1	MN
5429240	1995	4175685-1	MN
5501351	1996	4175685-1	MN
5551568	1996	4175685-1	MN
5582312	1996	4175685-1	MN
5622260	1997	4175685-1	MN
6053346	2000	4175685-1	MN
6193090	2001	4175685-1	MN
4175685	1979	4175685-1	MN
4293102	1981	4175685-1	MN
4516725	1985	4175702-1	CA
4690308	1987	4175702-1	CA
4770117	1988	4175702-1	CA
4791946	1988	4175702-1	CA
5094596	1992	4175702-1	CA
5423662	1995	4175702-1	CA
5522711	1996	4175702-1	CA
5599177	1997	4175702-1	CA
6015268	2000	4175702-1	CA
4175702	1979	4175702-1	CA
4193546	1980	4175702-1	CA
4215721	1980	4175702-1	CA
4281683	1981	4175702-1	CA
4298017	1981	4175702-1	CA
4350266	1982	4175702-1	CA
4361283	1982	4175702-1	CA
4175702	1979	4175702-2	CA
4193546	1980	4175702-2	CA
4215721	1980	4175702-2	CA
4274512	1981	4175702-2	CA
4281683	1981	4175702-2	CA
4350266	1982	4175702-2	CA
4175812	1979	4175812-1	WA
4175854	1979	4175854-1	CA
4243310	1981	4175854-1	CA
4412731	1983	4175854-1	CA
5343744	1994	4175854-2	CA
4175854	1979	4175854-2	CA
4185913	1980	4175854-2	CA
4175855	1979	4175855-1	CA
4437738	1984	4175855-3	CA
4175855	1979	4175855-3	CA
4176087	1979	4175928-2	OK
4175928	1979	4175928-2	OK
4265310	1981	4175928-2	OK
4418752	1983	4175928-2	TX
4175980	1979	4175980-2	CA
4176023	1979	4176023-1	OK
5075789	1991	4176027-3	CA
5175637	1992	4176027-3	CA
4176027	1979	4176027-3	CA
4438709	1984	4176163-1	CT
4176163	1979	4176163-1	CT
4322266	1982	4176163-1	CT
4347220	1982	4176163-1	CT
4347102	1982	4176163-1	CT
4363698	1982	4176163-1	CT
4176173	1979	4176173-3	CA
4233285	1980	4176173-3	CA
4279887	1981	4176173-3	CA
4284619	1981	4176173-3	CA
4360511	1982	4176173-3	CA
4176208	1979	4176207-2	MN
4176207	1979	4176207-2	MN
4176252	1979	4176252-1	CA
4571635	1986	4176275-1	MN
4763323	1988	4176275-1	MN
5268569	1993	4176275-1	MN
5332893	1994	4176275-1	MN
5354982	1994	4176275-1	MN
5440146	1995	4176275-1	MN
5508507	1996	4176275-1	MN
5510626	1996	4176275-1	MN
5773839	1998	4176275-1	MN
4176275	1979	4176275-1	MN
4331753	1982	4176275-1	MN
4762998	1988	4176275-2	NY
5400147	1995	4176275-2	NY
5839369	1998	4176275-2	NY
4176275	1979	4176275-2	MN
4176326	1979	4176326-1	CA
4176326	1979	4176326-2	CA
4176334	1979	4176334-1	CA
4176334	1979	4176334-4	CA
4176369	1979	4176369-1	CA
4185292	1980	4176369-1	CA
4377747	1983	4176369-1	CA
5309299	1994	4176380-1	AZ
5576905	1996	4176380-1	AZ
4176380	1979	4176380-1	CA
6760176	2004	4176380-1	CA
4176380	1979	4176380-2	CA
4176394	1979	4176394-1	MN
4241401	1980	4176394-1	MN
4486848	1984	4176394-3	MN
4176394	1979	4176394-3	MN
4236087	1980	4176394-3	MN
4241401	1980	4176394-3	MN
4316148	1982	4176394-3	MN
4176467	1979	4176467-1	WA
4188733	1980	4176467-1	WA
4189851	1980	4176467-1	WA
4191368	1980	4176467-1	WA
4192079	1980	4176467-1	WA
