id	year(patent.date)	inventor_id	state
4423701	1984	4369730-3	MI
4369887	1983	4369887-1	MI
4448654	1984	4370216-2	MI
4370216	1983	4370216-2	MI
4448654	1984	4370216-3	MI
4370216	1983	4370216-3	MI
4370553	1983	4370553-1	MI
4370553	1983	4370553-2	MI
4755355	1988	4370553-3	MI
4865986	1989	4370553-3	MI
4370553	1983	4370553-3	MI
4370794	1983	4370794-2	MI
4370930	1983	4370930-2	MI
4397596	1983	4370930-2	MI
4414902	1983	4370930-2	MI
4691333	1987	4370976-1	MI
4917395	1990	4370976-1	MI
5101536	1992	4370976-1	MI
4370976	1983	4370976-1	MI
4370976	1983	4370976-2	MI
4371359	1983	4371359-1	MI
4371386	1983	4371386-1	MI
4427427	1984	4371386-1	MI
4590413	1986	4371824-1	MI
4598240	1986	4371824-1	MI
4638224	1987	4371824-1	MI
4651066	1987	4371824-1	MI
4698562	1987	4371824-1	MI
4749876	1988	4371824-1	WI
4757225	1988	4371824-1	WI
4825132	1989	4371824-1	WI
4990844	1991	4371824-1	WI
4994950	1991	4371824-1	WI
5045988	1991	4371824-1	WI
5386186	1995	4371824-1	WI
5461296	1995	4371824-1	WI
5537308	1996	4371824-1	WI
5633790	1997	4371824-1	WI
6380708	2002	4371824-1	WI
6407529	2002	4371824-1	WI
6420848	2002	4371824-1	WI
6611771	2003	4371824-1	WI
6621291	2003	4371824-1	WI
4371824	1983	4371824-1	MI
4882862	1989	4372066-1	MI
4372066	1983	4372066-1	MI
4638846	1987	4372112-2	MI
4640728	1987	4372112-2	MI
4640333	1987	4372112-2	MI
4372112	1983	4372112-2	MI
4638846	1987	4372112-3	MI
4372112	1983	4372112-3	MI
4446906	1984	4372112-4	MI
4638846	1987	4372112-4	MI
5620044	1997	4372112-4	MI
4372112	1983	4372112-4	MI
5091647	1992	4372155-1	MI
6245854	2001	4372155-1	MI
4372155	1983	4372155-1	MI
4751466	1988	4372155-2	MI
4801805	1989	4372155-2	MI
4928015	1990	4372155-2	MI
5014011	1991	4372155-2	MI
5025220	1991	4372155-2	MI
5106481	1992	4372155-2	MI
5117680	1992	4372155-2	MI
5129257	1992	4372155-2	MI
5138163	1992	4372155-2	MI
5456124	1995	4372155-2	MI
5531105	1996	4372155-2	MI
4372155	1983	4372155-2	MI
4389881	1983	4372155-2	MI
4445583	1984	4372409-1	MI
5314050	1994	4372409-1	MI
5316116	1994	4372409-1	MI
5378211	1995	4372409-1	MI
5758307	1998	4372409-1	MI
4372409	1983	4372409-1	MI
4376424	1983	4372409-1	MI
4417636	1983	4372409-1	MI
4372568	1983	4372568-1	MI
4372603	1983	4372603-2	MI
4443986	1984	4372629-1	MI
4372629	1983	4372629-1	MI
4407101	1983	4372629-1	MI
4443986	1984	4372629-2	MI
4372629	1983	4372629-2	MI
4407101	1983	4372629-2	MI
4443986	1984	4372629-3	MI
4567919	1986	4372629-3	MI
4372629	1983	4372629-3	MI
4407101	1983	4372629-3	MI
4372738	1983	4372738-1	MI
4755049	1988	4372748-1	MI
5201221	1993	4372748-1	MI
5317922	1994	4372748-1	MI
4372748	1983	4372748-1	MI
4373186	1983	4373186-1	MI
4373186	1983	4373186-2	MI
4373223	1983	4373223-1	MI
4653350	1987	4373271-1	MI
4653351	1987	4373271-1	MI
4671139	1987	4373271-1	MI
4706522	1987	4373271-1	MI
4707789	1987	4373271-1	MI
4779490	1988	4373271-1	MI
4805750	1989	4373271-1	MI
5036729	1991	4373271-1	MI
5046592	1991	4373271-1	MI
5056022	1991	4373271-1	MI
5070746	1991	4373271-1	MI
5086670	1992	4373271-1	MI
5086665	1992	4373271-1	MI
5090382	1992	4373271-1	MI
5119695	1992	4373271-1	MI
5129286	1992	4373271-1	MI
5151858	1992	4373271-1	MI
5151855	1992	4373271-1	MI
5163540	1992	4373271-1	MI
5172609	1992	4373271-1	MI
5186294	1993	4373271-1	MI
5233890	1993	4373271-1	MI
5265693	1993	4373271-1	MI
5289740	1994	4373271-1	MI
5289739	1994	4373271-1	MI
5347886	1994	4373271-1	MI
5445576	1995	4373271-1	MI
5623408	1997	4373271-1	MI
4373271	1983	4373271-1	MI
4465308	1984	4373329-1	MI
4373329	1983	4373329-1	MI
4373348	1983	4373348-1	MI
4373358	1983	4373358-1	MI
4694946	1987	4373358-2	MI
4373358	1983	4373358-2	MI
4373371	1983	4373371-1	MI
4452331	1984	4373604-1	MI
4373604	1983	4373604-1	MI
4381828	1983	4373604-1	MI
4452331	1984	4373604-2	MI
4562897	1986	4373604-2	MI
4373604	1983	4373604-2	MI
4381828	1983	4373604-2	MI
4452331	1984	4373604-3	MI
4373604	1983	4373604-3	MI
4381828	1983	4373604-3	MI
4452331	1984	4373604-4	MI
4373604	1983	4373604-4	MI
4381828	1983	4373604-4	MI
4452331	1984	4373604-5	MI
4373604	1983	4373604-5	MI
4381828	1983	4373604-5	MI
5335789	1994	4373637-1	MI
5377857	1995	4373637-1	MI
5452817	1995	4373637-1	MI
5452811	1995	4373637-1	MI
5531165	1996	4373637-1	MI
4373637	1983	4373637-1	MI
4373642	1983	4373642-2	MI
4401222	1983	4373642-2	MI
4373702	1983	4373702-1	MI
4432791	1984	4373702-1	MI
4373959	1983	4373959-1	MI
4456485	1984	4373962-1	MI
4469519	1984	4373962-1	MI
4789404	1988	4373962-1	MI
5026627	1991	4373962-1	MI
4373962	1983	4373962-1	MI
4383865	1983	4373962-1	MI
4508691	1985	4374103-2	MI
5443660	1995	4374103-2	MI
4374103	1983	4374103-2	MI
4389382	1983	4374103-2	MI
4571396	1986	4374138-2	MI
4374138	1983	4374138-2	MI
4382089	1983	4374138-2	MI
4404201	1983	4374138-2	MI
4374168	1983	4374168-1	MI
4489922	1984	4374170-1	MI
4630804	1986	4374170-1	MI
4994947	1991	4374170-1	MI
4374170	1983	4374170-1	MI
4737562	1988	4374182-2	MI
4374182	1983	4374182-2	MI
4395460	1983	4374182-2	MI
4374553	1983	4374553-1	MI
4374553	1983	4374553-2	MI
4568103	1986	4374593-1	MI
4568099	1986	4374593-1	MI
4374593	1983	4374593-1	MI
4374601	1983	4374601-1	MI
4374672	1983	4374672-2	MI
4374672	1983	4374672-3	MI
4975491	1990	4374957-1	OH
5081191	1992	4374957-1	OH
5264491	1993	4374957-1	OH
5780551	1998	4374957-1	OH
5798418	1998	4374957-1	OH
5849847	1998	4374957-1	OH
5900464	1999	4374957-1	OH
6063873	2000	4374957-1	OH
6160054	2000	4374957-1	OH
6184309	2001	4374957-1	OH
6221991	2001	4374957-1	OH
6235819	2001	4374957-1	OH
6350723	2002	4374957-1	OH
6699939	2004	4374957-1	OH
6703446	2004	4374957-1	OH
6720391	2004	4374957-1	OH
6812295	2004	4374957-1	OH
4374957	1983	4374957-1	MI
4375014	1983	4375014-1	MI
4375205	1983	4375205-1	MI
4375691	1983	4375691-1	MI
4420831	1983	4375691-1	MI
4375716	1983	4375716-1	MI
4375716	1983	4375716-2	MI
4375716	1983	4375716-3	MI
4375716	1983	4375716-4	MI
4375811	1983	4375811-2	MI
4377164	1983	4375811-2	MI
4375896	1983	4375896-1	MI
4440442	1984	4375905-1	MI
4550529	1985	4375905-1	MI
4375905	1983	4375905-1	MI
4418498	1983	4375905-1	MI
4660905	1987	4375907-1	MI
4375907	1983	4375907-1	MI
4375907	1983	4375907-2	MI
4375997	1983	4375997-1	MI
RE40406	2008	4376000-1	MI
4457790	1984	4376000-1	MI
4465816	1984	4376000-1	MI
4517028	1985	4376000-1	MI
4532309	1985	4376000-1	MI
4944812	1990	4376000-1	MI
4963596	1990	4376000-1	MI
4970264	1990	4376000-1	MI
5039770	1991	4376000-1	MI
5063089	1991	4376000-1	MI
5068299	1991	4376000-1	MI
5116912	1992	4376000-1	MI
5266410	1993	4376000-1	MI
5298289	1994	4376000-1	MI
5891952	1999	4376000-1	MI
6172123	2001	4376000-1	MI
6361622	2002	4376000-1	MI
4376000	1983	4376000-1	MI
4433015	1984	4376000-1	MI
4440659	1984	4376222-1	MI
4479905	1984	4376222-1	LA
4376222	1983	4376222-1	MI
4376311	1983	4376311-1	NY
4401905	1983	4376311-1	MI
4472777	1984	4376429-1	MI
4376429	1983	4376429-1	MI
4459173	1984	4376641-1	MI
4684470	1987	4376641-1	MI
4834877	1989	4376641-1	MI
5001071	1991	4376641-1	MI
6790669	2004	4376641-1	MI
4376641	1983	4376641-1	MI
4376641	1983	4376641-3	MI
4376858	1983	4376858-1	MI
4377085	1983	4377085-2	MI
4515031	1985	4377093-1	MI
4648283	1987	4377093-1	MI
4690256	1987	4377093-1	MI
4768637	1988	4377093-1	MI
4782932	1988	4377093-1	MI
4860845	1989	4377093-1	MI
4893825	1990	4377093-1	MI
4898267	1990	4377093-1	MI
4898266	1990	4377093-1	MI
4909342	1990	4377093-1	MI
4949803	1990	4377093-1	MI
4966246	1990	4377093-1	MI
4989713	1991	4377093-1	MI
5007886	1991	4377093-1	MI
5019021	1991	4377093-1	MI
5033323	1991	4377093-1	MI
5092825	1992	4377093-1	MI
5390559	1995	4377093-1	MI
5458014	1995	4377093-1	MI
5469948	1995	4377093-1	MI
5485904	1996	4377093-1	MI
5526709	1996	4377093-1	MI
5564997	1996	4377093-1	MI
5732594	1998	4377093-1	MI
5809835	1998	4377093-1	MI
5868645	1999	4377093-1	MI
RE365025	2000	4377093-1	MI
4377093	1983	4377093-1	MI
4898081	1990	4377105-1	IN
4917000	1990	4377105-1	IN
4953446	1990	4377105-1	IN
4970939	1990	4377105-1	IN
5076056	1991	4377105-1	IN
5161451	1992	4377105-1	IN
5207770	1993	4377105-1	IN
5233905	1993	4377105-1	IN
4377105	1983	4377105-1	MI
4502582	1985	4377225-1	MI
4537296	1985	4377225-1	MI
4377225	1983	4377225-1	MI
4377301	1983	4377301-1	MI
4377301	1983	4377301-2	MI
4377376	1983	4377376-1	MI
4377539	1983	4377539-1	MI
4406120	1983	4377539-1	MI
4377539	1983	4377539-2	MI
5422321	1995	4377542-2	MI
4377542	1983	4377542-2	MI
4388414	1983	4377542-2	MI
4377551	1983	4377551-1	MI
4446447	1984	4377851-1	MI
5003801	1991	4377851-1	MI
5060156	1991	4377851-1	MI
4377851	1983	4377851-1	MI
4377953	1983	4377953-1	MI
4378031	1983	4378031-1	MI
4744218	1988	4378200-1	MI
4811561	1989	4378200-1	MI
4378200	1983	4378200-1	MI
4378229	1983	4378229-1	MI
4378707	1983	4378707-1	MI
4378727	1983	4378727-1	MI
4379332	1983	4379332-1	MI
4379335	1983	4379335-1	MI
4379335	1983	4379335-2	MI
4493245	1985	4379335-3	MI
4816911	1989	4379335-3	MI
4379335	1983	4379335-3	MI
4998336	1991	4379360-1	MI
6749251	2004	4379360-1	MI
4379360	1983	4379360-1	MI
4986534	1991	4379463-1	MI
5810751	1998	4379463-1	MI
4379463	1983	4379463-1	MI
4423720	1984	4379463-1	MI
4379463	1983	4379463-2	MI
4423720	1984	4379463-2	MI
4379468	1983	4379468-1	MI
4518026	1985	4379480-1	MI
4631866	1986	4379480-1	MI
4379480	1983	4379480-1	MI
4379574	1983	4379574-1	MI
4379586	1983	4379586-4	MI
4422687	1983	4379586-4	MI
4379586	1983	4379586-5	MI
4422687	1983	4379586-5	MI
4380002	1983	4380002-2	MI
4380111	1983	4380111-1	MI
4464329	1984	4380183-1	MI
4502588	1985	4380183-1	MI
4555377	1985	4380183-1	MI
4608009	1986	4380183-1	MI
4636348	1987	4380183-1	MI
4666544	1987	4380183-1	MI
5201981	1993	4380183-1	MI
5324382	1994	4380183-1	MI
6357979	2002	4380183-1	MI
4380183	1983	4380183-1	MI
4464329	1984	4380183-2	MI
4502588	1985	4380183-2	MI
4380183	1983	4380183-2	MI
4380183	1983	4380183-3	MI
4380192	1983	4380192-1	MI
4380276	1983	4380276-2	MI
4380359	1983	4380359-2	MI
4548911	1985	4380510-1	MI
4749557	1988	4380510-1	MI
4380510	1983	4380510-1	MI
4380537	1983	4380537-1	MI
4548822	1985	4380553-1	MI
4380553	1983	4380553-1	MI
4380563	1983	4380563-1	MI
4381071	1983	4381071-1	MI
4527766	1985	4381129-1	MI
4538875	1985	4381129-1	MI
4669053	1987	4381129-1	MI
4903221	1990	4381129-1	MI
4949934	1990	4381129-1	MI
4982303	1991	4381129-1	MI
5010426	1991	4381129-1	MI
4381129	1983	4381129-1	MI
4390292	1983	4381129-1	MI
4395151	1983	4381129-1	MI
4414298	1983	4381129-1	MI
4422700	1983	4381129-1	MI
4423975	1984	4381129-1	MI
4430012	1984	4381129-1	MI
4381236	1983	4381236-1	MI
4381444	1983	4381444-1	MI
4381444	1983	4381444-2	MI
4445356	1984	4381633-1	MI
4592518	1986	4381633-1	MI
4765110	1988	4381633-1	MI
4875318	1989	4381633-1	MI
4920708	1990	4381633-1	MI
4924761	1990	4381633-1	MI
5000409	1991	4381633-1	MI
5009149	1991	4381633-1	MI
5060431	1991	4381633-1	MI
5195283	1993	4381633-1	MI
5243793	1993	4381633-1	MI
5326060	1994	4381633-1	MI
5349799	1994	4381633-1	MI
5397093	1995	4381633-1	MI
5458538	1995	4381633-1	MI
5577702	1996	4381633-1	MI
5579617	1996	4381633-1	MI
5729935	1998	4381633-1	MI
5850717	1998	4381633-1	MI
5918431	1999	4381633-1	MI
6112481	2000	4381633-1	MI
6212835	2001	4381633-1	NV
6276101	2001	4381633-1	MI
6385927	2002	4381633-1	NV
6421964	2002	4381633-1	MI
6463707	2002	4381633-1	NV
4381633	1983	4381633-1	MI
4381659	1983	4381659-1	MI
4381659	1983	4381659-2	MI
4381672	1983	4381672-1	MI
4381755	1983	4381755-1	MI
7124729	2006	4381755-1	MI
4381794	1983	4381794-1	MI
4381794	1983	4381794-2	MI
4574933	1986	4381834-1	MI
4381834	1983	4381834-1	MI
4415074	1983	4381834-1	MI
4418813	1983	4381834-1	MI
4448706	1984	4382013-2	MI
4450001	1984	4382013-2	MI
4464193	1984	4382013-2	MI
4721579	1988	4382013-2	MI
4978797	1990	4382013-2	MI
4382013	1983	4382013-2	MI
4382312	1983	4382312-1	MI
4382312	1983	4382312-2	MI
4531869	1985	4382609-1	MI
4382609	1983	4382609-1	MI
4382756	1983	4382756-1	MI
4597414	1986	4382899-1	MI
4619478	1986	4382899-1	MI
4659135	1987	4382899-1	MI
4674790	1987	4382899-1	MI
4382899	1983	4382899-1	MI
4436750	1984	4382952-1	MI
4382952	1983	4382952-1	MI
4436750	1984	4382952-2	MI
4463182	1984	4382952-2	MI
4530835	1985	4382952-2	MI
4539203	1985	4382952-2	MI
4551529	1985	4382952-2	MI
4554162	1985	4382952-2	MI
4578383	1986	4382952-2	MI
4594248	1986	4382952-2	MI
4657909	1987	4382952-2	MI
4661353	1987	4382952-2	MI
4680416	1987	4382952-2	MI
4696794	1987	4382952-2	MI
4713372	1987	4382952-2	MI
4725621	1988	4382952-2	MI
4771070	1988	4382952-2	MI
4918100	1990	4382952-2	MI
5463035	1995	4382952-2	MI
4382952	1983	4382952-2	MI
4436750	1984	4382952-3	MI
4463182	1984	4382952-3	MI
4530835	1985	4382952-3	MI
4539203	1985	4382952-3	MI
4578383	1986	4382952-3	MI
4680416	1987	4382952-3	MI
4696794	1987	4382952-3	MI
4725621	1988	4382952-3	MI
4382952	1983	4382952-3	MI
4438497	1984	4383441-1	MI
5491625	1996	4383441-1	MI
5519603	1996	4383441-1	MI
4383441	1983	4383441-1	MI
4393696	1983	4383441-1	MI
4438497	1984	4383441-2	MI
4383441	1983	4383441-2	MI
4393696	1983	4383441-2	MI
4438497	1984	4383441-3	MI
4383441	1983	4383441-3	MI
4438497	1984	4383441-4	MI
4383441	1983	4383441-4	MI
4393696	1983	4383441-4	MI
4438497	1984	4383441-5	MI
4383441	1983	4383441-5	MI
4393696	1983	4383441-5	MI
4383457	1983	4383457-1	MI
4383716	1983	4383716-1	MI
5007746	1991	4383719-1	MI
4383719	1983	4383719-1	MI
4467837	1984	4384083-1	OH
4384083	1983	4384083-1	MI
4384096	1983	4384096-1	MI
4468478	1984	4384104-1	MI
4469820	1984	4384104-1	MI
4496632	1985	4384104-1	MI
4503212	1985	4384104-1	MI
4555549	1985	4384104-1	MI
4568480	1986	4384104-1	MI
4689082	1987	4384104-1	MI
4699727	1987	4384104-1	MI
4702741	1987	4384104-1	MI
4830263	1989	4384104-1	MI
4866143	1989	4384104-1	MI
4948845	1990	4384104-1	MI
5141662	1992	4384104-1	MI
5547608	1996	4384104-1	MI
5583197	1996	4384104-1	MI
5594037	1997	4384104-1	MI
5605762	1997	4384104-1	MI
5716548	1998	4384104-1	MI
6706844	2004	4384104-1	MI
6777533	2004	4384104-1	MI
4384104	1983	4384104-1	MI
4399091	1983	4384104-1	MI
4426301	1984	4384104-1	MI
4426300	1984	4384104-1	MI
4384181	1983	4384181-1	MI
4384480	1983	4384480-1	MI
4384480	1983	4384480-2	MI
4428229	1984	4384480-2	MI
4607974	1986	4384605-1	MI
D416187	1999	4384605-1	MI
4384605	1983	4384605-1	MI
4607974	1986	4384605-2	MI
4384605	1983	4384605-2	MI
4538701	1985	4384635-1	MI
4384635	1983	4384635-1	MI
4731016	1988	4384850-1	MI
5383445	1995	4384850-1	MI
4384850	1983	4384850-1	MI
4549942	1985	4384929-1	MI
4384929	1983	4384929-1	MI
4435463	1984	4385091-1	MI
4385091	1983	4385091-1	MI
4385099	1983	4385099-2	MI
4385099	1983	4385099-3	MI
4385394	1983	4385394-1	MI
4385543	1983	4385543-1	MI
4450748	1984	4385543-2	MI
4657114	1987	4385543-2	MI
5455381	1995	4385543-2	TN
5602353	1997	4385543-2	TN
4385543	1983	4385543-2	MI
4385737	1983	4385737-2	MI
4596499	1986	4385853-1	MI
5281060	1994	4385853-1	FL
5415503	1995	4385853-1	FL
6375396	2002	4385853-1	FL
4385853	1983	4385853-1	MI
4385853	1983	4385853-2	MI
4385876	1983	4385876-2	MI
4470764	1984	4385899-1	MI
4479764	1984	4385899-1	MI
4570662	1986	4385899-1	MI
4385899	1983	4385899-1	MI
4419058	1983	4385899-1	MI
4385909	1983	4385909-1	MI
4385955	1983	4385955-1	MI
4386006	1983	4386006-1	MI
4472397	1984	4386079-1	MI
4560767	1985	4386079-1	MI
4386079	1983	4386079-1	MI
4386173	1983	4386173-1	MI
4412013	1983	4386173-1	MI
5318142	1994	4386590-1	MI
5584174	1996	4386590-1	MI
5713425	1998	4386590-1	MI
5762156	1998	4386590-1	MI
5826673	1998	4386590-1	MI
6032703	2000	4386590-1	MI
4386590	1983	4386590-1	MI
4386646	1983	4386646-1	MI
4438745	1984	4386791-1	MI
4479398	1984	4386791-1	MI
4526060	1985	4386791-1	MI
4683992	1987	4386791-1	MI
4738454	1988	4386791-1	MI
4809179	1989	4386791-1	MI
5040508	1991	4386791-1	MI
5136513	1992	4386791-1	MI
5169212	1992	4386791-1	MI
5217283	1993	4386791-1	MI
5267589	1993	4386791-1	MI
5445185	1995	4386791-1	MI
5566703	1996	4386791-1	MI
4386791	1983	4386791-1	MI
4411231	1983	4386791-1	MI
4386809	1983	4386809-1	MI
4407550	1983	4386809-1	MI
4386891	1983	4386891-3	MI
4386899	1983	4386899-1	MI
4462849	1984	4386999-2	MI
4466844	1984	4386999-2	MI
4468265	1984	4386999-2	MI
4470868	1984	4386999-2	MI
4488097	1984	4386999-2	MI
4514242	1985	4386999-2	MI
4515651	1985	4386999-2	MI
4534751	1985	4386999-2	MI
4552612	1985	4386999-2	MI
4571281	1986	4386999-2	MI
4580062	1986	4386999-2	MI
4581875	1986	4386999-2	MI
4583656	1986	4386999-2	MI
4584037	1986	4386999-2	MI
4613746	1986	4386999-2	MI
4762249	1988	4386999-2	MI
4892227	1990	4386999-2	MI
5571949	1996	4386999-2	MI
5628453	1997	4386999-2	MI
4386999	1983	4386999-2	MI
4469841	1984	4387194-2	MI
4522986	1985	4387194-2	MI
4528319	1985	4387194-2	MI
4540734	1985	4387194-2	MI
5366004	1994	4387194-2	MI
4387194	1983	4387194-2	MI
5175461	1992	4387330-1	IN
5237737	1993	4387330-1	IN
5345669	1994	4387330-1	IN
6144131	2000	4387330-1	IN
4387330	1983	4387330-1	MI
4867499	1989	4387415-1	MI
5678914	1997	4387415-1	MI
5752760	1998	4387415-1	MI
5857758	1999	4387415-1	MI
5860723	1999	4387415-1	MI
6152586	2000	4387415-1	MI
6238075	2001	4387415-1	MI
6244715	2001	4387415-1	MI
6275644	2001	4387415-1	MI
6402353	2002	4387415-1	MI
4387415	1983	4387415-1	MI
4387494	1983	4387494-1	MI
4422692	1983	4387494-1	MI
4387511	1983	4387511-1	MI
4387860	1983	4387860-1	MI
4387926	1983	4387926-1	MI
4387926	1983	4387926-3	MI
4724123	1988	4388088-2	MI
6315945	2001	4388088-2	MI
6613462	2003	4388088-2	MI
4388088	1983	4388088-2	MI
5369025	1994	4388298-1	MI
5403582	1995	4388298-1	MI
6322780	2001	4388298-1	IL
4388298	1983	4388298-1	MI
6146641	2000	4388298-2	MI
4388298	1983	4388298-2	MI
4388825	1983	4388825-1	MI
4388854	1983	4388854-1	MI
4388854	1983	4388854-2	MI
4388854	1983	4388854-3	MI
4388854	1983	4388854-4	MI
4388854	1983	4388854-5	MI
4454799	1984	4388854-6	MI
4518990	1985	4388854-6	MI
4524674	1985	4388854-6	MI
4388854	1983	4388854-6	MI
4451600	1984	4389502-1	MI
4605596	1986	4389502-1	MI
4389502	1983	4389502-1	MI
4389878	1983	4389878-1	MI
4462357	1984	4389910-1	MI
4706790	1987	4389910-1	MI
4724939	1988	4389910-1	MI
4724723	1988	4389910-1	MI
4389910	1983	4389910-1	MI
4470369	1984	4389970-1	MI
4525376	1985	4389970-1	MI
4389970	1983	4389970-1	MI
5417271	1995	4390055-1	MI
4390055	1983	4390055-1	MI
4390132	1983	4390132-1	MI
4390132	1983	4390132-2	MI
4468062	1984	4390202-1	MI
4486819	1984	4390202-1	MI
4491899	1985	4390202-1	MI
4491360	1985	4390202-1	MI
4492404	1985	4390202-1	MI
4500131	1985	4390202-1	MI
4670819	1987	4390202-1	MI
4690450	1987	4390202-1	MI
4762359	1988	4390202-1	MI
4824160	1989	4390202-1	MI
4390202	1983	4390202-1	MI
4640542	1987	4390202-3	MI
4670819	1987	4390202-3	MI
4690450	1987	4390202-3	MI
4762359	1988	4390202-3	MI
5283720	1994	4390202-3	MI
5421632	1995	4390202-3	MI
5524050	1996	4390202-3	MI
4390202	1983	4390202-3	MI
4486819	1984	4390202-4	MI
4494789	1985	4390202-4	MI
4570990	1986	4390202-4	MI
4598948	1986	4390202-4	MI
4624499	1986	4390202-4	MI
4652982	1987	4390202-4	MI
4670819	1987	4390202-4	MI
4733908	1988	4390202-4	MI
4756572	1988	4390202-4	MI
4759584	1988	4390202-4	MI
4783037	1988	4390202-4	MI
4390202	1983	4390202-4	MI
4958878	1990	4390202-5	MI
4997228	1991	4390202-5	MI
4390202	1983	4390202-5	MI
4390208	1983	4390208-1	MI
4428611	1984	4390208-1	MI
4598892	1986	4390210-1	MI
4796950	1989	4390210-1	MI
4818019	1989	4390210-1	MI
5015038	1991	4390210-1	MI
5568775	1996	4390210-1	MI
D405544	1999	4390210-1	MI
4390210	1983	4390210-1	MI
4493780	1985	4390439-2	MI
4686058	1987	4390439-2	MI
4742476	1988	4390439-2	MI
4847768	1989	4390439-2	MI
4390439	1983	4390439-2	MI
4390440	1983	4390439-2	MI
4391722	1983	4390439-2	MI
4390440	1983	4390440-1	MI
4391121	1983	4391121-1	MI
4391159	1983	4391159-1	MI
4421214	1983	4391159-1	MI
4391204	1983	4391204-1	MI
4391204	1983	4391204-2	MI
4391379	1983	4391379-1	MI
4398858	1983	4391379-1	MI
4517383	1985	4391728-1	MI
4562290	1985	4391728-1	MI
4590225	1986	4391728-1	MI
4762950	1988	4391728-1	MI
4391728	1983	4391728-1	MI
4421871	1983	4391728-1	MI
4460713	1984	4391765-1	MI
4695185	1987	4391765-1	MI
4810748	1989	4391765-1	MI
5246980	1993	4391765-1	MI
5670560	1997	4391765-1	MI
5679726	1997	4391765-1	MI
4391765	1983	4391765-1	MI
4491569	1985	4391787-1	MI
4497788	1985	4391787-1	MI
4565684	1986	4391787-1	MI
5024818	1991	4391787-1	MI
5374415	1994	4391787-1	MI
5413773	1995	4391787-1	MI
5424126	1995	4391787-1	MI
5587257	1996	4391787-1	MI
4391787	1983	4391787-1	MI
4391855	1983	4391855-1	MI
4482498	1984	4391937-2	MI
4902737	1990	4391937-2	IN
4916185	1990	4391937-2	IN
5037889	1991	4391937-2	IN
5151460	1992	4391937-2	IN
4391937	1983	4391937-2	MI
4392032	1983	4392032-1	MI
4502827	1985	4392347-1	MI
4531359	1985	4392347-1	MI
4392347	1983	4392347-1	MI
4767287	1988	4392350-1	MI
4392350	1983	4392350-1	MI
4392544	1983	4392544-1	MI
4392583	1983	4392583-1	MI
4392643	1983	4392643-1	MI
4690552	1987	4392745-1	MI
4831218	1989	4392745-1	MI
5503040	1996	4392745-1	MI
4392745	1983	4392745-1	MI
4392745	1983	4392745-2	MI
4393054	1983	4393054-1	MI
4397845	1983	4393054-1	MI
4393065	1983	4393065-2	MI
4448941	1984	4393094-2	MI
4477327	1984	4393094-2	MI
4393094	1983	4393094-2	MI
4393098	1983	4393098-2	MI
4393098	1983	4393098-3	MI
4393323	1983	4393323-1	MI
4393507	1983	4393507-1	MI
4393507	1983	4393507-2	MI
4393507	1983	4393507-3	MI
4393616	1983	4393616-1	MI
4439957	1984	4393616-2	MI
4393616	1983	4393616-2	MI
4393729	1983	4393729-1	MI
4458559	1984	4393731-3	MI
4461188	1984	4393731-3	MI
4463621	1984	4393731-3	MI
4604914	1986	4393731-3	MI
4850813	1989	4393731-3	MI
5073156	1991	4393731-3	MI
4393731	1983	4393731-3	MI
4398436	1983	4393731-3	MI
4408501	1983	4393731-3	MI
4437648	1984	4393734-1	MI
4393734	1983	4393734-1	MI
4393734	1983	4393734-2	MI
4437648	1984	4393734-3	MI
5467674	1995	4393734-3	MI
4393734	1983	4393734-3	MI
5419579	1995	4394033-2	MI
5697640	1997	4394033-2	MI
5755459	1998	4394033-2	MI
5782489	1998	4394033-2	MI
4394033	1983	4394033-2	MI
4394033	1983	4394033-3	MI
4394034	1983	4394034-2	MI
4412691	1983	4394034-2	MI
4394100	1983	4394100-1	MI
4450283	1984	4394317-2	MI
4394317	1983	4394317-2	MI
4450283	1984	4394317-3	MI
4394317	1983	4394317-3	MI
4394351	1983	4394351-1	MI
4855653	1989	4394607-1	MI
4394607	1983	4394607-1	MI
4472017	1984	4394638-1	MI
4602837	1986	4394638-1	MI
4826452	1989	4394638-1	MI
5427552	1995	4394638-1	MI
5551150	1996	4394638-1	MI
4394638	1983	4394638-1	MI
4394672	1983	4394672-3	MI
4394706	1983	4394706-1	MI
4394852	1983	4394852-2	MI
4394853	1983	4394853-1	MI
4428331	1984	4394853-1	MI
4527710	1985	4394853-2	MI
4667628	1987	4394853-2	MI
4719892	1988	4394853-2	MI
4987738	1991	4394853-2	MI
5063737	1991	4394853-2	MI
4394853	1983	4394853-2	MI
4394900	1983	4394900-2	MI
4394900	1983	4394900-3	MI
4395078	1983	4395078-1	MI
4395264	1983	4395264-1	MI
4395303	1983	4395303-1	MI
4486435	1984	4395422-2	MI
4532133	1985	4395422-2	MI
4533674	1985	4395422-2	MI
4603143	1986	4395422-2	MI
4605666	1986	4395422-2	MI
4710519	1987	4395422-2	MI
5254551	1993	4395422-2	MI
6011016	2000	4395422-2	MI
4395422	1983	4395422-2	MI
4494920	1985	4395427-1	MI
4503995	1985	4395427-1	MI
4586888	1986	4395427-1	MI
4395427	1983	4395427-1	MI
4427357	1984	4395427-1	MI
4832502	1989	4395427-3	MI
4395427	1983	4395427-3	MI
4395427	1983	4395427-4	MI
4395677	1983	4395677-1	MI
4484346	1984	4395697-2	MI
